pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100
0.128,160.7294254,1300.388864,351.4423531,-97.25406394,510.7518882,-533.2557056,-339.0905721,-180.7457185,322.3084227,364.8973652,-222.12176,253.7477989,-294.2648345,-52.63224356,482.1689818,-135.2101529,-157.1148835,215.9383108,101.9279526,-135.8021305,-35.48414033,308.2624191,-103.1208657,-408.69394,19.7121872,112.6435601,-170.2395201,-70.53024388,-256.2818558,222.5167982,8.237457989,-89.20482031,-250.0296437,123.3668345,-24.44304568,42.2380395,106.5160191,246.6511301,-35.9414487,-55.42061125,72.26438777,81.16688651,3.703867107,14.15435113,-141.729596,-183.8852602,16.77128571,-19.22390024,-14.27879689,-26.75017015,145.7124116,40.18116261,115.4148349,115.0259006,-20.16424423,205.9862158,-133.4212046,-30.4917647,45.52093372,33.12171897,-44.54556024,183.9614347,-102.4385436,38.58624214,51.13285724,178.6458019,-64.78555937,-167.4135081,111.2892647,48.52750788,227.9331781,23.2725038,113.829671,-83.14614481,7.939226124,-3.338569934,79.36545367,20.27724812,64.83143544,19.29609991,113.557672,3.194426436,38.29119798,-161.7572133,-35.48942646,-35.16709998,-18.12674271,-21.85214119,50.01727191,5.19621436,82.43309217,-37.19365187,79.25165747,4.922670994,-104.6354478,-102.2817308,54.29427038,22.81552564,25.29150327,-86.01987012
0.109,1218.23456,-620.8393989,396.9485405,163.7352443,675.4841448,-432.8283432,-867.2212263,-162.367145,145.8146402,349.6177188,461.1519079,-39.36504386,36.51244113,211.9918827,-208.4101519,-84.28662379,135.3652657,-202.9921788,91.59560564,10.96329353,-124.0346618,-20.86418938,-25.28887095,-154.6593023,108.8743264,113.248093,-138.0803789,126.7724985,-119.6314926,-433.3518597,218.3046813,190.3297471,47.34130976,-27.94325886,147.1466303,-90.39189773,5.04756382,-102.39024,-96.86186435,-120.7159769,62.87021427,-78.23821141,-82.64288091,147.8111479,-78.74527681,-72.29487092,-78.71209684,-6.932396922,292.5233736,-78.12608222,-189.2845127,-33.90990409,-116.3981539,-15.3629592,-159.8199926,22.53744037,-48.04774172,168.0212999,1.042205184,-6.059841959,-100.6613343,-81.28177156,26.83844854,34.28104098,-123.7613284,169.7964477,-121.2352848,28.80608105,12.01860404,94.29512548,-18.99295226,-93.01221463,-87.95172219,-64.93205276,-50.7356037,93.57290542,206.0085003,-75.49237466,144.5996976,-85.71826832,123.6704081,90.47391112,19.93062159,-139.1136495,-59.68578643,167.3802588,108.0550228,145.9553933,136.0880443,-67.23061751,28.78870067,-2.707194039,57.86135358,215.9080778,54.9603997,-33.97073286,31.9397022,-208.4808423,20.85413841,46.33169258
0.108,-124.6161736,-827.9431444,-412.9456108,-246.6000384,213.3339399,-546.3638157,421.8324907,-64.87723168,433.0115757,87.70268927,-197.1019559,38.15698778,-344.2906485,-106.4909963,88.98553764,108.0185637,-90.93880927,-449.5027408,-191.8553763,-253.370395,81.73841672,246.4628522,126.7449359,-110.7071267,459.6777165,217.6957805,-151.2246967,118.2301256,76.71624575,12.81501361,0.330426915,128.1005411,-174.6526773,-21.06724331,-97.00874677,131.3026913,-60.34343847,22.78632878,52.5708737,-122.593846,-27.21421575,151.5573088,233.1078909,19.84224561,107.1961057,123.4017347,-184.7050806,65.90336303,-135.4545056,-61.50990257,-220.5520083,-11.38613148,-15.99440231,94.93940758,-211.2837593,-114.6897087,22.77731841,-65.63362654,-5.012724074,-176.0867866,-35.68895801,-14.52836839,-11.58298713,31.94929578,30.87420807,4.284305585,183.3044181,-120.678787,96.23092718,-37.68018484,-98.31166489,-25.10297988,-72.5266374,-112.8082905,107.9907847,115.3141821,-78.639806,-45.58476832,-84.24771482,145.6580838,25.10972669,68.54008215,-79.11015675,-95.43545955,57.47301209,38.94059553,-9.374440955,-142.398027,-51.05802111,-29.84885265,-59.72625049,69.88629068,-92.0156514,36.27762929,4.665106514,16.31338393,38.11079514,35.67576956,-54.91144497,-1.495865735
0.119,1512.613793,-236.0474772,1027.508242,362.1032224,-37.91814971,130.7558638,-649.7991342,361.1253375,-218.564111,-102.594038,237.2944891,5.114153531,-450.9060873,-126.6659051,-53.65297984,150.0142429,193.9928285,-101.8163416,226.0449239,-151.981753,-129.9345572,53.13682066,-159.4375268,-154.5982667,-192.2188537,149.2596751,-29.17700252,160.7171911,54.70684598,-250.1999298,-43.52760377,49.62756703,160.6757228,-359.5958023,165.9358788,-80.92494068,58.76463761,37.49775185,20.87328201,-90.64246587,122.7745634,-4.723123179,-10.15465661,-5.078051933,173.3399991,200.5915229,-5.895137883,-104.116127,201.9649024,-111.137616,-151.4186536,-100.8305178,-83.71553537,-72.89100363,-15.36090761,32.61951854,54.21446982,-56.55768168,60.85106939,-0.514186475,62.36368408,-77.07415022,30.50089705,162.0385398,-64.28053303,169.3144929,31.69111501,-101.2061122,30.72332535,-67.58118544,36.57872901,63.14841552,105.4073812,-2.826159564,-43.65954479,38.21963411,-102.4926071,-100.2958249,5.975759614,123.7030317,11.70583734,-55.26910682,-167.0636068,-78.14895369,46.02582983,79.24334582,-130.2721047,30.8807949,-6.541779939,-106.8410843,-14.44841886,-90.62320931,140.2119073,-209.0836818,7.822608827,-25.82015705,-61.89751573,-1.843100115,83.72510956,-0.45477256
0.111,966.2683988,-444.4957218,724.53044,9.906640076,-160.6907389,631.2758105,-22.44102901,14.69191711,-84.84820227,-384.5688322,-247.014636,-461.7655093,-375.5969165,-299.5519179,308.7117472,281.742765,190.615439,-227.4063757,-169.7437255,-347.657487,-82.42179377,-163.7553822,-243.9826478,147.3603793,217.9084671,-203.6773759,59.51295877,187.6830065,-138.0135279,101.030745,242.5152672,138.650028,-199.829516,-76.31946684,-56.00523187,-57.88433186,-130.2209236,100.8493832,62.53640624,215.0530947,120.6431229,121.816419,276.723553,116.6581927,-89.78697562,-132.0827477,-27.40039088,-95.67057869,68.55454946,-134.7121194,108.4941841,56.61206971,199.0405293,-352.5085322,-88.37481995,-49.13515439,-2.327148487,281.4772898,-139.5651597,-14.75037284,-58.77126658,-18.74354049,129.8049552,-188.6046728,2.509519941,188.9685622,-75.43446014,52.30291845,7.414672148,121.9844141,-47.02857912,26.28563369,46.84262077,-40.8086461,-266.1561312,-206.9463299,-41.67681866,-71.11557386,20.93991098,37.44230652,-122.1366941,-35.35266388,-60.6455318,-19.15545745,186.6910071,-13.30920433,105.6516695,12.40369671,17.86177316,-75.09591428,114.7561752,-20.89829712,32.66709001,120.5924753,-14.67690805,-69.64664785,87.58523168,-68.24645141,-222.3530745,94.19297418
0.176,-922.8307495,1191.147311,839.3570748,147.5816612,-398.6194321,-106.470173,-307.0795694,-253.6345145,-48.0240411,-467.6092313,-140.7101569,-164.5486505,-402.2338903,-39.15653343,-438.0521363,-21.66191122,-300.2370747,-56.26693028,328.3500263,99.40469987,322.2045233,-13.24221257,124.4879657,-194.2545056,142.011364,117.3668712,-174.3061242,69.98354039,-97.01815756,-133.6584295,123.3580282,-128.0575346,42.19060144,-84.6040477,-101.0405144,65.33029494,199.5336638,-127.5670451,109.2642544,-256.0654689,27.76094303,127.7841248,41.58166384,-33.02232102,95.31056413,-133.7803708,-24.71006349,86.30504502,-77.59849994,-100.0219823,-125.6281206,-61.01081571,-49.82866585,121.2237975,-54.70300321,-41.6589428,-25.2868063,-51.07531957,123.6288723,5.934646222,94.98112651,3.629013241,157.0230438,-38.25601926,-235.6132814,-17.24629377,-208.2183995,125.883137,20.14052947,-42.03060627,4.724237229,-143.7667557,-69.36787821,82.08942824,137.8898629,91.82313178,70.22451953,189.8870745,30.23929299,-133.928228,-47.45761247,-21.4929872,230.548849,168.3369263,106.9755634,-260.0420894,105.1657715,-17.5097012,59.32148017,129.0165562,65.4367402,132.5489581,-63.34984135,-28.92053049,114.2487231,-95.55654651,29.91263823,-22.03389833,-12.98198527,-3.891390994
0.129,-47.24774146,-305.2839158,-402.5745233,236.6191293,341.191812,-31.48630657,-346.1714959,28.44807238,110.7800753,641.5614547,-359.6050792,-127.0003845,116.0930149,-297.2046959,-116.380834,346.8142826,-155.8577191,274.4143015,216.8971363,72.86434725,-321.4267525,250.9847667,74.56738128,164.6788274,-261.7405356,-125.4517824,66.7024955,77.42542523,-152.6719155,-81.32164949,223.7871916,344.4049136,-478.9869235,66.72065338,482.6618432,128.9659446,-63.42999438,59.9747825,-174.4774413,-90.10281795,111.7214638,148.1877549,29.45183891,-21.84310777,141.6202919,-178.0257626,-101.6901736,1.485825083,-16.57785558,147.4502712,-303.2811802,-219.1841577,-233.3767893,117.7093504,378.2547423,-214.2012446,-16.94441542,3.02847142,-54.92912309,119.4968312,-239.4426416,-95.50409166,-167.181768,-226.4192129,-260.4877152,-129.5700966,359.2780024,-298.2844595,237.5895373,-1.289428923,93.6310146,257.2498343,-132.8344062,82.7895286,17.12664463,-305.1775928,-171.7942105,127.6587186,115.1908899,-50.89382137,-160.6253905,-71.61524577,142.0808679,66.18695952,12.99610522,24.85911839,122.4025337,-139.0402245,-54.0429173,-34.13879629,134.939104,-39.95712642,62.39402763,-67.23067369,-41.73836769,105.9202098,-98.77670242,163.8692085,-59.77447668,107.8342171
0.153,-857.5258251,110.692547,-92.29898794,511.1453867,522.0604028,-25.90234316,-417.4463281,213.3783344,583.3980521,-121.5945989,348.1660558,-485.7167016,29.45588838,-10.38278827,366.0833929,30.15288598,-100.1405701,-7.953346047,-114.3101427,71.63034764,-99.88116773,38.55461959,-341.8880829,101.7249017,531.4128712,-154.0077783,96.28043723,-391.8523736,-205.7602486,85.67377579,30.3567398,80.8786383,-24.49496818,183.3729867,-60.26177405,-110.3891023,143.1723524,52.44630232,-47.81763379,162.0815611,237.2322472,75.63460402,-54.10353741,80.61754472,57.1249329,7.105857854,47.29623508,-68.16513593,123.5518159,-23.27976541,195.1949495,-17.77260547,-118.9961675,-22.08577087,9.84688188,26.32056818,194.9845771,20.80293326,-145.8218068,-31.36070503,-77.52142613,-92.90057356,-64.55255613,46.87874284,-4.60304065,-99.24195454,-12.71497494,-31.55877822,-16.04680053,-5.271716139,-66.76004625,38.3583566,-33.87270654,-2.853385918,71.81014025,-57.22928688,-48.5697041,-140.8590215,55.88828851,24.33498751,33.06369628,78.83938839,90.94946403,-98.19112252,15.670698,58.57184854,68.79892568,-42.02272368,-106.1877769,12.00832721,-57.95261046,105.4645871,-68.53804462,-61.88457865,39.66480122,38.13935778,66.68430892,-167.7965444,72.96725434,-9.322175484
0.142,-263.9523061,376.964762,320.5784139,-881.8182377,173.539742,-581.798678,15.67876329,-290.2361496,160.5904642,251.6221065,304.0574335,-24.62558369,-13.29306845,-384.6690604,-311.8411505,-194.4679917,34.55764213,167.9915935,22.29205101,-202.9484754,336.5770711,232.7912638,120.7597896,473.9339372,-278.2408961,37.97803823,1.439907726,-232.7470441,-347.1860582,202.8403766,-171.6496511,270.785103,2.863020687,-257.5423863,-215.2708494,42.50429204,-334.3880464,-275.5165885,-379.8945034,131.9070603,-139.8488402,-107.149972,51.17151567,-188.4321308,-14.16142953,-37.20377766,-29.13401219,116.7277575,15.61353655,-23.75767718,230.2145188,-77.4366758,201.2787908,-231.1636783,105.6599705,95.43658365,-36.68630112,-42.24262137,78.88329649,-21.40614643,-70.64597413,-9.127834594,23.51120748,-42.8650483,-96.18091387,-147.4232574,131.9814868,102.8431254,-83.05763498,101.8645816,156.3176879,47.63339251,-49.85290036,-50.0787519,132.9994425,177.4301531,124.0708579,28.66128348,-4.328689808,9.450247815,-39.7641689,20.96547961,19.62968218,-40.74174879,119.0681467,181.6094239,116.7100849,-97.29992956,-45.76626832,45.8277995,242.8434614,48.31015428,-153.1450215,-13.34248866,33.07541063,-118.7289609,-31.24161535,-26.84966009,9.096765718,107.7796892
0.146,-85.49310793,80.49361947,-289.2274629,939.1178365,193.7021801,-347.0599383,157.5939329,337.8441723,747.2281699,181.3533235,87.36503185,-302.157393,-158.2552347,-504.6085914,87.8741167,215.466533,213.2168139,-48.92262193,-205.8350774,-220.5206378,304.3521112,-414.8567426,243.2545585,150.2274152,-184.6139669,76.34636396,168.8244844,99.83555368,153.3186087,-169.891555,-100.494547,-288.3700353,123.8532967,136.6805621,-91.9990055,-123.5399467,-27.93714206,-183.0790835,274.7492863,101.5047527,160.3486674,-28.88886096,-76.93058307,-47.48297959,-5.444059309,49.31957197,-102.2390646,-234.7094411,-48.60337778,67.34424547,-29.90674363,225.4450288,-72.05878493,-33.36360123,-111.3462667,-195.245169,-104.1580541,33.7034911,121.2854493,141.7887477,37.75230705,-212.1459646,118.2504689,-112.3891155,-121.2251618,-4.097272763,-96.26768366,99.50576429,-98.91515743,155.7043295,85.26409356,-13.9981665,-73.28382583,40.43497876,28.36094863,-116.4733614,31.95463919,31.45899607,-152.7449433,-139.1480906,-48.24493757,-15.41601908,14.07760629,-130.5174646,34.95728166,42.41392875,-58.50732468,81.28712427,106.8387001,-40.31164128,-128.4463418,2.733269252,22.09554071,47.42935128,68.81576506,132.2120314,53.57157116,102.4925643,-35.86426786,-40.92741665
0.184,888.2409119,-911.0225943,566.93071,97.45755804,-372.8718516,414.1949423,-459.6349718,41.65267472,114.7202016,-99.82201912,15.82153754,23.49980713,-235.1858176,112.6255721,332.8924766,-454.9996913,411.1428637,59.77250896,-266.4463231,26.91930474,-114.9451803,8.329831136,-57.76462009,320.0901081,46.95154793,-88.71789627,-585.0113064,-84.19957997,-17.98616531,-93.16834085,16.96177795,-35.44630143,60.242661,141.9371141,-110.8096409,24.78569735,-70.17333518,249.0341805,-391.578793,-178.7466667,120.1178425,174.5053754,-109.7796928,200.3635103,-6.431000291,-43.41305381,-94.5594914,196.3033769,4.112361685,60.23866072,20.07103487,181.8270888,-92.60957353,-12.01195712,309.3132578,-31.8016442,-50.26222123,100.1080054,108.2424577,-58.71078576,-166.6611336,75.84293412,142.4720695,-125.6458799,24.89576369,-41.29171984,-121.0573776,-56.97442616,-57.90789825,-141.6982259,126.4371314,-22.42285642,136.3123755,144.4487547,36.60527951,80.81336592,-113.7143695,-76.17379596,-155.38304,-31.17406732,58.06173429,-158.409303,-40.37022255,22.42686295,68.77163346,93.65731723,-262.8281274,144.7323336,-14.57979355,79.43668882,-65.38151304,20.17390778,-85.97687657,-7.624696911,-49.37349108,-30.55265652,-168.8843185,21.85359846,134.1481958,-39.13689773
0.14,357.866029,393.9262592,-782.4121694,-559.9669031,218.3930614,-29.87231886,121.5720979,28.26669856,-84.02784673,-330.3562361,-129.982638,168.4259627,52.24276032,395.3610221,-1.785708389,58.20718278,-623.8046367,-316.9122823,267.8453377,78.69494184,11.14443069,-78.94732562,-118.477198,266.4537469,-296.1782469,132.8027425,-145.257349,-161.8985021,164.8604813,38.06616018,7.333462816,-137.4648823,0.707856539,-133.1470232,-102.6261425,-33.38558918,-118.2825179,8.810923415,-97.89796909,127.400734,129.7179304,-110.7807136,87.92820618,-41.39538634,-17.1810973,-144.4413518,-138.3975597,-31.33581684,-20.57388347,-237.8936632,-179.3443341,-1.621838238,-42.43003727,66.12085791,-36.94258857,20.8323965,-93.95793035,-27.54687694,91.89150819,-6.651717524,-10.43822271,-189.2713411,-33.38333247,201.2458024,-133.4717263,-144.6050373,-23.34019166,19.97718452,165.1510778,-181.3766788,-30.78374595,18.97899744,5.572030723,-42.93595513,60.93445929,-27.99771338,-96.39330043,166.38953,19.89736642,57.24797208,-33.59734666,25.9663,-47.59014815,23.95227498,-61.96368491,108.2703266,-84.12651351,-38.59368732,-9.186742253,-50.44085575,-121.2281884,15.69048495,-81.27066585,72.91460593,-91.46286582,-91.51096928,57.83993993,-125.4779683,-60.49256801,23.70147477
0.177,972.7983588,-277.0847762,216.2387269,291.0309526,987.5886479,-661.4820377,-196.0161732,79.56893987,-249.7230571,723.7403035,395.8068962,-332.6440896,-171.5747753,149.6118887,-50.50342523,181.1768978,49.04746569,163.1927599,-190.1159949,-40.2780117,27.42113773,-179.5766443,77.28913992,78.53508834,197.6675672,-25.78657986,-29.34844843,-124.8422631,-18.39640088,45.28518451,269.1017438,115.5351087,5.378786086,-246.9993263,-31.43096216,167.0307823,-134.6265768,-50.72653892,48.48978437,-9.17237055,77.02580612,88.11027992,-288.5244925,-4.826843641,-96.07708818,-176.4175839,90.42930862,38.79226787,102.7990722,159.1821441,-152.6917161,32.89442514,48.91810757,-39.89994783,226.8369818,-70.65799816,-43.98447308,-174.8360163,-135.2438751,-126.1273409,-158.085439,98.80185361,-41.36113777,-92.55669745,-32.702305,-51.32802545,-15.50974428,161.8600208,5.5206093,136.4281195,52.15159975,-44.4086343,145.3370441,-235.4460778,16.96841628,-167.3296731,-80.99877821,-51.33183462,-137.3148442,-18.8135984,-70.46488927,-60.83321764,130.7913189,46.87363818,28.61416979,-68.61788681,-39.37848497,-38.31556271,-36.45916751,3.918000688,-137.4143532,97.91242328,-100.7777886,-119.6509693,-20.03964601,85.30138666,-104.5465828,38.01450966,-24.65994615,-73.41290489
0.111,577.8044223,-372.3092152,705.3702239,237.1519789,-609.398455,-560.7807282,-539.7522321,-355.458326,165.7776967,-133.1762774,688.328513,239.1069196,-11.60820537,-191.8403647,107.8425379,577.8278496,61.48105711,769.1226801,-118.4452281,-336.0106295,-457.4715061,-205.6103506,-157.4938673,195.5902703,-228.1308586,59.06662796,280.7260583,17.3440008,139.5514569,223.9220778,-52.90398945,-111.6019496,-81.28223735,-166.7934752,13.98670815,192.7462323,-109.2781573,490.69125,188.1747416,89.85799007,-314.1124548,-83.69803191,277.1528301,-86.56103756,-13.56773515,-108.023836,-183.2111729,-97.54632555,-18.20047666,-78.45915986,-104.8252834,-81.39232613,139.6674718,208.210896,-4.159409687,-15.35349941,-32.79297046,204.611407,8.36883359,-111.5811546,-75.55390695,187.5521921,90.78493741,147.2092322,-79.70730755,-20.2805164,-171.6928817,117.523175,-70.51349543,26.78875872,-93.5098086,79.44771543,-33.39696983,-28.87812467,86.13914289,-51.93588345,-77.41723268,46.98526135,307.70435,-170.7217499,270.4068234,230.7794921,3.907199261,32.93830869,-162.4029513,-2.270191804,96.05199531,19.18069665,-9.408126009,50.07022046,-16.91489296,-142.6319325,-2.061565519,-203.8619058,43.4902908,-19.45737538,93.32216145,50.00692973,-125.1703362,-137.2552055
0.145,20.47779837,83.48010694,-472.2675115,603.3367225,-296.636092,197.985368,-73.26779728,88.13396171,-315.3849024,427.2119593,256.400961,-215.2616129,218.4335968,264.7488967,-218.8747699,110.8927207,261.3089168,46.2671179,-76.14969985,411.8031835,-82.13836576,-172.6346367,774.8557041,136.2092275,-28.50901554,-83.68524248,-41.5565691,-35.63654833,-146.6381504,-118.4969285,-151.8565328,-61.70163124,-109.881062,-156.5600325,-346.8403809,-85.22596953,33.28011416,92.43430418,-138.1920389,36.69396355,-52.8680549,-240.9289974,-237.6807124,203.1301407,-112.1364108,91.40048201,-337.7845788,251.5761955,-49.31453963,-30.43588151,-53.83725621,140.8810048,84.53281314,183.0526366,127.5241087,-58.66486839,71.11947695,92.27407496,-111.6648471,0.499748837,18.01838978,-57.08579326,19.58872167,119.7963315,-119.5891898,-37.8139056,30.41156485,29.6404914,123.5930713,135.1711288,-278.0622655,-104.935717,73.49555722,24.074925,21.5689317,61.86036814,-24.60846527,-128.0172403,-20.08019585,55.05385105,8.633652973,-97.79760669,43.2584285,111.6001307,0.441725397,-65.5714979,-152.6292517,68.52415945,126.754784,32.59164245,123.512008,40.86535661,88.95217115,-87.01901672,-73.15466174,1.573757604,-10.02875989,-96.30994182,41.46218884,-89.67534912
0.183,371.3337545,482.4641026,-206.0739137,658.3108041,-314.6351015,-39.03750814,-276.9950125,186.3989856,-448.8308756,625.078166,-43.42511268,-586.2930252,-43.45871418,-82.46673022,-67.56768028,12.22036066,-149.1989929,-187.4709936,-36.62322434,-251.3243474,-299.1352554,-255.9026703,433.4189568,306.8836419,-90.14901713,-200.3784385,-31.53506944,180.5229473,-174.8078924,-151.4643331,68.59246755,186.0315452,-469.1348509,71.02179474,176.6834022,4.333092538,-2.535628752,-222.9664316,-37.50999441,244.327137,-121.1070234,-57.53976703,-71.88541778,-24.60373148,-147.6182639,-48.35893214,-186.951887,-86.83137069,18.86025397,-124.1611607,-61.34391653,-44.55473141,7.084985591,19.28667937,-63.86504236,65.18912513,-3.342592788,-50.53761914,56.26934257,155.2771968,125.4333171,108.5477738,12.08966109,119.7666966,-15.30816161,-39.60424458,2.514869208,-38.3554359,44.64911064,-58.31202368,64.25893912,38.84663203,-70.63048389,20.40048924,-108.84803,22.7079844,-56.3397897,-7.284836435,0.062688859,-26.52338845,-44.58833939,-8.229990937,-113.810557,-60.11947757,-59.71644849,34.20817497,-123.8862648,-108.6851037,-27.44339495,189.2984082,-78.79754407,-24.4007141,63.97556686,142.9221249,118.7000502,19.96077211,94.86079545,-76.56977135,11.18895279,121.9081057
0.106,167.1715786,-445.1087899,-699.4752055,-568.05193,189.180425,254.6451718,-190.2263627,-21.86409523,-359.2040513,-14.01057667,-139.8189917,-5.650638521,271.262396,237.4946619,78.22745112,204.6052988,-166.6157911,-65.04128276,229.2825423,99.22414425,394.7441187,-265.3669605,53.80392168,109.0253437,-37.78484963,-227.3724501,-135.3938096,-103.2713637,196.629534,-172.0789387,-143.1349623,-97.59144511,102.3329844,-40.8154133,-213.4502022,-97.47244999,-15.97975912,61.47156795,5.927630786,168.1783895,-116.2936487,-16.80662181,7.759370199,109.081073,4.649522937,23.52380243,32.25669019,-106.180815,84.61869868,-96.05833979,62.37183719,0.994314695,251.708432,117.4442661,-91.17709598,-20.33044235,-13.63959818,105.6720567,-208.9359826,94.39100298,-70.11657847,-32.24212667,-63.91152258,193.9143116,-22.72056765,-104.845817,19.87678431,-0.408834057,-26.00902504,-53.30055235,-76.69543414,175.8784405,-49.18922895,-11.17792784,73.77605173,53.99031587,12.67127526,-9.240142455,2.890077432,10.975452,14.67884238,49.91133858,66.35649608,-63.44666247,-71.60237919,29.44864361,-20.44159976,-7.75361441,-271.5013679,-190.736279,-33.70293396,142.2418774,119.3593372,87.67188726,-63.91643843,-25.44867915,165.0959017,-62.12687718,89.64605349,-7.758772095
0.2,-649.9681345,490.3610712,-210.5987044,142.2458344,-473.443826,363.5694166,-184.2170227,66.62741438,-448.5558671,-236.852326,5.237652447,468.4976327,-476.4625309,395.7205498,273.8420278,379.5525894,340.780339,-76.12993959,-131.7645725,-169.8024998,-43.51267387,36.72254913,200.6041179,-213.2265751,87.65550263,-263.4250802,102.2085453,135.6912208,182.2040935,-349.5284603,-68.44991861,188.3033326,-59.28806422,-142.4031751,-38.03980087,-22.93186528,-14.25224736,186.3886595,-390.6898466,-56.97518752,-104.2052043,-24.11730202,-229.3447883,-136.3596963,6.755201553,-90.96031202,19.17163306,-67.90818061,-70.89138425,-215.0885926,-76.90022093,-111.2994041,55.49251397,127.4855967,140.1347044,-167.2666904,51.15360472,36.86559012,-55.08311214,-142.8536493,-121.6573811,90.21191831,-68.36971271,-162.5962494,206.8617529,31.7378036,-62.66781174,61.91815457,-133.3906394,-5.620102507,26.26562401,-123.3831251,-36.97209102,1.428705304,41.86007745,-36.58616472,135.191569,131.5254897,59.61114695,197.776296,-50.14146916,-37.23487786,24.62939228,54.5941205,48.97246477,53.586678,41.76937817,-27.38559679,-79.4530859,50.01370901,-115.1775754,68.12358592,67.80618594,-76.43403598,166.5908503,76.43439541,97.05113497,119.1239845,-114.962938,23.16882759
0.138,232.060147,-279.9963662,531.8674858,106.4399383,-455.2149509,-1019.594826,279.3612577,-656.1107545,465.5162475,276.4416201,591.0102803,367.1723346,305.4090952,-390.0437465,25.41156091,98.79888677,326.2275466,137.5584834,329.6750389,-215.9495587,-147.8042883,-3.348874807,-106.3242579,87.31708792,-149.3541623,163.2964949,-48.00102031,-124.8191344,-50.02430415,-345.076285,53.37160076,37.5280687,217.8507123,144.8373678,-457.6353404,21.64657346,112.4270942,-176.4146338,21.84096782,261.9889697,-216.3710353,52.82248396,108.1362334,80.34939529,-365.0638492,-191.1094692,-13.10058364,-332.050762,-258.6884687,103.4801563,24.87007449,89.61752538,-0.257270275,34.77569485,-4.974447519,149.9560726,-127.3961485,-201.61677,-176.9877629,82.10171439,-49.75008956,-107.5685238,-106.2190177,4.346264775,-37.20639355,-45.8430521,-83.20725895,-46.39715864,-213.2200995,-7.108725508,-18.73852265,51.62482139,-63.07617681,-110.2564619,-109.2617112,-44.03759873,-16.07146113,-62.46885485,7.021299554,217.3349394,15.11797098,-112.2449214,-274.660362,251.6461594,128.6713278,-152.4187522,-43.21453112,-75.26791121,0.635333443,-16.74789909,34.75109345,-71.07296625,24.30401425,15.77419877,123.8426767,-46.55423968,253.1361087,244.2132046,-16.87889919,-86.2706583
0.177,1269.338468,-68.26664535,755.227656,257.9944379,-408.7980849,421.2176513,-44.16188797,334.5183298,-179.836122,-82.90193445,-181.8354053,-462.560115,-208.7097889,-309.4701125,450.5737774,-182.1067581,361.1992787,182.7931315,-89.12747572,-275.731627,210.3231773,-145.3288168,-301.7199748,276.1254185,240.9088717,35.00566434,-110.9094374,-65.67488284,16.16081039,-366.2185817,165.494519,136.9930241,-118.1704373,-165.0891315,104.9151684,19.35374693,-56.95928179,-65.92882576,-136.3979432,80.12496754,0.540952134,82.30934708,128.3226828,-150.9286058,-53.79923596,-52.1928233,105.6512916,-31.54830838,215.996921,93.11702973,-142.8320583,-4.722189887,98.56287741,-25.58295456,-60.72374327,57.00291785,-81.78286435,-169.939507,-120.6370266,33.34826764,-61.83351731,-149.3826687,-37.52070507,-38.04631339,-20.92676374,21.29054989,-182.6135177,-140.1593218,-3.083497854,55.96209436,-6.298687154,-24.30226842,-17.77750215,-74.8785351,-41.02921022,138.3923501,201.4232299,117.9871401,-77.91334851,-45.83070134,-20.27517943,-14.3730148,35.09647379,47.53469583,-65.11709578,-151.2090943,15.23652567,-25.02237187,-107.0756529,-36.63946141,147.6065653,37.33445081,34.1192208,-20.17982297,-51.99501088,55.95333667,-19.89203052,32.84539093,25.96063867,78.352428
