pred_prob,f_1,f_2,f_3,f_4,f_5
0.897,-914.7369818,-384.3940429,37.97387919,-394.5241329,-183.7583521
0.833,411.2420366,181.9544523,535.1267622,-1115.118144,-279.0201126
0.87,-929.9644611,106.0391305,678.9216358,1163.860222,-689.2725429
0.899,-102.1043875,645.9493922,-558.8475798,-569.1135028,-139.6429604
0.804,-446.4388591,1136.686,375.2765719,-72.85259448,-1019.182054
0.823,-863.9789632,-920.9305433,-58.39450831,-246.6880498,-122.8017383
0.896,-222.9952476,1100.447308,579.4184851,-362.5528728,-159.9333577
0.815,-539.9304494,324.570269,-75.13609596,-649.1805663,75.7657827
0.89,460.8003944,254.629267,-159.86631,-863.1312162,-638.606033
0.868,508.2758217,730.309085,277.9687593,-571.7851433,-333.9540424
0.827,-385.9556529,233.5239307,-776.3183805,-39.93318711,66.15962088
0.816,-0.033707406,407.1123095,-678.7664047,32.86520252,-97.7503535
0.86,798.4268495,111.8807795,-633.2077131,190.8819098,-250.3882862
0.879,512.7487261,-862.0121841,-385.5964327,246.6764797,-421.3997165
0.86,-922.1739706,386.3428748,529.8455297,-297.7099162,280.0764693
0.804,-533.909814,-363.3659302,215.3605682,-313.5960684,75.38411679
0.877,295.9498126,709.8137026,-1.081168377,229.0276816,221.741265
0.848,131.6894181,1195.565039,-283.2183486,-409.7752253,-94.99140417
0.842,-16.69424716,604.4506602,1172.811154,-23.67615929,356.6539109
0.888,63.84416239,343.7357737,-634.8535465,-396.7837479,-183.5233867
0.876,229.192852,550.043178,-629.1765601,-929.378205,12.9806548
0.873,503.6260764,-592.9779786,41.79403921,51.12612355,-375.7533811
0.861,396.7536258,284.9048391,-809.7367864,-380.8237796,-78.81022221
0.898,105.2197662,804.5902484,-226.8036875,433.3207207,161.8319269
0.866,1235.607084,-374.8572869,-104.8574601,302.7582626,202.9570814
0.841,-519.1738093,195.706186,98.41930684,14.01106518,-549.2168429
0.846,881.7452595,-910.9614896,537.6033587,-9.075886248,-373.5498729
0.858,221.6611549,-640.4750045,-484.7137986,269.6902544,-3.582025612
0.852,1284.270657,-140.848484,656.2751841,341.7547923,-72.50797162
0.837,906.1156143,-384.9586967,857.7228086,577.1734049,472.8893008
0.882,-211.6627158,-382.8007738,-857.7817018,-325.9790448,64.77628002
0.877,-1147.307449,-475.3121647,507.2243848,-225.468042,24.87903578
0.856,139.7691306,578.0396684,545.5385623,798.827622,-570.901851
0.823,-848.31569,-962.4259459,49.66627418,-565.5120245,250.2362012
0.871,1106.042829,752.9600177,377.5506022,-655.9684594,-327.9036001
0.833,177.5772029,541.2693314,-916.9557586,-438.3046777,51.40337703
0.896,3.845440035,425.8238869,-574.7723577,5.796859393,-212.6523737
0.992,949.4130324,-489.6858578,155.5747865,-623.5177195,405.6308255
1,-539.1230613,497.0656598,-702.7094316,189.976331,-49.86351365
0.995,63.33502589,514.6944391,-576.4585548,-231.9418343,35.7185471
1,-481.271913,247.6556051,-415.7269734,668.9296462,-50.94180099
0.999,765.4050041,-838.1666546,44.04265122,-373.2411956,270.5712727
0.936,-822.486009,-701.6912452,41.47356769,-206.4425209,425.45137
1,214.0646003,154.2392737,-695.9344905,877.5071047,349.5758713
0.995,931.9352046,501.0725947,-324.0828214,933.1911448,-279.3712695
1,-576.1946632,210.6591233,-340.6512696,1117.117955,424.5174654
1,-472.2356266,432.3558651,-740.9107929,689.4218942,255.1951434
1,978.4572698,715.4934472,-241.9004645,295.7630083,-576.9655682
1,-1000.685404,-200.4243239,-78.23725251,549.4024493,341.1294584
0.996,432.5097791,343.847706,-540.9293996,-14.73404754,57.82537121
1,-690.9440443,758.2117798,-222.4601298,716.9625465,-329.0079239
1,355.9158221,784.2527003,-403.8394988,1013.743636,127.4874361
1,1557.840313,1.942536535,339.1052117,-138.3979155,-335.1408393
0.993,-783.9968025,-517.4875995,209.890824,-383.8334,-254.0427222
1,-471.2706326,27.73089616,-796.1701322,295.9467618,289.2429849
0.995,958.3040711,70.92526088,-110.5500057,500.8619891,132.6721661
0.981,1086.502519,-412.1963996,191.5969942,-175.2230707,26.57941552
0.942,-799.8583209,-295.9722479,-43.07473585,304.7990493,603.6943749
0.983,-861.4802091,-406.0967548,-12.98669544,203.5315437,643.7131982
0.999,-256.8592822,650.0265496,148.7988997,-175.9658977,654.0891964
0.998,695.5752805,432.1991857,-770.2031935,-112.0596326,-257.0816507
0.997,-13.35423394,418.0049109,-866.5053009,-189.5589113,272.1789767
1,-974.3788114,160.6214391,2.308673361,-291.8810326,530.2590686
1,-901.1599209,-455.6409397,-338.4562977,222.2788099,622.3494622
0.992,860.9686893,-567.4141164,-402.2442868,-258.4609952,-544.8829967
1,-1023.373518,-732.74988,586.4836912,-199.2958093,-34.41683676
1,1193.741449,-636.9803376,381.6564002,-170.1705262,-280.2023782
0.934,148.2813172,-363.3624236,-554.619636,451.0113485,326.5469785
1,-270.1813451,704.3803947,65.66319223,1073.226768,194.147579
1,927.8154491,245.0214275,-419.4520319,839.0465179,-482.0375476
0.989,927.8474315,-274.6736741,897.1015712,-387.2754712,463.2729298
1,278.1900922,849.5766194,-424.3324173,584.6211342,352.5208633
1,291.9480107,-182.5161724,-333.2140825,1343.589219,168.7000538
0.996,898.7882168,-497.3007605,-372.2962785,6.171140377,31.96312763
1,-477.5567868,430.7976442,-405.9263999,918.2798543,229.4540045
1,762.4126132,687.4563402,-226.112437,171.7037645,-507.7064592
0.999,808.0713239,105.5665573,-609.1207892,-100.1426887,-54.71151555
0.993,1291.907104,295.1346669,939.5699204,143.3576116,-442.9475063
0.999,786.7125296,692.3526467,247.9602548,859.1504338,601.0528627
0.996,-746.5963448,-508.1193188,-0.982943804,252.3652332,323.6488825
0.957,-738.0222277,-428.5227712,-383.7672014,681.6299021,433.1631786
0.997,784.1836851,-128.1392452,-518.7093397,1148.14019,189.8459198
0.981,-693.8788216,-710.7110005,131.1290385,-435.7741464,368.2173886
0.949,-59.57233956,476.5665072,-747.5326695,377.3975153,-295.4252197
0.981,-839.6151137,286.3112767,142.951787,-511.9120372,30.76992636
0.992,265.6978589,450.4806326,-753.8494625,-63.73968035,230.6241502
1,20.04550344,-25.13666738,-319.0371995,765.9793283,320.9351168
