pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10
0.412,1082.869976,-276.1866816,725.3825742,7.96113724,-553.3292948,-144.9755797,-121.0750629,413.9113372,47.39945592,23.72016077
0.476,656.229072,144.9576838,-158.2494364,-599.9711796,-88.58063439,-400.6048864,436.6802189,361.5374858,75.17902883,-17.45963628
0.425,-814.1428608,-513.1749012,100.7547315,-349.8755791,135.2486239,-150.8129195,-413.0927489,-15.4789299,-314.6283611,-136.7489792
0.407,224.5452125,467.7092833,-165.9213924,-300.1264341,-464.4303389,-506.9787947,571.0937308,210.2210592,-286.9351749,-34.84545339
0.427,-378.7632901,-664.9643846,-313.9481349,723.2934332,203.0365456,-284.0841414,530.5154915,154.8646008,-233.2990877,18.19838766
0.465,-621.7669727,352.8965875,-513.3896095,-63.9816077,13.89675973,-143.6692009,-617.8461009,-41.95989303,-69.23137412,-142.1572546
0.471,862.1392922,-84.44831837,-221.6318218,532.3053716,-1072.382425,213.412432,122.6983186,258.4454237,224.2101874,234.8188577
0.408,-318.7602009,1197.493279,676.8459808,-545.2087316,-513.1934766,-291.7942933,159.3507337,-35.62824978,-95.15606231,430.0993849
0.431,1209.706012,-513.108722,63.60506317,44.50470557,10.74929447,-236.0373247,-747.4976685,-106.6638399,605.1463408,425.210452
0.48,841.4972022,1051.391874,361.6015921,413.0322099,-370.2911689,582.8954058,-431.6974996,275.8416696,-209.8509472,-36.21381937
0.407,619.2137923,1113.620372,658.085236,-326.550576,506.4390597,-387.7038364,415.8353678,-121.6659424,-23.77438614,-189.1131314
0.486,-689.7614955,262.640077,135.6068844,-657.5774632,-180.3819566,-66.44012711,-206.5563144,-150.6958316,-172.3206656,165.8060107
0.476,-68.03665367,613.41179,-262.6661074,795.2893185,436.84649,-6.200900601,202.2215634,-294.0848757,130.6502103,-58.77820781
0.404,-1145.46346,258.9199447,702.7545366,361.5959671,-218.4936719,-330.9810943,-13.0700521,-191.0849622,-84.42740869,516.3198064
0.464,596.3492614,-123.4213697,-267.6305481,-192.2820805,-240.2920892,341.5861653,391.2912244,-444.0916955,-315.0411224,-162.4223723
0.412,282.3630777,-601.4285393,-312.6942664,-173.8452339,145.2100209,-893.6880562,403.2541346,-142.8587713,-11.60471715,-87.97219477
0.437,987.5083933,770.3831995,603.5610316,1070.423634,254.0312296,435.6068657,-559.4264968,360.326789,-1.290045901,-124.3132148
0.406,285.5022797,-884.8520147,770.9462494,296.6326926,506.9734295,-550.2362745,-119.5586883,-364.07951,-677.0610438,338.852551
0.447,-357.8896739,731.1589323,75.82189295,-196.3227519,-621.639849,-317.3226486,121.5915539,-741.4898037,-242.0154504,-494.5287838
0.494,-622.8365428,603.8296265,59.58856572,-340.9673967,275.2391569,618.9531989,-393.55766,75.73125256,344.0689349,581.7984639
0.481,190.2327373,767.8815607,600.6875886,-4.362685168,663.3366539,-205.0206848,356.0609324,299.8490521,664.2461878,300.3559184
0.413,108.7295672,-891.383956,75.59714844,116.6713171,269.5699753,-82.41334765,123.198908,-483.2880455,-316.6275311,-158.9502281
0.453,-1007.185764,309.1010656,-18.44506916,96.81494791,913.5285464,412.1850978,69.74358831,127.1868195,273.0302389,-74.99525908
0.429,-1097.243459,-679.5544336,383.5286254,-403.9871345,276.6320783,156.3074088,-283.9374095,149.9867497,166.8254613,347.4807449
0.428,-130.6212883,1413.877993,589.3521449,79.60229921,52.37254257,-61.61367374,-319.9434081,-510.6128047,-422.9606898,-128.341812
0.48,-150.027485,304.8234432,-166.9956311,1216.200371,-421.1133045,-140.3865166,185.0588343,26.83189559,416.2614325,539.2090031
0.456,-1245.222335,156.0384842,556.0363473,-47.3597017,69.09724079,-315.1009048,-609.4356192,-104.0101551,365.5321015,-30.42493705
0.488,30.64867969,131.1911169,-689.1116031,-143.2258975,375.8179715,-417.0001078,-139.4311153,-322.865503,-207.1730514,159.0532142
0.464,-1422.783659,-79.26319612,537.475027,146.1919861,-483.4725292,105.6930866,-198.9595541,186.3064695,-201.6090161,236.0664169
0.481,-406.5195608,-530.689046,-906.092242,-310.4036334,84.5002416,-9.891654576,-36.16923653,11.94901343,-58.09525278,-27.88969489
0.434,-265.7680697,-791.4603068,-676.5095929,-267.1227875,15.85139967,99.03902918,276.3131029,100.8592329,282.823814,86.7143332
0.485,-622.1277848,21.60561019,640.9631738,422.870748,-153.8195565,-687.7633815,263.258673,25.91107218,18.34513477,-463.9612878
0.418,505.6416112,-955.7962828,280.0467393,9.383849578,-250.5777716,-596.9536259,-643.7722101,-709.0787272,-144.0725451,-186.8333659
0.438,929.0855982,-522.4166401,800.1096219,-222.7081371,77.80238205,494.9881888,-158.9277119,46.39674678,-83.87800287,-331.6929494
0.409,103.7579522,-622.0369834,-317.1793312,284.4849362,-252.9239301,-319.7427824,-467.9304221,-610.2913845,-344.3083446,-91.5040968
0.477,822.8675977,119.062123,-345.3988751,182.863008,-534.5619486,-320.0428905,39.434495,432.3167273,128.011225,-603.3129763
0.472,-797.9593128,17.66404011,-382.9343653,724.5752453,222.2144656,129.9019666,-34.27918353,186.2000165,638.017773,20.42825403
0.484,520.8715883,-437.3291346,462.4935698,-575.3192818,-108.28271,-593.3014786,325.847199,317.2716369,-85.91219488,412.5278408
0.435,518.0551954,-74.45724202,-594.9576256,-516.0405272,-478.6294831,198.6323489,139.2311236,114.7967334,-87.90872963,-13.70505305
0.535,352.7817059,-537.8172245,217.8991702,735.4506366,-244.582505,63.70061651,94.96493566,-396.601186,-19.67008522,946.4737173
0.581,-545.8976806,851.1378668,179.8303501,-285.0538396,-133.5811422,-154.5697138,-734.2750581,-504.0304401,-55.01823899,-263.5691142
0.548,-783.249833,-668.2151925,99.3606626,-363.6868116,455.8515596,190.7416857,-119.7166055,-87.30273965,-530.2916469,30.26957682
0.522,1023.657715,-856.0126763,579.6345599,-72.73014754,1022.100581,84.24193855,39.24383299,90.47929739,-116.9427837,-2.51679362
0.501,-130.5557814,-307.6238536,-811.7226011,-71.93780079,-2.115630362,-225.2717124,394.6529102,488.5535695,-55.6447465,37.93844926
0.542,-210.9009344,96.49040349,58.47359705,201.1400935,134.0861667,642.0553402,875.2385504,-847.8449426,194.9942668,294.4810689
0.509,1151.165442,-521.0407625,197.9405709,-73.14139854,709.0802997,-181.1314416,-568.0099527,-100.7957387,-169.8982246,326.3955215
0.524,1237.763198,-20.0576391,492.4529821,-335.1272989,-100.1914009,-354.8664994,78.99404051,597.4151111,131.519946,455.9954584
0.518,-1032.933718,-493.1845901,831.5880062,-277.2469444,-91.6545855,-303.6512372,12.89495699,-27.70764875,-585.3095017,130.2203484
0.524,293.4120045,-157.8520046,-709.270701,-191.0142095,196.623189,-186.0837076,103.0877045,419.514094,103.6825711,138.2105788
0.523,-1095.338852,549.4035989,184.5972783,264.4607514,60.45426832,376.4520628,-301.7200256,165.6210091,327.7299677,-160.6764657
0.592,968.4682066,245.9912095,42.40990969,20.68776889,-847.8049973,-15.38999658,-12.56153166,501.815241,-67.69148361,157.3782866
0.503,417.6081197,773.3563519,-107.4262153,-274.016832,225.4233092,57.08611513,15.33901828,-697.8491233,63.14398547,77.45667613
0.588,296.6920895,271.2265513,-481.2764431,-818.8406525,301.1843286,-177.4891074,330.789361,-248.3457263,-108.8309111,-166.1109616
0.502,284.9849089,778.3581642,443.6093538,-129.385705,541.0897568,-126.7252562,538.2738467,382.0741867,495.8800926,-135.2606713
0.596,-275.6330149,-326.7265166,-495.6272819,688.7801629,99.63113147,-66.06325424,644.1790079,580.4723798,-244.0874616,239.8356346
0.512,-872.5617713,732.4899531,51.33956758,454.6272133,423.8013022,-200.1404158,-334.7290268,416.552269,239.1872749,-495.5184393
0.592,161.1454719,142.5236992,-449.6316222,-141.7059208,750.119929,-297.8033102,-153.7099311,-329.134078,-562.0633951,323.5232727
0.546,1077.950496,-304.2604398,791.2395412,-434.8992283,67.65657052,-16.65753232,100.3200135,686.7305995,268.0028317,-330.8523652
0.596,-86.72964583,-250.0034309,-807.2341354,130.3805213,-593.0005661,-124.4414597,410.1473171,39.55679456,328.0355199,-477.7138209
0.561,812.245667,-21.32203797,-723.1507895,523.6826874,-2.315972785,-474.2791367,-305.6816362,303.1959982,-424.0036901,93.55212082
0.533,966.2300486,-485.4152439,-275.8943464,-302.2910665,169.6112867,305.5722611,-255.6179287,-51.52123054,-97.9877816,-455.2097749
0.508,-541.2189307,-30.90231479,-465.7828952,-298.0117268,490.5812759,9.03022872,-334.9091366,40.69754102,107.0704465,-192.3610113
0.512,-785.2990317,-708.632678,-107.396644,352.7863948,101.2341133,-39.19229783,677.1288538,36.06964369,-348.701015,241.8821272
0.511,718.5068344,320.7855001,-495.2238249,-615.0388703,-396.9299665,-640.5411208,193.6532587,349.190727,154.81931,274.3413053
0.506,36.37197556,-373.7113089,-846.7190235,-53.30104086,-27.1678846,-61.13899156,117.7622018,-322.7036219,321.2226737,-293.2568543
0.589,276.5988702,1087.663426,295.0781678,341.1413252,-591.8429424,-314.5302998,-53.17876549,129.9839965,-726.3500517,82.90540505
0.549,-798.0984072,88.61458152,124.7324879,825.695481,-814.2156302,11.50270761,228.3293784,49.47587478,279.4770845,187.6541399
0.519,398.5346402,-616.0369939,329.6093694,290.3596487,1096.763357,-38.98257043,66.57986715,-509.7676661,420.3720815,326.4446616
0.598,-1188.748729,22.05880878,259.5672446,-541.4477684,-345.5625052,577.1531269,-205.7448507,-293.3832963,202.3708427,734.5204121
0.597,-423.8008332,387.7769775,98.10589949,-39.0586474,-397.837045,-560.9210197,-63.90911113,-12.2022238,-77.19550715,-596.7492122
0.51,-577.0840894,-506.3999665,-366.5483461,718.1383033,6.260900729,-212.4826458,83.84782367,-66.52822142,-326.0871501,-67.58468205
0.516,514.6805013,83.98307549,229.241705,-402.8828805,182.3978765,-73.01218921,1080.62229,573.9618684,-176.9740954,-99.80873629
0.571,-281.0710607,-2.951330156,-806.2211832,385.8078161,-605.5276671,-32.52007555,275.5389673,-227.4276748,138.1338979,-522.712095
0.533,-744.8662208,-564.8276266,446.0039768,-320.1555254,-19.57228067,-371.2076861,57.80558001,-180.6730073,-681.3685917,309.0542449
0.536,-895.1048791,-648.4905656,256.6983731,-277.188761,158.676784,179.7627856,11.54012458,233.3382663,-651.567612,-41.7820165
0.651,328.3618398,611.2353609,-727.1336777,-330.5787168,32.91813951,422.0904755,103.0634183,317.429,71.45623015,-173.4612277
0.602,1114.079999,44.94482845,594.2093633,-159.3802202,469.2087037,133.8708818,514.1598609,575.300482,52.92196198,232.9024478
0.608,295.283128,499.921954,-712.5086684,-766.2381186,-39.74050662,-281.1396951,70.84494938,80.18031051,38.84946403,-65.54169255
0.666,-458.9665769,148.61172,-612.4282215,-265.0944766,-43.79139405,773.7751358,314.2826423,-149.9539715,-182.2885917,9.290589435
0.636,636.2803866,408.6030653,-576.9007213,-686.712358,235.2997651,218.6010947,-94.11924471,-89.80655116,-156.0791023,-195.7776254
0.68,-9.908985534,-388.0613932,-883.5095656,229.6376344,-436.6946298,-107.9142494,182.235917,-230.3872452,-203.3456502,-251.8282556
0.602,140.389401,523.9866513,-605.5154936,-768.4085309,156.3134164,-371.5329284,26.40003677,17.74363927,189.423095,-273.0804165
0.641,-129.2477723,559.8573347,-189.9438508,791.1219131,385.623751,-366.6209236,-278.4582911,531.1068629,730.2975457,69.57015848
0.691,-970.0929612,261.433936,731.298806,-125.805098,543.7075223,370.2797093,-2.92463792,435.8602456,-186.6506804,-165.96091
0.605,-538.3950302,365.6430426,-418.2385184,32.87709903,-297.6040307,449.8398643,-214.6327186,62.67794373,-464.4344873,-175.7678791
0.611,583.7458654,-488.5515274,636.5433338,-500.9645119,-230.9610774,468.7564834,610.7366787,325.0374203,188.8961364,-332.2744996
0.623,715.9186371,573.8852443,25.50080533,-625.5762553,223.9870697,-200.3188721,-152.2632175,142.3107247,27.89909929,200.6087822
0.635,-1146.575352,456.0021495,874.2763011,-400.1143639,-499.3689058,-294.1022932,55.51544669,-588.2669944,-2.823160847,518.9430569
0.674,1248.661269,52.086623,193.1122183,326.5948453,-69.48812689,-240.5329029,-411.8332822,151.3017382,-253.2073121,79.78088348
0.693,-1044.416368,-76.57553785,390.3440997,-127.3771714,-349.8624377,179.666965,-219.0689748,126.4959141,123.6121131,-124.7061974
0.62,-678.8122388,-84.59605482,464.2850027,260.8596369,188.1400647,143.9691477,4.761373486,630.8842246,-149.0483982,-415.0227038
0.628,-511.0411046,473.9087531,394.9802362,-857.7154921,-658.4172268,-388.371624,-301.8208465,-235.9306467,108.3480839,482.9815279
0.665,-851.1968132,466.4587624,434.9677531,47.8592933,324.0126292,99.68553426,290.625362,-373.3744963,-421.9170868,-592.7351861
0.62,-434.636379,-749.4856165,268.5769014,-255.1339649,-190.2155198,-573.1658278,111.6969901,-401.0809074,-526.2177328,-759.013835
0.698,285.1076102,-463.6819885,-344.6670251,411.7691724,74.7359164,312.7160684,-192.8131529,207.0543147,-208.2956586,752.3626692
0.626,466.3223115,168.7706401,446.2786767,-603.2661372,568.2018535,501.9294878,926.756692,-109.3593628,34.70287697,231.961787
0.669,455.687722,-944.0455689,138.0518767,255.3871488,-58.17845229,-437.053855,-574.7402605,-858.6710242,7.872300182,-349.6007227
0.638,600.346853,774.5402129,662.7680301,-614.9637481,215.4135176,-102.1131643,875.3829443,265.3091897,-110.1996262,70.45506496
0.657,359.7569826,685.66075,557.0729119,845.6986633,-441.3363648,488.0860318,209.6190775,-866.3877727,17.7319817,-439.6204008
0.605,-384.2028505,813.1483766,148.1471898,-421.6605224,422.9557126,-585.5537009,346.7808706,44.16185114,220.3749203,-13.1309323
0.601,42.56170214,77.39246794,-580.2261621,-443.446891,-8.722511059,-299.6602464,-327.2503211,-11.01397774,-3.888658034,-531.3593484
0.621,-495.0435394,-213.1640782,-404.8262768,254.6029809,487.8908775,12.26114476,472.1906527,644.307108,342.8953685,-623.8063418
0.614,-1319.178766,-126.699619,677.4545447,104.2405633,-221.3826682,244.663982,-216.0888443,543.3636335,-98.83023319,-134.3820352
0.614,878.6592161,-1082.445045,-299.3259606,110.6620758,-274.7940226,286.0124813,-624.3032291,-315.8511567,110.5519131,-536.0725771
0.608,726.1191317,206.1430117,174.4969428,-449.1533147,-529.6711073,17.666441,538.8520915,195.8657853,-344.6047663,-495.4797243
0.629,579.7375753,67.59853266,291.9174438,401.3009782,1071.337704,-99.45569929,372.9810725,-39.70581293,-329.0308808,475.1096808
0.695,-1304.248168,347.9697444,333.9725507,327.8679215,-236.7572696,575.736156,-277.8228744,-28.07521185,-27.81990976,-73.92306994
0.651,-316.7509353,-514.532565,-885.4426596,-214.1283781,6.95514124,161.4175339,350.9187506,222.5532976,247.2305704,-301.4302127
0.651,-354.1461614,175.9802522,-477.8277738,-144.2388339,-595.7180063,-85.48093806,-46.6998151,-147.9412437,-383.3193231,-665.0407801
0.622,-1052.665425,-185.2256518,-255.1670975,520.4020947,336.5609266,-64.94013194,-68.5495014,752.1334401,-122.8106319,112.7902866
0.653,-527.6321743,560.0948759,-162.982483,17.56724338,353.8397181,-551.9079699,-459.6558162,-181.4698055,386.9412733,150.7134631
0.634,301.9104066,907.0134588,-400.359745,459.8627543,-905.2650773,-70.04997172,-54.14822129,210.6068966,-157.4473229,-54.2996591
0.608,1520.456131,-102.2050908,468.3573253,-298.7213654,-487.2041912,99.1700717,-482.814514,159.2068439,268.0400069,-253.8364649
0.661,31.37349047,231.3144117,-812.2291117,62.36437236,191.6989729,-229.367733,-58.0819951,3.17769645,-307.3497614,-62.16653821
0.601,-345.9965152,-122.0044481,413.9953702,142.472146,-346.8614128,-581.2679293,-3.029589259,-291.2194359,-300.514126,-203.9303361
0.653,1088.579968,-199.035411,302.294059,193.4017778,542.830839,236.5117076,-145.7481969,-657.3969822,530.899388,-281.7662853
0.686,-628.0855666,368.1131729,-272.4687732,-671.1387229,-312.9797309,51.92641549,-355.4876713,96.22525712,412.0433782,-100.9069582
0.639,692.8181957,-735.6724642,539.3213304,-297.1063095,-226.7500465,856.1105047,235.6588654,-417.7715588,16.49804341,-354.0600635
0.617,625.8563068,193.934905,-313.4662203,194.6082634,455.9686616,-371.0841996,-290.766045,147.3213053,-397.2389599,572.1477592
0.66,1151.579469,-90.94901317,286.0127451,194.8792188,173.2208709,595.4016396,-730.1776315,-480.7017727,187.4475922,-413.6131317
0.771,572.4172303,437.0319755,-450.5798425,-324.7022932,115.0297229,-34.37803906,376.4107022,-218.8288695,-35.3809523,315.5210599
0.769,764.0475831,-83.06440456,-683.5293678,661.7428326,270.6923839,574.0698075,-23.33141491,97.89302026,237.4750642,176.5897253
0.735,544.9754374,-330.8512914,194.3074337,805.8939188,271.0736204,-500.500255,-39.47880422,-142.9946467,-918.0720666,-92.27500175
0.728,-218.3504712,164.3430347,-213.058426,458.053617,28.18396441,-0.733155636,204.4623508,86.73574284,677.3911035,-234.6547324
0.72,-723.8514699,34.75441955,155.5089249,274.0756873,-364.0518572,410.3048067,232.1028998,-35.3457926,-195.2042966,213.0836116
0.757,686.4621264,-14.65513909,-203.7629514,629.4161119,173.3498037,-174.9653614,-408.995418,-259.6399396,-176.8890287,-345.7788025
0.762,1147.943992,805.6612417,212.9956929,-1.031550213,-480.2518439,-100.5296882,-195.2997475,290.3646703,420.7078418,253.7793269
0.734,879.9218834,42.3338333,129.6567403,-36.61379017,672.4548991,19.58079401,-343.2225611,-59.67072727,-464.6721545,113.4534699
0.751,236.8875821,1026.045859,-541.0126681,-542.9811287,290.3649497,164.5254028,-260.6149257,-370.9280976,-134.4813469,-109.2450217
0.713,486.5591976,-734.6104806,165.0265187,-309.4718527,420.6563844,403.8959633,210.6332078,378.9319121,-159.6533503,94.44179058
0.752,1126.751908,-1015.992304,115.2845871,11.83097222,-348.008436,435.5142384,-350.6270924,-62.89607639,-39.46294007,-296.4939791
0.733,-846.0126336,-519.400356,174.2059016,-407.6385747,243.6637996,230.2401158,163.3461018,94.53434617,-413.9686976,-152.3241717
0.785,989.9572838,-489.5492058,-347.7270638,-337.8066913,77.42378382,409.7868844,-227.2374037,-181.0571795,204.9686911,-366.7002995
0.762,-981.3850032,-162.6192439,68.05570999,-301.6113528,329.3572058,483.4043715,-515.8426754,-100.5017473,-76.85496971,511.1610903
0.747,396.0109298,-106.0728621,-194.8197685,-135.8857638,791.6902113,195.727144,212.2404747,-63.73884306,-415.0008255,27.52904388
0.735,-512.2303581,519.0365777,-308.4806213,-193.041312,-387.958188,307.7241651,-583.0375385,358.1185972,266.9045032,-34.65681473
0.77,275.0791674,1185.551326,56.84519117,-28.33515762,-63.97393035,-227.9027522,-153.0451079,302.3376077,-415.6823837,-233.2792266
0.709,-683.5203733,-494.7878563,-280.1911213,-403.1105595,263.9046157,325.4916449,-268.057094,277.4220186,-188.3527101,83.16822793
0.704,304.4986807,-185.0003693,378.5891353,-912.1197528,556.6170615,159.0340487,956.9266334,-79.04973585,44.18095645,-19.97547716
0.767,1302.305785,228.7575901,289.9299794,329.9871098,292.3429093,-62.79597003,-665.0568113,485.8415183,-336.4437936,228.2242633
0.775,1277.280244,640.7170033,-14.48602986,-200.0454018,-521.3604114,-186.6028514,-407.329344,578.3452631,223.111323,164.9357739
0.758,934.7858998,-175.5147513,-375.9156496,-59.57396413,-4.243708895,-189.3096195,-385.6187002,306.4625562,65.63224932,312.8917936
0.757,1282.160755,-322.5658781,505.5825662,-356.4037932,139.3112513,-65.42592517,-417.6728342,76.84848118,345.7234338,460.4239954
0.718,-734.9746386,-252.0336725,-604.4873527,314.7121925,11.06053563,-146.4726403,-68.20978077,37.80499689,-401.3655436,-30.88135227
0.754,-1025.950802,-614.9366982,580.3687516,-358.5121882,-69.36670339,-34.40276314,-219.9238857,-357.9918407,101.5598493,-47.92047668
0.737,-10.54390878,918.976763,-247.0218179,-214.1832561,-211.1124628,-150.1651345,14.75518726,442.695909,216.121681,153.5198736
0.794,-1137.368975,-490.9428353,202.5128092,-238.2745255,-343.0998412,1.556024223,-351.9000921,232.2006039,103.0376986,-5.198682943
0.73,-163.2909627,1174.974386,386.1600317,-254.1589383,116.2159571,-198.0346043,692.7447392,-116.4476441,466.7052422,-107.5591661
0.74,-901.6346559,-274.194371,604.5633541,-480.6558687,-193.601367,-715.4912019,-68.19331127,-134.3246246,-528.1281733,206.908614
0.799,-520.813075,378.3567999,-347.7599761,-632.4752995,-349.3080208,247.9914162,-1.514709965,293.4624964,410.7151158,336.290188
0.755,-75.13755982,211.3827729,-414.8647278,-805.91299,-17.44926767,-179.6806827,66.97087342,27.5355318,211.910767,-171.1823093
0.779,-1127.39399,-4.945689689,340.6321963,498.1196552,-235.5817687,-55.69294043,569.9419412,578.2442313,289.4340721,-486.5330846
0.735,-1216.445294,168.3907078,702.242198,617.914717,-90.07850203,-192.0689369,163.7693985,486.0484369,154.7095894,-518.5032039
0.764,877.9386767,-542.0279544,490.8671285,-608.1201891,461.8539896,718.341994,458.5706033,-77.0678379,86.42813733,-84.98460363
0.745,-1281.413908,-149.4158818,710.1187489,26.18037401,-129.9463577,539.9699302,-582.8453823,378.5065805,63.13806783,247.8684039
0.701,-867.5019068,496.28784,-29.90129074,-373.4940763,405.1817612,676.4305292,-478.9309327,-139.6908605,291.5232284,286.2679749
0.799,710.7153161,367.5026433,93.75303524,68.22558768,-548.5946806,-567.7486658,-199.4009385,415.5139971,593.1672288,179.2915252
0.77,128.8595126,-137.5141032,-713.1162959,-250.3454392,-399.4951939,633.2019244,441.3126033,108.7691559,-221.8228738,32.74301249
0.762,-205.8243401,-357.0745678,-920.1117956,179.4475507,-241.7491056,228.5463339,380.2929915,-3.425669173,-273.3185376,280.0289495
0.777,-1042.750811,344.22209,314.195977,-39.52864175,224.9875826,21.81688049,-934.6683806,-328.1605712,29.79406385,-61.38987684
0.737,714.2069235,-233.5190353,374.8767252,-743.2912138,271.166467,300.324727,654.8850767,82.02262314,-121.9233147,295.9233042
0.79,360.6722634,-802.2505905,67.79948719,-364.2700593,469.7401229,500.3007198,404.3597794,326.9654862,21.62313947,-154.4186866
0.74,-149.3323658,1113.310443,-296.4686423,-459.8689611,9.785282126,144.0643658,3.511460638,-357.4311273,407.4623538,258.2263985
0.728,560.540212,-867.6201275,-61.7437009,26.07272706,170.917122,-487.6394954,-711.2347385,-788.2346874,-108.9119299,20.37715118
0.78,644.5154484,-629.0225765,362.1954141,-662.1142858,118.2092033,305.6969529,648.2286294,280.3813294,-269.6183514,188.1755017
0.706,-713.8572123,535.5455003,1043.958352,-677.232404,-382.2208941,-605.6627665,287.6233606,-227.8811369,-365.3316312,564.393735
0.775,-425.988843,344.4441044,65.35623526,-734.236766,73.09050919,-427.7425901,186.426078,168.7667407,-306.2242082,-133.9027596
0.789,-753.9973156,74.60461065,-270.7818414,-151.7799259,228.006995,706.7010034,-237.3649339,-109.3388343,-195.8456581,252.8822981
0.769,358.2641491,-596.4983347,-130.1111979,38.35249743,-847.7744592,512.3522633,106.9415416,209.4588349,270.6652734,92.6806344
0.785,-952.848391,760.6364206,896.6844637,1153.314199,-3.305537369,48.08844198,-25.09002725,620.3037467,9.222325053,-138.5530255
0.806,110.8595167,-198.070799,-724.8385858,135.8955357,-297.8908307,488.8132503,453.9882094,200.909179,-317.792348,410.108885
0.866,-1027.302969,-683.3795647,-1.224903405,-38.22286082,-95.8022721,-232.0196363,420.1440307,-46.90702767,166.8665688,205.6756223
0.887,185.6429912,-653.1418359,323.5683823,858.0753053,-127.9395666,-155.8356422,-335.8072185,-92.77628547,11.86730674,-194.7079393
0.889,573.2126112,-910.2997915,132.6222685,-473.6780579,-272.8537159,-323.4643833,-468.4184615,-207.7566398,446.6775796,-15.05128926
0.88,442.5837757,-113.9162678,-507.7333929,209.5479841,332.7033257,876.7970886,-196.8193836,99.54726427,-159.9940377,290.9607658
0.868,772.6639332,77.38974946,-212.6587521,-858.9439264,-144.4441502,-77.61002946,76.4066196,129.2507018,-196.4748309,203.18662
0.827,-544.9703938,-338.0382553,-661.470743,22.34564523,173.679811,346.2368136,394.2022509,-39.16241423,254.8625017,98.09710519
0.879,-824.0493673,-695.0163156,443.6022563,-362.6752097,171.3892495,45.12878916,71.43460818,426.9817581,-557.204317,-172.5337484
0.859,-622.5858634,572.5340214,-143.0335252,-647.8514044,195.5134253,-76.64411059,-202.9558653,-300.4900259,295.0388633,39.91062
0.844,-662.4610116,-639.5924815,141.4248757,545.2856391,423.2035937,-318.8995754,87.83216022,701.9895651,69.91027993,-335.2257097
0.833,821.3200925,-346.7810236,-800.0863344,17.14825981,30.85590347,125.0435796,-116.8079086,109.9324042,-214.8386305,-81.77857096
0.889,1079.174351,413.8481402,622.0832865,-350.2685995,376.3936148,13.97327771,515.0265434,491.5639671,-117.9212984,43.13747899
0.867,586.4845274,-1159.339894,579.4442068,-495.8034749,197.9393661,179.7454137,84.99369317,73.0358423,162.4032085,-189.36246
0.897,-914.7370292,-384.3933146,37.92533378,-394.5552475,-183.7027207,-151.8680676,98.08220676,679.0010338,244.3705428,-95.11723666
0.833,411.2420252,181.9539778,535.1460096,-1115.093453,-279.556917,-103.1367697,723.6581921,521.7899991,-77.03721489,293.5071802
0.87,-929.9645252,106.0396743,678.9170111,1163.867936,-689.9673366,-469.6895024,384.8684047,273.924562,25.52587995,590.8030426
0.899,-102.1043968,645.9494819,-558.8430413,-569.1021189,-139.8166188,154.8689563,115.3135789,-750.7098107,407.0891155,-517.582393
0.804,-446.4389079,1136.687053,375.2149315,-72.89726741,-1018.74478,-226.202921,-77.47280069,-218.2612898,39.72207859,786.5879572
0.823,-863.9790769,-920.9288781,-58.4482765,-246.7099173,-123.2295201,93.04652984,227.8177283,88.90542833,119.3256108,-204.6559627
0.896,-222.995249,1100.446492,579.4257421,-362.5497317,-159.8338331,-228.8849225,-268.3059384,-425.1418403,-122.0606821,-295.6499577
0.815,-539.9305197,324.5718599,-75.13852901,-649.1611267,75.07617383,789.1417907,-205.9621684,-161.2728188,193.084465,308.9750133
0.89,460.8004717,254.627569,-159.822386,-863.1208643,-638.500797,-525.0793311,280.3221983,290.0088672,-152.6180579,121.1844664
0.868,508.2758611,730.309379,277.9741167,-571.7856421,-333.8692087,-16.7075887,182.8940963,-443.2344908,-494.1056982,513.3112181
0.827,-385.9556571,233.5239854,-776.371383,-39.98854164,66.75431374,-315.7417425,-293.4134983,-300.983787,112.9760921,-372.4501827
0.816,-0.033754479,407.113391,-678.825033,32.8361358,-97.81111677,186.0684966,52.26965957,145.791925,-350.6957733,293.3066615
0.86,798.4268084,111.8806949,-633.1855439,190.8960852,-250.8271236,-0.457192384,-166.3121822,261.4031731,202.7926946,-206.805127
0.879,512.7487091,-862.0105737,-385.5859128,246.7130849,-421.9915466,164.5529089,12.04519485,-382.7563466,24.51297801,282.685607
0.86,-922.1740232,386.3434633,529.8517725,-297.6998882,279.8473233,-69.85816787,138.6009086,-482.2418077,-443.1912503,-357.1603617
0.804,-533.9099295,-363.364216,215.3814702,-313.5437219,73.91098739,-489.3916545,205.2616819,58.5647718,-597.9187863,-693.4660397
0.877,295.949886,709.8118284,-1.001640541,229.0804149,221.3693158,-19.92463991,-68.37889287,-592.8634934,136.7290971,82.89989403
0.848,131.6894608,1195.564679,-283.1725931,-409.7333191,-95.22757239,381.2469549,-68.65839672,-325.875504,5.693470667,-260.7198006
0.842,-16.69429636,604.4509263,1172.807524,-23.66497849,356.3419247,-453.1701911,542.6077012,-657.1223914,326.4241537,142.3151525
0.888,63.84425096,343.7344799,-634.8341132,-396.7808738,-182.9763171,208.6225598,154.3440423,-193.4693519,49.8014443,-840.4184189
0.876,229.1929168,550.0420335,-629.1241768,-929.3393545,12.74115793,-39.25872866,343.9395714,-305.188897,219.6212666,-359.1301626
