pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50
0.289,-36.64581733,-693.2817127,-313.192933,180.1249017,191.6098582,565.678093,245.1361615,503.7955735,-236.9978161,-40.04831165,132.7609127,257.8349496,-275.6483139,227.0740756,73.60319034,394.2302234,77.20805563,54.52885878,161.0953516,-110.9850116,262.4141293,376.2963096,202.0143498,-318.1905868,143.8448773,-51.79318727,-271.8095752,-175.7591832,25.39555315,84.64591047,-76.03113866,85.89872357,-10.71022807,157.0258464,31.37308902,-184.9882544,-58.12445582,93.52657478,1.755460778,57.62104822,13.89963823,-168.5269119,-31.13762639,164.0797895,-233.1827214,-64.28631103,210.1953038,79.95716639,-35.58542007,-109.5010216
0.235,1243.711872,-330.1833256,-299.7899936,-167.2832021,369.5599602,164.6987503,228.9699817,-142.0322435,294.3568884,-93.99613183,17.55040674,359.375275,366.1890634,157.4538506,-104.7920007,-88.10014121,-185.5374258,-186.8404849,-97.94936375,-208.2215739,-463.1559309,-56.00088715,-341.1136794,-53.82181281,286.1993177,-235.5891076,-97.102496,15.18646756,196.5464456,143.9155603,-23.20302978,83.28118233,-152.3581104,-59.81659466,43.8395384,120.5747222,-200.502368,-29.83337734,57.40572262,-248.0310051,-252.2623069,43.2739676,18.28262112,-6.550201293,-64.7243763,-171.8948886,2.11140493,20.83040998,-28.71328892,97.25010735
0.281,-657.917031,-31.69113219,928.266682,-450.7524882,197.8667133,354.2469443,-2.332960616,306.7440668,381.270395,969.8451535,-87.95748106,149.5016404,226.5456811,29.93169479,141.7442564,-196.690615,24.72928284,78.52963112,129.475043,-295.8891666,-206.7303525,-37.18640573,-92.01099372,167.6651732,-54.43301492,-132.5485382,-108.8748067,-260.4360589,-39.27287424,211.121167,335.015709,-101.1389056,-51.24408996,-377.1909255,-298.827142,-206.6577115,-114.331651,-381.142829,-77.64776718,276.0586987,97.45874189,-13.81094402,256.5668664,-246.8352606,-74.77182211,141.3567624,173.053966,-32.1205414,-294.6739053,75.97372256
0.244,-681.7100755,221.7849042,19.71374322,-207.6553152,528.3021509,146.3377435,139.5073159,-146.1773801,136.2417761,278.1463942,-370.3956015,-574.6803804,699.9943858,-141.9131394,349.930375,-1.299286742,97.12650979,501.8140766,276.5090872,-76.2420716,-89.95957339,-64.14999077,71.48751735,-135.5955228,-270.794905,54.58354823,-213.5271741,255.7386884,-126.1569266,-58.21786239,343.1525876,129.9537686,143.9696293,51.35785725,124.9672019,-65.59774898,27.36615804,-111.3280029,-134.5231956,47.17552832,-102.5573734,-92.79872463,-263.8803067,100.0977948,-68.0821182,32.96786448,-191.8781739,114.5986679,-128.7859186,-245.8896303
0.212,-1052.254383,72.82279715,407.151351,-965.5001457,148.6303207,657.7379578,-513.1462033,-204.4223812,239.615653,604.8732795,327.1222359,-45.20710702,376.543586,-268.7553264,-18.0566606,5.230413536,-75.19526829,34.49166202,-36.89279775,64.14624963,-467.8742332,358.939185,12.06076173,-0.640422801,-338.2697642,302.3947085,151.4744113,295.3163829,119.2310225,215.1608644,-6.80077549,185.5629976,-96.18532547,32.08236285,-0.319252606,-318.8514866,232.6870588,187.4324868,-325.3166831,-123.1792891,-132.6820232,109.8351963,-27.19311857,-152.6995961,-68.98728053,34.22324728,160.472093,236.4314048,-89.57318288,66.76194736
0.231,-290.085606,1223.332163,707.0325273,143.9912197,-23.08154004,132.8966894,731.1190547,30.65141999,-84.50024662,1.740118751,43.672978,-18.6328277,209.0880553,-148.8508571,-59.97284491,-281.5677426,235.3811028,-481.2744913,245.1431218,256.4049885,-159.5618616,219.8102781,109.1173944,198.4642283,274.1802684,100.5927007,-150.7139315,-12.97437251,-92.0564612,136.9840143,-223.2919303,-19.4657378,300.1890839,62.68531744,-326.8363404,-195.9355249,-67.1540106,-282.6716268,-3.418750039,-134.970231,-117.2090331,-24.5657026,-23.60563739,172.7012068,258.896222,-200.0414597,318.2698739,-179.9107712,-89.96220173,74.62348203
0.244,-478.3811311,-528.2453392,-718.9601092,557.4633103,360.791801,-522.0547641,-26.17529484,-82.03204286,-76.87428769,-49.49680704,276.2868744,-14.73524176,190.2262388,130.393407,71.63528363,341.6296861,139.8834844,-140.2531877,-35.88532246,485.2770267,18.01093473,103.7556168,-102.2954707,-183.5940403,-199.5562461,-107.8830693,-162.1491906,18.9963685,-40.37759796,-33.87178759,76.05369556,65.504833,-78.3216689,-79.11640774,-66.646456,124.9037316,75.27788888,39.87028636,17.27896804,-151.2397297,38.47759849,2.889434138,22.8366328,-39.91913987,15.73832976,107.7128439,-18.26928472,-38.50261005,-53.7289312,93.99370622
0.217,276.5055221,659.6296552,-139.0410872,340.1071151,229.7356384,-229.1585503,323.4157482,8.918315554,210.5910163,-307.831529,-95.12310559,131.8835782,502.0103951,600.0543651,258.7400908,-444.2166535,295.3256792,-179.2320654,-166.6165461,-667.0895173,23.20782691,379.2546404,-39.57900049,-188.5158768,-325.2182083,-233.5383952,-25.59075483,134.9215729,-49.53227171,149.8256232,218.1251242,-94.85946024,-149.6636431,171.1197462,247.832638,-179.3678573,82.65641143,-297.2119398,253.1092307,-135.2757916,-210.299172,-113.3214617,111.2938278,53.65667796,-51.6968407,-71.45800974,-5.769048929,224.5703169,-85.96319672,64.48960046
0.218,-652.5680166,-287.170365,-841.1172982,438.7841342,325.918454,-436.4965907,-407.7993573,-49.45368737,-118.201496,188.9012729,-125.0658748,-378.7922809,222.572181,197.3953718,15.5837184,49.59422149,251.5286855,61.04782731,-215.4077186,223.9668931,-0.89162469,114.1412691,-109.2764871,-213.4934714,-54.9550568,-50.68462354,-120.009481,-100.0571219,99.52591453,1.186463626,-4.727930044,-137.2793328,62.67260688,115.2236811,10.08732604,28.4074287,161.9984231,-28.90976554,26.55926816,-125.7538746,-69.9128394,42.25656461,-106.5123346,-66.19840454,23.19424903,86.60114564,92.6407389,-38.5553606,15.89925908,84.26275762
0.22,155.9853068,350.2101579,-740.1510478,255.8264378,-390.1827916,631.4651882,10.4233852,504.9934809,42.63381572,347.8373018,105.2523014,300.8556437,30.80267536,-289.8369505,-24.14881808,-389.4386901,-42.13091657,108.0192318,-453.7196557,-1.363110352,78.64751998,6.690053718,-252.4771833,-115.2206639,-234.5523581,307.5773073,277.284484,115.4478202,68.93719684,169.4124931,-189.5400158,-44.68200559,135.7295561,80.49656676,-87.43544567,-69.82516534,96.27932526,143.2238133,-147.6300656,109.7705773,-26.78463349,-68.27859798,-0.123971642,-27.06596827,-67.9098489,13.86471027,-10.95644399,105.2096006,54.86439211,163.0319724
0.213,-528.9472335,-111.4843852,-948.555909,472.4719243,277.984715,-322.1230292,-279.6301462,127.5808611,-256.4288434,90.30532715,127.0617676,-124.5881488,214.3961031,91.19317442,207.1714382,100.5032247,263.6549913,-145.0142412,-189.9061496,383.4612787,-29.44368177,152.6169502,-47.97077986,-241.3091598,-178.3301069,-180.9633958,-109.2959827,77.03980975,-45.72593713,-61.0252397,-15.67700438,-171.6923076,-40.01213431,-165.9172294,57.53700797,104.0152559,14.55860911,30.57219473,-115.2274402,-72.80292539,-93.684347,-105.2253333,-34.43133877,-198.353474,149.0928603,156.0373971,-11.30614692,121.0061844,-49.20787928,4.806471281
0.225,-510.17165,381.0642507,-616.1705384,-410.1750352,-196.0566527,-775.631875,439.5987189,163.5688668,260.3662225,4.811119854,91.75534185,-203.0648193,-584.1480146,299.8713389,-238.81782,-78.85228054,-56.48203556,-684.3866936,339.6312101,15.62661016,159.503545,211.7569773,-45.73355975,93.39604346,-357.5100594,-299.0282463,187.6311714,-7.7155731,-328.392764,-38.97635512,-287.7252177,160.9767822,-50.79621747,-89.2598137,-288.0353169,105.7795061,154.8107622,-161.7232424,256.9215719,-326.7132767,-3.209051076,-89.47677559,119.7440996,-89.34725787,-166.3715323,102.0027295,135.473813,257.2228767,210.4915636,-159.8152211
0.273,-484.4051432,1089.92712,-223.4227718,-570.5939122,-149.6400862,488.9582666,-60.67538456,-434.796501,-1.119565258,22.27197635,-17.08258982,344.2022792,217.8289538,-217.0469339,-77.92217769,166.0845527,0.394503247,-705.1656481,-264.1032844,229.361428,-37.03385207,162.3591563,525.5391509,100.6253497,328.8016837,-8.507525981,-9.223982329,-106.1175692,317.0674552,-20.18282781,-49.29929019,-198.6257247,-96.60615259,92.64915058,161.3215873,83.83276504,57.52317421,-260.7571283,-74.35041709,199.1939295,102.9604369,71.03774934,114.4639156,-60.82599187,-101.0829734,310.938878,106.7041501,109.3926453,-72.54502903,163.7030203
0.222,-648.0957308,-571.1733579,-159.6467417,-974.885917,-143.4244839,21.91660669,170.1852727,-251.8909217,-239.5014143,-12.77281443,-212.8050097,-209.0373733,247.563982,2.624204568,-219.8867082,-99.42960452,-285.5076637,193.7163536,-104.3723903,-8.299127294,-64.56607649,120.4719411,-57.93829063,58.65458898,-345.9131075,-82.01569596,4.524743795,122.8433466,-93.58929104,-64.51816543,190.121372,100.4371031,-10.33048153,-85.71894865,-52.38504868,-39.83964472,74.38231344,-40.32363998,62.03139315,-83.96942296,-263.8783836,-163.8515973,-5.573406103,-123.943042,-80.59690979,-65.58224729,156.7388671,-13.74758271,167.2487483,-43.15280918
0.203,993.575914,-476.3885772,187.0259801,-34.99430176,658.986828,-75.95387047,765.9058612,-82.39530874,-126.5653906,476.1806789,55.02796585,-236.8453371,7.340613413,-222.9686358,-540.7229659,-648.1924226,291.2518416,188.8841793,-278.0169574,-498.5442368,203.2196597,154.4276055,353.3798984,-66.15434306,245.7749248,-334.2116839,120.2976256,-126.7095925,15.38853447,-76.4924416,-193.8732641,8.485681887,122.3216588,31.63677578,-60.92283502,284.7260725,88.19837893,-159.0701638,95.1985735,15.59239706,-35.38249607,187.1586602,-44.78925526,-49.77568438,16.58624452,-13.26890348,210.3802981,54.59180993,-55.33637903,-124.239774
0.271,-98.37324447,-60.66436554,-990.6309077,84.57967146,-600.0398011,-158.6695875,-417.135279,-80.46692165,-48.276806,-81.45280432,212.7887841,-388.1819703,-85.01806904,40.88165059,385.0905023,-119.7327514,-93.51903342,-239.0298646,96.33660724,35.04172798,189.2231447,222.8175589,13.37180051,459.1769216,-32.20155936,-95.83048978,-105.0722004,26.35682564,183.5075036,-109.8575438,101.4042779,-46.10706026,-134.5080502,-315.8650327,156.8308925,41.7667101,-110.3413743,-128.7395042,-2.166445538,94.72819083,113.1974113,112.4667169,108.2914771,-4.681887547,-60.27365875,-2.577463159,-95.07266906,-90.74433367,2.70990137,95.93096543
0.294,196.8515406,29.7894735,-163.4469145,339.0979254,-176.4614912,604.0374664,467.5518621,381.5155303,544.305231,-84.7840331,363.2274371,-220.9577949,-304.2830659,-254.0216432,141.1622271,98.95193187,-63.75937559,593.7754781,-411.5123828,-112.6998192,136.8930129,-124.3008937,2.201904616,-124.5996719,33.09664519,-202.9923159,196.9394956,-22.21305252,-92.81073975,-93.85881798,-61.61898722,95.76308631,272.4826536,22.36522544,103.896405,-240.7349457,212.8752504,182.8647679,-21.7972432,32.09962245,-118.2430455,-135.8916027,54.76732052,96.60172086,125.8719906,70.86094707,-198.4507911,46.52671339,-19.31525992,89.70988966
0.266,-988.7659699,85.02843887,900.5036694,-660.7059033,624.1279606,365.7772188,-25.83893452,139.1790151,424.0654366,564.0258074,77.27302006,-153.0456495,379.8398097,-29.54117485,-153.5040026,250.7491255,25.0750785,-114.5059659,97.72798138,-76.03437614,76.23274582,221.6446471,-93.71669863,366.9884552,-475.6397956,-303.8396132,138.2209131,183.6721292,273.5310373,-326.6546952,465.7595356,27.50812258,-10.25315907,-105.9259516,-295.2407594,219.7017858,-45.90311113,192.2948162,39.28869433,380.2657474,-0.915370699,-101.767347,9.233769737,315.3468902,-98.83232802,259.426882,228.292052,-167.038051,103.7050502,9.593205425
0.297,-192.6831198,123.032568,-335.4523117,-319.2783765,-824.1550412,-324.9982381,-795.7256863,-198.4180172,4.112420336,48.14131929,-682.9637999,311.4182183,-195.8527475,53.974977,471.9630512,-3.551977022,172.6450956,57.03116348,118.3305898,38.2227011,151.7056168,-135.6764735,-210.5550288,2.195467216,70.23153831,-151.4625987,98.55884698,41.0225781,-45.20144283,197.0557137,41.08963793,131.3141237,191.9495476,-133.8546217,67.42445582,286.7211036,-179.7906395,45.91298717,-54.97564689,-5.772879562,-16.57344189,-92.97770673,-74.49286946,252.0574071,39.40493921,84.36242821,6.794408852,-7.652831178,40.41565062,71.08521593
0.206,783.4671308,-399.4919121,-333.5000406,609.7055707,243.8116534,476.2721936,156.4580955,-204.7255267,197.0218511,13.28250021,-85.63606519,103.1762607,-105.4157434,183.79663,-22.32740548,115.4308098,-389.4966589,171.1505074,-258.5358545,-334.5509517,-154.9080011,258.8714217,-120.2127697,179.0456801,149.8318681,-262.6439129,119.8553387,-236.2257732,104.5966443,-132.8634574,-369.6062035,141.0017825,101.3390753,55.40936523,-31.35847971,31.27001732,-296.7028152,24.98068588,-70.0261161,-4.482315218,-250.014248,-175.4401559,34.53195935,-7.150063732,64.45577159,135.7244148,-14.77662822,115.314344,219.0900245,-19.55693176
0.236,-850.971421,43.11667087,-584.3638145,485.0698527,218.1079932,-599.125991,-373.8207678,-145.2972924,-142.1531592,152.0551908,-253.4488323,-220.4937047,2.379063871,206.7354664,103.9045635,-49.27073778,362.2014975,-6.477210268,-265.7934286,132.052892,-186.720164,72.21292924,-140.2507926,-353.5134237,60.5555613,-69.75779692,-99.31286628,151.0010447,-26.04215628,100.6532056,47.01752872,-142.5272845,102.9843933,139.7108313,-223.1764593,174.9411978,99.845996,225.8914631,46.45979198,-22.5552185,-26.11002746,-27.63223154,-34.69916183,-8.976563667,-51.64796838,60.92473945,165.5413104,-108.0595373,-5.553696485,13.89809665
0.252,243.1431347,409.9278038,-511.6566967,186.9540307,-395.4612361,700.5280552,318.8125194,251.106699,-224.8642559,-130.4359388,-169.8040385,-315.2533082,-141.9334437,-163.2036861,-308.1068322,-95.21508319,-78.0528545,21.61339655,-114.4029349,-101.2516876,-98.85537172,-145.2250711,-166.5594968,-21.91111665,-220.460949,11.21093867,251.269941,-25.89716491,-290.6933608,305.198839,-96.96780822,-247.8916075,-262.4245593,53.56265285,18.70773041,-38.57745434,78.82854389,39.72546082,-218.9549585,-5.77104273,-100.764943,15.13509204,279.3780187,168.2006891,105.2446345,-0.976143744,75.86024856,176.6776877,-13.03282188,152.66268
0.247,822.1614261,20.13982637,618.9731658,888.3285351,412.8676062,47.24223788,221.5553533,-93.30001962,-411.900499,52.51229229,-313.3644212,-53.43215448,243.1909762,-114.610898,297.967047,393.515012,-95.50715004,-57.64547483,408.0028128,89.40709165,34.56607,-66.18644181,-114.0071499,80.92369929,164.9930903,183.1287744,123.9308563,89.03469901,105.553992,-63.70053553,67.11424301,-26.7112602,-158.4448437,195.392894,-190.754618,174.2074342,188.6097884,66.69753778,-72.43007714,-163.6490985,-87.41661159,-4.18622456,74.31696036,-37.38864215,-62.16792962,66.05050652,-127.4862152,-45.36970611,-150.1353216,105.1440643
0.211,1065.155139,268.7399112,-304.6858463,-772.4044391,-307.0403848,-48.22340637,-247.3419537,407.3711212,-286.6734157,-411.3318007,159.054876,327.1524984,100.7997402,71.50477926,1.413977498,108.9871622,-64.69283077,80.36095858,92.80869771,218.4584813,-524.6199625,321.6323658,135.4856332,-133.5249504,152.1704657,317.3254979,314.8704975,-308.9048861,130.3110399,-35.61304716,95.10551217,-322.752361,238.8819985,163.4539167,-265.5074889,-174.3480684,284.0778049,-5.362795371,104.3208954,-4.291273294,-17.18203184,-159.651018,-184.5582283,95.7805631,58.78146934,82.72323464,-54.08946859,-91.71374542,31.85040912,-149.0774965
0.252,-686.6383768,25.45904221,756.7237287,-300.8785669,696.9182244,-15.39948505,-166.2204783,931.5315258,-172.9141687,-124.174337,-360.6508783,-206.1105316,171.8525259,-361.939384,-181.8157692,-185.6125707,-78.23555324,178.8514509,-325.3756349,130.583727,270.628804,244.7958894,-218.9087414,378.1316619,228.8243348,-75.61405846,-89.23997871,93.28119337,98.4718577,-11.95154286,118.7146073,-75.62892136,-194.9910688,392.5866038,108.0169861,12.89206419,-330.7437545,46.13649788,80.72582111,-27.12456498,-65.09910078,-57.98972801,-328.1898895,100.0661969,28.8468967,-84.22492015,322.3906691,240.3305364,78.69737021,-34.98029474
0.297,907.7332715,-373.794833,-161.9712497,-640.2625156,223.8650919,25.59164123,-532.086681,199.2105538,-416.9241029,484.8189972,192.0665556,-129.7233528,-278.2422294,-538.4705535,113.5717111,253.466286,605.830657,143.1186849,495.4337098,-454.5606273,192.1410948,52.11817201,57.14795237,197.5965223,325.9047155,66.89730712,-188.901173,-200.3723808,-64.00033544,355.0429797,-141.2665358,2.317641207,309.2586437,-383.7646354,115.905055,27.24037521,272.8566383,-77.73001576,-12.28613379,164.5762316,-27.05188386,-121.6286679,97.49064016,72.70934577,-240.0125895,-286.3980436,228.9432717,-136.7901513,-148.8784028,-178.3475038
0.295,1166.158148,116.0056498,-436.8412935,-581.4191821,740.1816644,-5.957358831,142.5474428,331.0516687,126.913055,-129.2411643,-378.7356077,339.1001096,-225.4415818,367.3410304,230.2462037,502.6207196,279.296934,18.6106794,58.1359647,57.73107991,-299.1548784,-10.25664898,-252.9180747,233.3496192,-39.379838,52.31064054,129.116041,-83.21217092,37.9716067,-193.4391004,-13.29563406,-177.9219852,182.072192,-292.8999352,81.9489667,-134.2307977,216.4543534,-218.821118,108.4234911,-39.56291826,-71.29904991,-11.86334037,51.90740832,128.7621872,-173.7884563,12.91983515,-292.6716964,311.4167393,73.40984788,102.913286
0.251,900.2591837,-377.6144491,33.69323945,-357.5479474,355.9537883,-189.7436998,85.75384114,-422.0514735,-177.7225027,42.65286935,238.6905297,-81.70775295,-16.93329966,-191.2115269,-367.7995565,-302.2007891,511.3143845,405.3643979,453.3220321,-48.53254572,-180.7759829,516.6546013,428.3088323,568.661205,55.63274431,-336.7529674,79.07876299,169.4372812,1.554470916,-236.8612206,76.70304497,-398.6094815,-25.61583395,418.0834267,640.9300119,92.43284093,142.8124374,29.49689722,124.9434171,-315.5003874,69.94702282,226.4097038,335.8270917,154.472699,170.0773946,161.7328579,81.03909064,43.81830939,132.247675,-104.8343741
0.222,187.1690939,-629.9384685,-40.14626858,693.8204155,-97.83082226,266.7832554,95.2774006,-206.3701557,-97.34177225,-398.0903943,548.5184963,-29.64531103,45.70296457,-132.9878048,-255.8699977,79.68555384,-241.025583,248.2300552,246.2134368,-78.07827425,-115.4878179,379.5502557,-28.88660143,17.18962486,107.0472518,-230.9161591,-160.787162,76.11441773,-30.05666972,39.31987661,-136.946868,9.453338818,91.84081498,48.99233739,40.9821106,-29.78044717,233.7423407,172.3178899,-63.90398696,-192.8524431,-179.2410566,134.3361245,183.6345981,24.30621269,-198.3017577,-40.10557787,-2.762544633,12.47475981,39.88746973,252.7782797
0.252,-477.066297,-335.489029,-164.0675504,-1092.315216,40.85710185,316.5743626,265.3825159,456.3225859,-87.4434219,-207.2643796,-395.7395783,-105.3398714,-135.4880528,-8.097472601,-163.1645998,-84.64361474,-187.9079591,202.316129,49.69134891,759.9162039,-95.22858574,-12.56622387,108.9660183,-91.52705928,-262.6984454,126.1865873,-327.2665723,-146.4313202,111.1918011,-78.19966393,-173.5618357,-156.6499352,-8.090763242,185.5155824,-157.1474866,100.1625215,-180.7380784,-21.77672924,-76.54200005,30.79074932,-109.3429266,-95.00562133,59.49706416,-202.1688678,-34.90008167,-266.1450214,-154.6963202,-134.7856654,69.98612381,62.01644595
0.341,519.4007434,-644.9635322,-164.0743814,498.2237335,559.3467575,648.2520713,11.00391916,-163.0726441,19.14619306,47.43082199,-294.9142988,633.8852872,-469.5398607,-24.09869597,-233.2674952,-23.25457268,-119.8396326,-100.8722502,268.3090015,270.6350114,227.2976276,-62.66289909,-90.03874637,-13.78962586,190.2095827,83.59299619,138.0377788,35.76862878,-65.62104367,-60.17427202,324.7300479,99.38946934,268.0492213,101.3716139,27.97859738,-18.53947716,-90.13637277,257.088596,226.4506902,-21.74877242,57.2626486,-21.27113938,-83.88016873,4.728112208,-19.57490674,89.79696804,-31.23949687,-4.222959413,73.65028479,17.59476431
0.344,366.4912443,771.1762045,-58.14886961,224.8857734,-699.208,465.6240399,319.4863916,224.8592123,-340.630599,34.50124709,-83.0236492,-288.4524904,152.9521642,-143.252437,-369.2910048,11.86577441,224.1430223,-113.4113287,-265.0805016,-41.42863947,-248.6310995,-353.483049,-187.950871,-31.19251155,-9.088432082,-120.1026895,-11.25499395,122.3527148,-271.2174013,184.079502,-29.6287945,84.12461059,76.32202092,-27.27402881,112.5862588,87.26321207,94.16975557,183.3542286,-294.1718669,-58.4411996,-180.1084481,94.74512379,74.66346651,-24.31796751,194.7539685,-6.56532913,109.0087343,188.7102665,-175.6827569,-243.6370403
0.382,951.5993554,85.27108081,-536.5938857,-521.6346078,494.5784656,441.3919479,-174.8522,201.649009,240.3436723,-149.0500646,-179.6973893,383.6773557,-100.0351892,-120.5692854,162.8979385,255.542796,345.9057517,341.432939,6.140990105,-190.3229015,-149.5282722,-405.8713701,-395.9367927,398.2294328,102.0444127,-221.071515,187.8740991,-261.9853633,-7.033249298,-157.0155944,45.33874342,-15.83492949,97.7274179,-88.80095655,340.3991513,-235.474747,57.14691348,-27.64165781,153.018649,49.77507381,-130.7628678,82.88107811,209.3226933,145.0234461,189.1225798,-147.4106862,-247.1117016,-55.55982949,-117.7905619,-288.6184284
0.306,-974.1615114,-285.2315446,40.44633008,-546.1747078,-639.311272,-317.938114,-368.7791526,-53.11876879,270.8795491,277.0093597,-537.5843728,98.02993121,149.9265203,190.9348848,132.1193834,-111.3213775,187.5715988,35.35199148,153.8026975,-123.9498657,77.97007256,-88.14642488,323.6305101,20.99916575,147.1222603,-472.6876849,-58.68477423,-29.7583384,61.23161446,-42.23592333,-153.9860661,82.60999685,-17.87295592,-38.83848354,-169.8265546,-103.5692936,-44.52863266,-131.4344468,72.92793096,-78.3918848,106.2825904,-68.63079556,175.6251712,177.5912341,44.20147384,13.10050368,-30.47874101,76.67460452,155.8276847,-36.29445537
0.34,-381.4687273,-296.5399497,200.6133176,-350.1281298,-225.2866038,360.4615204,-561.939288,-261.1038307,-86.67253885,-316.2859126,-13.57346389,-316.155585,-691.8403793,417.9241104,-248.0242387,-94.12340704,436.0594619,113.4976933,-52.26730297,-217.5971644,218.3459891,128.2677003,123.499002,14.01515491,-250.9027874,-101.9870674,-243.8536975,252.8066613,125.6250676,305.9800007,84.98268487,25.63022547,-290.4430933,-49.00988448,-27.64198572,-209.6715484,-28.7172885,-85.89643044,189.0954881,162.7498692,137.7686061,-23.08202551,130.3958377,199.6825298,-12.84293914,-104.6659727,-193.6400156,211.6933859,99.10324151,-41.79789041
0.307,598.0715659,-814.587567,-183.4832335,-1062.45767,103.9065475,-62.12185939,462.4003736,-206.5796279,424.0651602,14.2655812,-14.48469494,125.586076,115.8855629,6.736873824,3.555888379,32.4804297,341.8382106,170.6215543,-283.8275026,-132.7030313,118.4756243,-333.2451891,-46.20690163,75.82390896,276.0889614,105.18666,-34.59318008,141.6609181,-41.14980876,-9.265245351,70.27463542,341.4111607,-140.1116679,-72.41634436,-16.78245885,29.23711499,151.6355975,-243.4079008,17.39872476,-145.1640142,43.68040355,14.69034369,57.61919824,-89.64478913,161.1651405,23.04810903,-128.7784886,-162.4410543,-83.30420463,269.4003916
0.356,558.9545651,681.4235031,-74.10800409,-892.7902141,-431.9829323,-305.1622199,73.17165983,-73.92998019,-421.5254477,-284.1295269,545.9382259,-352.1331326,83.54523838,621.0711461,-160.1699826,-33.4612314,-123.410248,428.2735795,-95.01447367,-63.11621284,495.7970888,122.1639167,-76.44050108,-406.9232477,-113.0793224,-161.293107,304.0574215,-79.53343847,-161.7296643,71.45268041,23.34561712,109.6420517,-370.6709416,140.3191641,-372.2347688,10.69556547,-142.7388956,-147.0525486,-8.661976424,-11.2239828,18.36153411,-78.70748215,-90.759146,95.08205998,72.90584115,136.3881727,-306.6670243,-156.2057406,5.296750903,129.7947522
0.373,1028.956912,40.32409268,690.9824215,-259.6416755,-186.8394717,-610.5368714,824.6498675,54.09320979,-45.22578655,118.7746362,-82.54273499,-286.3056916,603.0996384,23.27135625,180.4981764,-121.5766258,-272.8889393,-69.61466308,32.95583431,171.680585,-170.8187807,-236.7190739,30.1959132,56.59181891,-101.4519774,269.6047759,-14.736359,92.99091565,423.1037425,47.38468659,86.4691686,-293.1345083,-37.58764771,43.12908974,-124.1857467,140.61629,92.54481922,171.5225483,-24.01334475,117.972972,-2.265829814,57.83278205,-204.1308703,-137.6971504,-168.2681766,-308.5404364,52.59797435,-10.53400745,-91.6298175,-69.49586162
0.388,805.2846531,180.1028213,-273.0339443,479.2171313,-258.6584936,182.8489361,418.4212307,-136.5955354,50.46198475,258.039715,-1.109857533,-431.6268708,170.1028971,-243.9415818,74.84024429,137.9356402,-219.553692,-124.4003776,-171.0788917,60.14682858,-74.28991953,-53.30507879,-103.2365876,175.5483076,-484.4617893,-62.80372893,315.6514924,7.212748687,182.5303476,-99.56209838,147.4849691,2.505260441,-148.4888831,-62.76711825,-98.03378799,31.19236557,-94.44261185,154.0815481,61.63777391,-118.7029339,-142.3847833,-77.61891757,233.1607138,193.1826196,260.2894834,43.79410546,-75.51923425,165.76698,224.882186,-121.8597214
0.363,519.6094143,-283.7285959,-184.5670787,-588.8363224,-115.9112208,-248.4386251,-166.5482699,620.7573859,283.8589314,-500.8583862,117.448262,380.2100146,-288.9989916,212.220057,-6.475701515,38.05495657,-210.6157538,248.7057232,-191.8714082,-159.8323109,12.1486258,44.04799618,267.5226571,-103.9066086,-78.45075678,521.1701354,217.7665998,-391.6503865,8.568082515,-190.4053083,335.7096317,259.9918027,-235.5409585,81.45149086,-437.4344597,-111.9215885,34.67237662,-127.9347717,-324.9722256,15.62315956,-103.7087543,174.3642363,112.0250393,-157.5659549,49.50460037,334.8221638,-29.52491367,-79.59172607,-40.08553553,-97.65474906
0.383,-264.2845389,1122.367456,-382.0372783,-772.6658799,-316.0657704,144.3024437,-90.20611354,-631.4153579,-426.7398588,362.2367281,413.1801507,679.3631795,336.6480907,-105.0693062,-159.7379842,458.5316939,-326.5326726,-87.57761143,-354.7268088,-250.5893537,144.4646304,188.5372023,-151.9569651,153.1433068,-100.0968771,-122.7016752,369.0379961,47.22730468,165.4614684,-124.7461604,236.2339387,39.68298471,-114.4069778,-209.9623434,-23.86181812,71.9582949,-177.3012772,93.95819539,120.429148,137.300144,-126.0445236,66.56144412,-2.414616643,-70.84600276,5.93429162,-39.06629008,223.0799493,-23.9388428,34.4351279,101.1008038
0.328,-108.9214096,-443.4898204,549.8604903,-63.33626604,-301.5159232,34.75334603,-337.5071316,-267.1894481,327.0714776,-359.5936787,179.0147108,-206.4853889,-262.8739084,59.33789511,-126.6150949,479.6878699,-53.6900127,-47.99299661,55.01952672,-209.6496519,-295.5899656,-451.3987168,280.652777,13.89093479,48.47040321,25.66755148,-8.684971008,119.2476929,104.6177706,68.07284284,361.0093313,-117.5912776,-335.2512557,113.2888298,329.8059331,-219.9332413,-149.1012728,513.4694531,95.96649557,45.79982963,-29.21180094,68.58039078,-39.12288745,-329.4771597,95.05962299,-61.04089155,-143.4911287,147.8430671,23.01543729,228.6332807
