pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150
0.463,1239.522147,-68.78346295,-210.3754836,-1104.056482,-37.28012587,-266.7160759,-229.620342,199.3830463,-245.5341696,-197.4541721,66.47055352,463.0286128,-154.7732471,-362.5758956,89.49182189,102.4984889,353.9985052,-149.5482579,255.0148676,290.1939073,-337.4784768,242.6273222,150.6892329,207.615139,42.67819429,189.5908528,-71.69627581,-5.094470521,2.738306823,99.17048832,37.61570355,43.94048097,276.2086225,-15.26831452,-196.0016103,-210.4046137,-59.87728361,-333.4581501,62.12522021,-134.8387615,166.6701662,-40.13194823,-331.3160606,-202.1659423,-162.7063908,18.47301103,19.07186067,-52.06967195,-111.8150642,109.687971,-236.4468305,23.18799599,41.29509699,-200.1489172,300.2069909,29.38511695,-60.53255348,173.972595,160.034337,-139.3150231,165.8333773,-42.19785758,117.7026592,82.34275623,-80.52069198,-104.6280071,139.9549923,31.53284505,-250.7980233,-10.98109846,-60.24627868,52.43680791,120.7901935,-11.97972526,-110.7476802,161.7826656,-116.2516072,159.4652175,-52.69392313,77.87909384,17.70896512,12.77651055,-77.99065284,214.145031,-73.5021722,85.19693664,177.8259921,8.121362726,-29.64295509,-83.06596233,-33.66783865,-36.26167738,5.231842295,59.33744799,33.08525016,-26.3140907,49.8684282,-169.5940557,-8.108898346,-51.23468013,37.0580346,27.34353646,95.28374034,-81.90465747,81.83958486,128.6306393,29.84507567,79.86779145,26.40182974,-38.4312274,-8.228945935,15.36712234,-31.15671756,19.51053183,-28.54262857,77.31067836,-69.5182406,-58.99033226,-51.39267939,66.33715271,-17.58072326,154.0687064,17.10512552,-7.005971965,44.92990028,-24.02697092,-30.39987578,98.79558789,47.58489524,-5.826910005,-19.23442362,-1.824462253,65.09064637,30.94202439,-71.66857125,69.40006199,-47.65653585,25.46038829,-107.4332484,71.81157705,38.74851448,-12.97382699,6.43679146,-81.92339765,-23.02479212,-54.26800556,49.51514773,-83.70239846,-4.324574927,-45.8730086
0.42,655.4044624,1193.449412,757.9410297,-350.2697199,-109.724724,9.509440151,-275.7880949,448.0543176,-147.743738,-236.2407234,-113.5886185,317.9227273,244.501077,-80.14123245,-61.90437427,-186.3608092,36.13845772,287.827688,195.8848095,44.86595219,-186.7258477,-88.68908962,-196.1255819,-360.1703058,143.3736599,-114.1916302,23.66275702,4.500488445,325.6272508,380.6002173,105.5868078,-276.9889664,103.1433493,15.45460515,76.28068354,148.769178,53.16051668,-110.3938935,-238.7769776,3.530844533,-256.5511678,48.73598704,-10.13481574,141.8212293,-278.1663806,-201.6141722,57.48874523,-141.4916203,-186.0538384,4.006301147,-80.38444041,-79.30722459,-118.8058843,-81.50250512,-113.0957103,307.9699605,-231.1002799,146.4916936,-20.38156763,-231.1460603,-261.9346857,-47.56689495,-98.16275234,68.9907527,53.14046214,-59.99323662,157.7616801,-17.29235702,7.292906511,23.33789239,21.45671076,-76.07238401,55.39469079,-180.051115,-9.407304818,-19.42917022,-47.94547519,182.3087953,-41.10340292,127.6776206,-132.6362858,21.50057867,-121.5525158,140.344262,-142.2413546,85.86567168,-35.90000554,46.35283936,-6.334473737,-108.6893183,186.9119961,6.040074683,-154.4520132,110.7412807,108.8945826,56.63853105,92.29558441,1.406108132,-68.66164839,-10.3100804,-77.62262814,85.55487381,101.0132604,53.46074048,108.4693245,176.1367154,-151.7436563,24.9908534,19.23017356,28.47856332,20.49879659,29.12526911,-30.4568681,158.2838687,-59.36280882,-32.74857309,22.52709953,83.03755131,32.01968628,-15.03458095,42.31877148,-41.48517118,51.04837149,-23.34938644,-106.9723721,-84.67464359,52.93547834,-22.46958072,-94.89366674,-6.784413055,111.0243742,45.99806601,2.746837512,-47.05383862,-108.0590062,-81.2441364,-33.20752408,-56.31628198,-24.18538397,13.92210344,65.23745815,-58.09248116,23.83476753,-110.0988437,-17.22332024,-41.96977562,173.1980503,-34.34645592,74.26723058,6.855421887
0.467,219.8651026,-582.2579779,-23.8513497,68.8603811,-128.266131,-276.8015359,163.9051901,13.86829644,806.1020981,357.5693949,-35.77689416,-154.3580062,-116.4844108,108.9881031,-522.0428732,-119.289742,-221.763999,64.61796587,-243.4109916,-125.5844731,236.7224948,-355.6239788,-143.2440392,276.4100835,21.60511791,136.2558087,-161.2679808,-275.3122948,287.3112044,-41.21034318,82.85410268,-220.929341,9.0820632,-327.1745935,243.1389992,121.4568557,152.2814692,94.03868593,-143.6705921,7.429460893,111.7310507,365.8274717,-243.3392634,-125.0094905,98.43092955,-230.138166,-86.96507303,-64.13093427,89.12608087,294.0477126,-108.672152,-23.47093619,34.08651286,112.5090278,-195.9977186,-53.16710045,-116.8688337,276.3627442,172.0875749,-121.5971302,-0.494938612,330.3922989,-76.66562562,-70.65571927,198.2759286,-147.8934669,213.7183049,52.86297399,-42.13646659,20.63567599,171.7313204,-129.7971726,-186.6496034,198.6128975,23.91344644,198.6771294,85.96810439,-104.0983739,-193.0860428,-53.73768057,86.58863522,105.2150991,-186.8756229,39.94116769,-81.09313029,-53.01394596,59.785968,82.52311941,-13.3370064,-121.4585157,-161.1006726,-97.61181004,227.5929698,15.10917161,83.51354255,67.94726827,-11.05935871,28.36733004,176.6788617,-178.2413723,37.53498186,28.70680326,-114.5771189,-87.17653144,46.83966835,-10.55054215,90.50021248,221.3281611,1.655993788,25.50852178,-36.6968564,42.33897632,56.67736466,-48.34824779,-7.373133343,-214.677408,34.91705126,-65.88001014,81.91793364,194.3851429,125.5550102,-1.616707661,-161.5031018,78.35106542,-44.99491124,71.94299304,-45.59744899,58.47950622,112.4157136,-33.70349528,-54.80600445,-60.12257871,21.70370026,-85.28940395,55.40165216,-55.7518841,-88.18797424,129.8678883,21.67028542,-30.7980763,71.08162877,-25.582962,35.34033089,-92.85383048,-96.47294906,-117.7757877,49.87370771,26.51796244,-40.2900416,59.75584892
0.47,133.6187491,309.5259848,171.7083749,-1061.269645,7.791236159,-269.7113865,180.7799393,-136.3857553,162.5402179,-248.3084496,-276.0748269,-564.8550243,-109.9570609,-865.2194851,97.87922858,-28.07000072,637.2847111,365.8884819,325.9473814,61.28726775,123.9416184,-12.15073524,15.07678861,366.3328792,-99.06442905,-297.5611153,123.1539838,-154.0084038,-179.58727,408.6165422,149.4534839,-388.6255096,264.5171619,234.32762,171.5234445,99.62045615,-93.9167225,207.3840498,168.741356,288.5176934,325.8993604,-160.7278504,124.8483682,-209.3736009,66.43774283,183.481426,-83.04117165,-156.6639856,81.64400726,-268.8235724,161.8948379,-212.5556683,334.4991943,-82.20852308,-139.5876239,173.9870379,116.0337464,321.0927913,-34.61183649,198.6502809,313.7720987,-163.1547073,-43.29921451,-4.344606276,156.464367,-25.71235807,15.99701062,313.4207575,-30.83169653,7.631221967,-254.4525957,-8.606268693,-69.65663382,-87.92924728,102.0293821,24.61724715,-5.60737594,-2.559083683,-133.9463719,369.0011986,-151.967864,-269.5230619,138.0889578,8.508116463,-12.60671105,40.92437175,64.95696878,10.51670616,-84.66388503,-110.3362405,88.80870216,-57.67262563,61.65960348,77.40134368,-145.8264721,-73.72434867,116.138389,68.79318192,5.883470015,-32.80521943,-69.88424499,-196.3361692,-124.2199836,104.2285213,-171.1136343,-25.43229148,20.84592084,-166.8326198,102.2344854,44.32654321,-38.65818744,22.39084652,-67.21991508,-148.7633867,-216.1187383,-112.6938637,-64.20699471,-2.414639032,-112.1270851,94.25038621,22.98204265,-73.01712595,-51.61218149,-73.71972356,19.93712282,-41.15582524,91.09802163,127.2412151,8.301690641,62.61593153,-52.65780679,117.4221866,52.57960911,-210.1940641,107.8451986,-28.82695464,-46.08106417,24.34377012,129.2325943,-9.95506437,32.47066004,-13.07420388,-51.82377577,147.658419,-23.15107153,80.29200825,-105.9807911,-47.63399766,-92.86068707,51.63410514
0.479,5.772498841,-473.4625133,-463.9227406,72.54529758,-175.3047232,-100.6041347,266.289334,-40.30709482,-252.2850229,239.6115315,401.6012382,-243.9586957,-112.4652044,-266.8669803,140.6151769,131.246244,-572.0834692,1.232440407,291.640012,252.4403251,-311.1938207,-166.0918704,378.4017272,290.9453739,-250.391488,-22.19992328,111.6635495,330.1840738,-23.81926281,50.96600823,-58.06193286,-75.19983455,30.2434417,288.5222398,182.3712779,-49.40845763,-151.4507019,-27.36109646,179.8217342,34.10086956,-24.17962107,20.53463112,-176.2527285,-319.1194885,32.43208317,-1.590074699,281.7205671,-55.3560847,-93.27939427,53.05073546,6.496725605,88.72014961,44.25639938,100.8325832,27.38468697,66.70424606,85.28701522,-54.39353379,6.641988247,62.19913912,179.5793574,150.7547136,193.7555827,12.57502753,-211.1595726,-33.95142695,-217.1381849,-35.21415681,116.01526,-95.47543376,-83.47511419,-29.8499563,-80.73087886,103.5255381,-53.14814629,170.7081268,65.8775004,143.771972,56.8393122,-178.5784339,-115.2976127,77.31424166,-98.22083451,37.57491217,-135.6818027,40.98688238,-9.312898115,87.07884648,44.0217512,-31.32450091,28.88556424,82.23902094,6.416134714,-82.42990734,3.918707892,11.94233214,-109.5913761,98.16309799,-94.50420445,-57.24623626,-67.58878529,35.70303423,-79.93832866,65.29469669,14.51593631,99.37715325,53.00519365,-13.23129856,28.35909006,-0.739574443,0.343211277,-7.899318753,-18.61766883,-31.93627584,30.56030677,-59.80711938,-74.89221805,-4.104641054,50.50585764,40.86733607,76.55823751,-5.627882861,67.15433105,69.17614937,107.2984616,3.030593184,-87.05714789,24.26043561,80.65729419,5.340542436,-109.2244473,40.47684203,-25.00031747,111.8361526,19.13123209,88.55803383,-0.080209771,-17.14156681,-98.97275933,-45.44574969,66.04318289,53.31693285,63.0712321,58.35206138,-8.419444042,81.98234896,-83.73308879,-99.57188251,12.66709464,-68.36670163
0.401,-949.5852844,538.606804,-126.0135187,-46.92713131,111.0866113,316.9327442,62.44200732,-898.9373501,-77.09880472,394.7768322,91.18760086,294.2577462,-54.3025252,404.2986129,-230.3679065,300.9280316,231.5465857,219.6651614,-412.0643097,-8.675031122,-257.2463471,-10.40799584,51.54984055,430.3950063,161.0740831,-26.54653468,-322.8816504,-307.0572063,-362.3244211,56.72191854,-5.23681893,114.260722,-49.08137305,324.8442875,-97.29816166,103.7051355,12.2637089,25.60794055,216.6480477,-191.1162635,22.63689459,-217.131773,78.31489294,-259.5625956,68.81748361,-74.93767163,182.656276,-132.2647436,-92.58197407,404.9819214,-60.36728775,97.53124671,109.3717873,-111.1898866,114.0599563,124.2678518,-41.9405771,28.5124191,263.6937043,141.5379784,-68.68569161,-212.8691837,22.71991042,-1.596175474,-16.68719799,-55.84550802,-85.8754914,-134.0780318,94.07873868,98.24129376,89.44347766,-18.40841585,-60.82745031,171.6694746,-31.27427059,139.4264971,-89.93803592,65.43663826,38.98854697,3.233836472,-127.769311,-88.01635112,-72.00276783,52.38563627,-73.155742,-50.58478091,-61.21976946,-18.32573947,19.01172332,67.76074238,13.0267145,-38.64926701,-46.98658503,-22.2640625,296.1910799,50.42333466,118.3446842,67.29112163,-49.37251775,44.21590493,101.2867915,1.124681035,48.15467335,254.0169735,-64.26154986,-80.38763279,71.38911273,14.83236966,-40.22051413,-45.25463725,-18.85656599,-3.757520432,198.9700771,124.8248055,-12.51742244,67.19302013,116.0552021,-18.46998191,-40.7979565,149.0924836,83.59586681,-51.80077998,18.9618777,-44.97360948,-81.34172565,112.3141044,-84.50693476,-82.33453137,-131.8212415,-81.94649495,138.8223935,5.608609281,-29.75940451,21.49320928,-103.8494058,19.3601211,-146.7546513,-39.72443804,103.6721775,-58.23550611,104.5822054,99.85764681,-64.3847197,57.22469396,-100.836753,42.87592346,62.36581857,18.69778907,36.85482767,-45.19332044
0.416,1286.071542,132.1416044,-670.9649258,-281.2518971,534.9396698,-89.22220438,-348.5322873,-100.106447,124.5822758,158.2715386,-131.7910493,135.5299423,-15.2793382,-87.1562523,-2.131531452,-64.85496972,-18.35741999,-251.8633681,-9.708106638,-244.7791402,-297.675951,-57.81618942,-78.31333013,-8.825717009,-371.4452316,-342.5337022,-69.51361994,161.270131,-11.34412126,-296.196448,-153.5531068,-114.0385714,-40.74030984,176.2377663,204.9823747,-59.16926584,162.326721,-57.96355907,-44.7283325,129.9929024,-144.4517129,-33.04857034,240.6637513,47.83690278,-161.2748899,-338.8594066,-21.70033884,-127.1838638,-76.68656946,-18.68550782,21.55431572,-144.0645788,-73.85730218,-105.5523243,-77.36995705,-24.60853449,185.486918,141.9049789,-48.13916305,-219.7043769,-203.4639113,-61.56516259,9.150232989,194.5024977,40.56825953,-12.01328735,-55.97132441,85.91982519,123.7702061,53.98223681,61.01009424,45.97629738,-188.19587,41.95061298,-72.10531124,-69.32115323,-70.25316478,27.86593307,70.58691501,3.911864539,157.4305019,24.55750139,-74.60944133,-27.17812702,120.0989025,72.50363672,-38.12761975,108.1217751,133.9573288,-19.28457294,14.11397853,130.8325414,-84.40984824,-105.4283892,68.95418227,-62.18842507,-75.85220018,28.87117094,-89.51435894,66.99117103,9.515871686,-10.50325804,76.68846259,142.2720839,-40.99270513,50.86239655,38.64707956,19.96968507,-45.22115221,-91.62063145,17.17248186,-79.81605476,33.61318141,-167.7827919,15.85612192,20.32904337,-73.17574271,-45.47862139,1.033246322,-46.61877649,37.61208296,-60.78050499,-128.7276684,16.2555756,-81.52295337,100.422996,98.6534523,-76.29879459,63.72224335,-28.99209297,-59.56309986,40.04043657,88.26090607,101.5921284,3.665855623,-10.40531083,-89.85178661,-97.97631555,53.49658469,-107.7475005,-54.21735879,-6.894155506,67.07931253,-126.2200572,-89.91841306,-2.625845547,44.05554181,-76.73601885,16.49719539,-67.98435173
0.462,-514.6733349,-587.7428699,-597.7402526,678.6889989,373.7968099,-416.2763609,-139.4117767,-400.0162685,-122.9672442,-139.0523303,166.9461322,-61.28968619,217.2504232,58.11909693,213.8952729,19.23883421,88.0777924,91.6869867,-100.144054,319.1070203,85.25811373,251.7576607,-53.83213501,-32.59349473,-70.20728034,-75.54224634,-183.133521,-23.28511049,-65.83735856,2.391488298,25.78712327,122.1281574,-96.49050187,-103.0602312,-254.0979685,37.12971752,229.4224041,-2.315972854,83.90035004,103.5148753,-79.99961053,-33.33731792,1.567864489,6.855395641,-111.8813535,-150.5874534,31.79320636,-13.56156486,9.379815517,-83.92678568,15.80925405,28.86958307,-105.235219,7.523567836,-156.0043286,-20.84358897,-85.31429383,-76.90897191,57.39715965,55.63127812,1.495946959,-31.12064703,-91.90596037,6.70183329,30.38236582,-9.20802963,29.95968268,-144.2088863,-106.619892,-105.1394841,-55.86760019,60.34816046,111.8447606,-80.54350221,6.347972292,155.8088023,27.75399721,34.86755899,10.61157011,91.28982969,213.4277812,-72.18311868,39.67367757,44.70262274,-23.38378933,-9.430476473,52.772608,102.4778673,58.32013581,10.96196661,-24.80756979,7.876651016,11.05816551,-12.91798044,76.35179986,41.83572314,-62.31010457,-73.53998986,34.26968825,-70.17258268,10.5044904,9.333730821,-18.50526434,38.35189684,30.13984231,30.27416224,40.00219683,-3.256943818,27.40047517,-34.90672266,-45.32712976,-64.71495503,33.71256143,-46.66953504,-63.25505273,-65.91688602,34.41918908,-43.96373457,55.22662972,25.68599508,-10.09447945,-65.36265099,64.97138816,-69.12956867,-45.46449053,6.99098562,4.072925381,-7.275637707,43.74015765,83.22268019,-87.84859935,-69.85052696,29.4910354,21.53800282,-27.61345394,-13.43458198,11.41093278,79.79489897,47.73765451,7.705528211,-16.72471715,31.48976798,-2.752578187,33.74815483,22.23207516,4.228633254,33.89688798,-8.544973764,-55.22420334,-67.82132074
0.403,159.2925986,-1007.198243,184.4837118,-516.9221432,4.342529404,111.5071229,-93.12954935,-331.3369287,362.0588879,-83.80298159,-458.6458693,484.17586,-16.40951764,104.5692213,-17.86725123,-53.83568214,79.86708065,396.1137325,-93.00543078,351.4513731,-41.34548389,-38.45862841,-228.4646898,-208.1118555,118.4642321,113.8090108,206.4883699,50.77541809,2.365649985,-32.75734068,27.72935456,-285.5299289,78.17991972,-28.4902839,-4.713896871,-88.25909425,-56.30226896,91.46123984,65.65129463,20.16599034,-7.313952365,293.9080519,185.6558914,166.3799935,124.207031,-99.9400164,55.37923956,-125.9054892,95.80277784,33.22157041,-11.67540134,-208.8834,-122.9242807,-379.7074694,-61.82167738,123.5059962,-55.89721834,-5.584802287,-108.8768007,-33.45222505,107.1172014,-62.70629535,29.21210749,-176.4693252,-13.38285358,-139.7605804,-46.34918496,17.00678668,262.9910134,-147.0519726,244.7168236,-83.4160314,-17.98276835,61.1827326,-106.0946054,-123.5967103,-3.552369036,-220.1462059,-57.68084271,-114.3284246,77.95685569,-5.991185197,-12.98793157,89.38946446,10.81087648,16.45926517,-51.71371597,43.75422373,-28.9022378,59.72171746,8.298626327,8.302416727,103.6252802,-31.78639283,-84.47995101,-75.15168088,-1.409819358,21.92415639,-42.33052799,-34.62780937,10.28055224,-67.7894436,27.09049952,89.56238859,121.4853779,30.44877168,85.85140456,-46.68774216,-80.13592678,-200.3995594,123.6307176,61.09401358,181.492226,-13.55369267,26.94266628,53.40817548,-6.799776461,38.75060239,58.98344547,-160.1319543,-5.797852703,-76.04114519,48.89464103,9.471572243,-45.17649802,51.06912785,105.5078103,3.892617205,122.5677711,68.37960542,-96.35329992,-22.91989576,24.2105612,-18.30561714,70.13685625,-30.13001657,-13.19560291,-111.7027929,51.04453857,-75.92375011,15.32543579,-9.235798764,-78.48323072,46.85806214,14.38907157,-37.49094497,-130.4933505,-64.61108306,69.63239231,82.9877112
0.45,-931.1208139,176.6150199,-65.51577694,-154.8906302,427.2735329,-598.6706369,107.9868167,375.7994888,-312.5844336,-582.4481502,-572.4105022,30.69922397,-8.687491729,-134.7756609,-100.4067701,161.3456109,-286.7778522,-219.5410703,245.4785144,-193.1424787,277.6481182,211.7209655,-395.5958479,-168.1897833,371.1144365,230.1756822,63.28541795,-170.128019,-334.042619,-120.9298402,-364.3482427,4.774656095,-372.4647208,-9.135464472,285.6001906,166.0652661,105.2227211,50.74709334,60.15326404,101.7357484,-34.64914046,3.410872131,-143.7783501,-34.27409436,-57.14602446,105.1647579,-29.09998064,11.52119539,-24.41376736,53.42973853,-104.9961479,-259.2992217,57.43545976,-72.61213356,105.2843683,-54.43263922,60.86137645,174.454714,-44.49072772,46.82149057,51.96720355,-20.44549708,107.5406312,-46.86607157,-68.32629537,48.7402426,-80.94646499,-40.10528447,117.5751164,102.5799742,-29.7756379,26.52883978,75.41450948,87.05322176,19.18293367,-158.153276,79.59614313,55.58056471,79.98601971,-170.1457003,61.94795193,23.94467153,-35.10010157,-55.40201898,60.79467865,27.4836631,-7.200178199,121.50341,-9.328595107,-8.03905453,19.8669173,-86.3550849,-80.45550995,38.3746984,149.4373336,-87.50155672,32.63335796,-58.42731037,132.5485688,79.2533602,169.5589805,113.0145121,-42.54609456,-74.09919316,-104.7630064,97.69984316,49.02033335,43.12312467,30.44788808,14.88621535,7.741652433,-94.74979261,69.95930416,-22.83981561,-98.4809605,153.3748077,72.92556439,-48.34678316,-52.33743904,-89.27277065,6.264521895,-66.82668589,-39.09178072,-19.73287342,-102.2481184,3.807926798,11.69551748,-60.13010804,-55.7321433,100.9378788,17.07188693,-3.61978209,73.75182959,3.966705659,-57.85220366,-74.72850377,83.45009091,-109.3520092,-25.46706692,130.8637298,82.87793552,-46.57161101,71.70190556,143.85092,65.58436331,29.9555397,-37.31191256,-49.22253448,74.61967276,29.95943106
0.446,-768.5532534,-103.8511388,-206.4025936,339.7512654,728.263363,-95.72290985,42.97884889,191.2953564,-598.2195024,-184.7192582,-702.987811,44.98672915,-531.8359616,-44.47661795,-49.73900607,-138.2607233,-282.1966158,116.7073557,-180.1107096,-47.90270284,-55.50665107,-33.86123242,227.4161872,-14.07936202,-79.51176614,7.368467635,123.6849312,124.7997263,56.5496629,102.7872274,-90.13405975,-49.5844116,-63.96032478,-38.23653981,-18.04565834,-100.0432057,-39.09543619,20.34093428,30.01919377,31.98232335,-37.50723436,120.396158,221.6911035,14.12290083,-166.9764556,149.7293727,30.71182082,-155.8357897,-4.19111508,45.64007493,-75.01281757,-136.7672325,100.4729072,111.858484,-2.174917631,-10.50174693,56.18480956,-63.81878477,57.79205004,-44.45305929,19.65290937,-34.07237322,34.76404638,27.21945757,-103.0020749,-1.576481131,-25.04634929,-5.784401134,30.81175724,49.5276826,-60.40810038,23.29706211,-90.23646005,-9.871443462,117.3548298,22.7100565,-85.86900603,-33.02354738,180.9663607,169.7165217,7.174932351,71.07489285,18.52615625,47.12598098,4.899769234,68.30808206,28.28705103,-9.470358767,-104.0565639,-75.55011071,7.625287554,-135.8370847,46.79327692,-49.57977917,-99.55372513,104.465208,-33.5404827,15.3253852,62.8243054,67.14583563,-73.1376487,10.67017908,38.00509641,8.307363204,-14.36880086,-14.99404503,-25.32784479,71.26304448,27.70286986,-26.86045611,13.37975128,41.59088679,-60.95031982,-21.09232032,-28.8722252,74.11534121,77.47062924,-77.5562808,-12.06280591,-31.55248148,-10.61322303,79.1638496,57.42730049,-125.9653549,28.5418919,28.81252902,43.9192503,116.8545922,71.74820933,15.53201408,14.82352532,-127.4703739,45.13025561,79.0152704,-45.59547637,-5.688481018,33.18516063,-21.66477588,129.368056,-77.67276319,-14.81051545,34.71461654,13.55453701,-80.88766187,31.8950578,27.18127181,-35.14674039,-103.0806709,-52.42700153,-41.43785981
0.435,-487.9622886,-518.4839662,-287.5482439,-905.5684884,107.2554147,-10.85200683,24.28365786,399.9774341,-373.5668455,-268.896073,-285.4868231,-224.4947642,125.0215901,-144.7903959,-288.1193732,80.8105586,-233.2911668,150.5427252,-169.6919452,394.9567408,-61.84622793,-266.1565011,205.7122404,-10.68306288,20.39604659,-46.70608945,17.30609672,321.9325003,-162.0954176,-190.6430811,-228.8393813,-11.88023242,83.61880639,-133.2079205,-192.0188741,-157.8295348,19.89838145,105.760674,-27.44897138,-109.8494195,74.63172923,170.8756361,134.3750368,-234.8148116,109.1508254,-193.2748936,-57.26006717,89.7094926,-193.7360719,10.88926475,241.8182493,155.4888567,-49.72822196,58.41436044,-203.5529308,197.116314,138.810219,83.20092156,-196.4327358,28.17772342,-3.796176851,97.62836408,-284.753102,-49.34860602,-194.3902793,-70.858503,102.3333889,103.0072948,85.03481443,40.83762228,-55.31099104,55.00832512,77.81588501,154.5956125,-38.33734888,-35.08551361,50.32591235,29.05013522,-22.20616225,172.179983,0.027825306,-115.3201635,30.1790154,103.7540979,108.0947253,-35.49429032,-3.78470456,69.50923021,-75.84650888,141.4233086,93.13822159,96.71266758,9.588302624,107.9356684,51.88329481,-183.5590552,-33.26909866,105.5836805,19.09651107,-116.5915794,71.38789559,87.60134121,96.11486897,-51.86390326,-7.979950282,-104.6277829,-119.5347926,94.82317482,80.59876482,-147.6755468,28.55397821,109.9427409,-90.52348561,60.16705022,3.198498742,-114.8161125,91.17987876,-56.32138724,-19.91172904,-104.5922274,-2.644382551,64.96743585,-15.96978994,-44.724906,59.15645508,-71.46031788,39.9520897,-56.05789,-22.56410015,44.29967805,-59.98385084,45.91366412,-69.60431839,51.47459299,-58.06792709,79.12604709,15.77783579,14.8230777,-134.8725642,38.64258493,75.2075452,-154.7946813,-26.17561286,20.05701325,7.538738282,56.16864024,40.45499078,-46.13556825,-70.59065494,-33.3315434
0.468,-543.3313143,-452.013119,-913.7215621,10.8905131,-61.73325043,-462.3422134,-25.31836679,322.7396313,122.0798944,-29.05856659,-83.61452977,-341.2896465,254.7681542,423.206544,-22.79602654,12.41532018,20.87597647,-56.48140961,-174.6548617,194.5088289,187.7889254,222.1870709,122.4021176,154.9834012,-32.90128831,181.4625696,-81.65830201,-206.740387,68.14809574,-113.9344934,-67.31459485,13.37469482,-229.5019059,-233.8476795,132.5882555,-88.04652622,142.143224,115.3805529,100.7533001,24.58172207,-29.37720805,-66.13828403,52.49916106,36.58430943,-63.58087647,-130.7822775,58.26053847,-19.83695023,85.74078874,32.48987875,149.0206908,65.19745514,49.17590514,-51.85276101,36.66210266,36.75097558,-12.55299157,-42.94155317,-33.77117162,101.027862,61.48500851,65.00587925,-13.94733945,-36.24655977,34.68538434,21.0575129,-77.43711751,17.88076562,-83.26152291,-33.96746908,-132.5919628,-86.98014131,-43.13723253,-103.1877693,22.96449893,-121.1149028,59.57036727,90.44402746,-150.7351926,-106.0487454,53.34324808,-51.3432488,17.16107703,-59.18313182,17.24994664,-98.22283447,70.29149641,98.51707319,-0.872912688,32.2151288,142.8640831,46.42046942,27.46133425,37.31891932,42.66103564,-8.163809018,19.64211054,90.74993162,101.8540139,-13.06124104,99.2976321,-8.499316822,-66.29321294,130.2171679,84.62374147,-37.99744226,-14.18293166,105.8809782,-78.71054962,14.32527641,26.09826418,30.76036096,27.61902377,-98.48731907,-68.59294433,44.59934891,-9.086749314,15.68447062,17.02468538,81.03290868,-56.74291098,14.51367589,41.26961898,-14.54549103,-73.70371646,-18.09748238,2.740192875,4.942053579,93.76087711,-25.03933205,34.73898733,57.80966774,-75.57583034,-18.26754879,-5.833971173,-21.24301516,-67.61445206,58.90944843,-38.82100649,53.93740611,-48.21987417,-27.31534072,-81.54578213,2.822511272,-0.055281969,-40.33798324,-72.52376112,118.690285,89.9257462,-41.86309489
