,pred_prob,circum,num_size,closed_loop,average_distance,variance_distance,k,b,right_1,left_1,longest_line_length,is_nine
301,0.613,80,0.191,TRUE,6.239,6.464,-0.444,22.111,55,95,19.698,TRUE
302,0.615,90,0.181,TRUE,6.482,5.035,-0.118,19.588,45,97,17.117,TRUE
303,0.635,86,0.182,TRUE,6.466,7.487,-1.214,33.5,64,79,22.023,TRUE
304,0.677,66,0.175,FALSE,5.901,6.42,-0.211,19.053,52,85,19.416,FALSE
305,0.648,99,0.18,FALSE,7.224,8.248,-7.5,173,19,122,15.133,FALSE
306,0.65,90,0.124,FALSE,6.012,6.779,-0.294,14.765,69,28,17.72,TRUE
307,0.637,66,0.101,FALSE,5.59,6.741,0.615,3.846,30,49,15.264,TRUE
308,0.678,81,0.136,FALSE,6.301,9.006,0.667,2.667,39,68,21.633,TRUE
309,0.674,56,0.108,FALSE,5.241,7.921,-0.278,15.667,62,23,18.682,FALSE
310,0.6,86,0.156,FALSE,6.23,7.709,-0.312,19.875,48,74,16.763,TRUE
311,0.691,87,0.18,FALSE,6.252,6.29,-0.647,24.235,53,88,20.248,TRUE
312,0.621,67,0.135,FALSE,6.226,8.374,-0.765,26.588,40,66,21.401,TRUE
313,0.64,92,0.25,FALSE,6.849,5.262,1.545,-6.364,105,91,20.248,TRUE
314,0.65,90,0.154,FALSE,6.366,8.536,-1.067,26.4,79,42,21.932,TRUE
315,0.692,94,0.171,FALSE,5.946,6.888,-0.706,22.824,69,65,20.809,TRUE
316,0.7,62,0.114,FALSE,6.375,8.822,-0.188,15.938,42,47,16.279,FALSE
317,0.677,77,0.156,FALSE,7.644,9.575,-1.385,33.077,60,62,22.204,FALSE
318,0.635,59,0.177,TRUE,5.923,6.264,-0.263,19.579,55,84,19.647,TRUE
319,0.696,75,0.121,TRUE,5.595,8.139,-0.5,22.5,39,56,20.125,TRUE
320,0.604,66,0.124,FALSE,6.93,7.671,-0.688,23.125,57,40,19.416,FALSE
321,0.648,69,0.135,TRUE,5.395,6.345,-0.368,21.474,35,71,20.248,TRUE
322,0.61,68,0.177,FALSE,6.14,6.462,0.158,14.211,90,49,19.235,FALSE
323,0.643,66,0.218,TRUE,6.439,9.777,-0.947,27.684,97,74,26.173,TRUE
324,0.699,58,0.089,FALSE,5.477,10.482,-1.118,31.824,15,55,25.495,FALSE
325,0.626,42,0.159,FALSE,5.257,6.482,-0.368,18.474,65,60,20.248,FALSE
326,0.63,87,0.18,TRUE,6.65,7.066,-0.778,29.444,44,97,22.804,TRUE
327,0.656,91,0.193,TRUE,6.709,7.938,-0.75,20.75,115,36,20,FALSE
328,0.612,72,0.173,TRUE,6.486,9.537,-1.417,32.5,80,56,20.809,TRUE
329,0.632,71,0.126,TRUE,5.592,7.315,-0.235,15.176,58,41,17.464,TRUE
330,0.608,77,0.134,FALSE,6.016,8.258,-1.462,34.692,57,48,23.022,FALSE
331,0.658,87,0.152,TRUE,6.229,8.269,-0.706,24.235,51,68,20.809,TRUE
332,0.621,92,0.186,FALSE,6.595,8.36,-1.4,32.8,92,54,17.205,FALSE
333,0.687,75,0.247,TRUE,6.288,6.51,1.727,-13.273,69,125,21.954,TRUE
334,0.667,88,0.176,FALSE,6.737,10.068,-0.944,26.778,73,65,24.759,TRUE
335,0.62,91,0.179,TRUE,7.316,10.225,-1.385,36.846,40,100,22.204,FALSE
336,0.63,65,0.119,TRUE,5.705,8.463,-1.5,36.5,33,60,21.633,TRUE
337,0.676,84,0.185,TRUE,6.285,6.448,-0.474,21.368,70,75,21.024,TRUE
338,0.698,86,0.161,TRUE,5.949,6.835,-0.529,21.647,63,63,19.235,TRUE
339,0.656,115,0.179,TRUE,7.143,6.032,-1.077,28.615,66,74,19.105,TRUE
340,0.636,102,0.173,TRUE,6.825,8.527,-1.545,35.909,60,76,20.248,TRUE
341,0.695,67,0.094,TRUE,6.158,4.392,0.125,9,28,46,16.125,TRUE
342,0.668,70,0.196,FALSE,6.165,8.028,-1,33,41,113,24.042,FALSE
343,0.679,64,0.083,TRUE,5.521,6.674,0.875,-1.375,20,45,10.63,TRUE
344,0.664,84,0.176,FALSE,6.387,7.579,-0.933,26.6,73,65,20.518,FALSE
345,0.672,81,0.145,TRUE,6.143,6.879,-0.375,18.875,58,56,17.088,TRUE
346,0.657,84,0.176,TRUE,6.388,4.682,0.786,0.714,50,88,17.804,TRUE
347,0.682,79,0.23,TRUE,6.188,7.318,0.722,2.389,75,105,22.204,TRUE
348,0.646,64,0.256,TRUE,5.92,4.902,-0.316,18.263,105,96,19.925,FALSE
349,0.615,75,0.233,TRUE,6.26,5.921,-0.706,21.824,116,67,20.809,FALSE
350,0.792,68,0.094,TRUE,5.594,8.29,-0.333,19,40,34,15.811,TRUE
351,0.777,80,0.149,TRUE,6.154,5.718,-0.263,16.053,73,44,19.647,TRUE
352,0.728,93,0.181,TRUE,6.507,7.485,-0.875,23.5,85,57,21.26,TRUE
353,0.723,82,0.179,TRUE,6.349,6.793,-0.812,28.688,42,98,20.616,TRUE
354,0.768,59,0.149,TRUE,5.409,6.371,0.158,11.211,58,59,19.235,TRUE
355,0.763,91,0.158,TRUE,6.233,7.103,-0.353,18.765,60,64,18.028,TRUE
356,0.792,75,0.147,TRUE,5.629,6.087,-0.222,16.889,57,58,18.439,TRUE
357,0.795,82,0.167,TRUE,6.061,6.946,-0.933,24.667,79,52,20.518,TRUE
358,0.759,106,0.179,TRUE,6.889,7.842,-1,31,62,78,21.213,TRUE
359,0.729,78,0.102,TRUE,6.532,6.09,-0.769,26.154,33,47,16.401,TRUE
360,0.754,76,0.115,TRUE,6.274,8.728,-1.062,30.312,42,48,23.345,TRUE
361,0.791,82,0.179,TRUE,6.174,6.827,0.688,2.188,43,97,19.416,TRUE
362,0.721,57,0.133,TRUE,5.446,7.004,0.188,10.688,50,54,16.279,TRUE
363,0.797,79,0.119,TRUE,6.02,8.789,0.867,0.933,30,63,19.849,TRUE
364,0.762,76,0.152,TRUE,5.762,7.247,-0.667,25,47,72,21.633,TRUE
365,0.787,86,0.194,TRUE,6.322,6.32,-0.824,24.118,94,58,22.023,TRUE
366,0.8,81,0.241,TRUE,6.358,7.66,-0.882,24.529,115,74,22.672,TRUE
367,0.756,65,0.117,FALSE,6.606,7.823,-0.438,18.75,46,46,17.464,FALSE
368,0.73,76,0.105,FALSE,6.763,7.692,-0.118,16.588,34,48,17.117,FALSE
369,0.71,81,0.148,TRUE,5.806,6.677,-0.118,14.706,59,57,17.117,TRUE
370,0.713,92,0.149,TRUE,6.281,7.499,1,1,70,47,18.385,TRUE
371,0.795,70,0.148,TRUE,5.591,5.722,0.105,14.474,74,42,19.105,TRUE
372,0.79,89,0.193,TRUE,6.724,8.456,-1.154,29.769,75,76,19.849,TRUE
373,0.746,85,0.156,TRUE,6.073,7.497,-0.167,13.833,85,37,18.248,TRUE
374,0.706,82,0.151,TRUE,6.072,7.508,-0.667,26.333,42,76,21.633,TRUE
375,0.766,74,0.147,TRUE,5.696,6.363,-0.625,24,56,59,18.868,TRUE
376,0.766,72,0.168,TRUE,6.145,6.336,-0.579,24.474,45,87,21.954,TRUE
377,0.773,101,0.222,TRUE,6.536,5.747,-0.824,25.118,82,92,22.023,TRUE
378,0.761,67,0.195,TRUE,5.66,5.888,-0.421,19.105,84,69,20.616,TRUE
379,0.76,80,0.17,TRUE,6.206,6.754,-0.706,24.235,68,65,20.809,FALSE
380,0.738,73,0.122,TRUE,5.638,5.969,0.25,12.75,63,33,16.492,TRUE
381,0.73,43,0.186,FALSE,5.861,8.161,-0.722,22.889,94,52,22.204,FALSE
382,0.789,44,0.154,FALSE,5.663,7.988,-0.526,21.632,59,62,21.471,FALSE
383,0.777,73,0.12,TRUE,5.104,6.146,-2.25,48.5,35,59,19.698,TRUE
384,0.798,107,0.226,TRUE,7.047,5.527,-1.154,27.923,105,72,19.849,TRUE
385,0.748,69,0.111,TRUE,5.721,8.175,-0.353,17.765,50,37,18.028,TRUE
386,0.713,80,0.152,TRUE,6.52,7.065,-1,28,75,44,19.799,TRUE
387,0.71,73,0.119,TRUE,5.75,7.195,-0.222,16.889,46,47,18.439,TRUE
388,0.71,79,0.159,TRUE,5.893,6.381,-0.471,20.882,53,72,18.788,TRUE
389,0.788,64,0.133,TRUE,6.027,8.208,-0.444,18.222,62,42,19.698,TRUE
390,0.723,123,0.199,TRUE,7.444,6.908,-0.923,27.615,70,86,17.692,FALSE
391,0.772,79,0.12,TRUE,6.199,6.671,-0.923,28.308,43,51,17.692,TRUE
392,0.746,51,0.103,TRUE,5.223,6.818,-2.375,47.75,33,48,20.616,FALSE
393,0.794,90,0.131,TRUE,6.106,6.404,-0.2,12.2,73,30,15.297,TRUE
394,0.71,67,0.108,FALSE,6.176,7.398,-0.294,20.471,34,51,17.72,FALSE
395,0.775,110,0.184,TRUE,6.742,5.659,-4.5,77,77,67,18.439,TRUE
396,0.701,83,0.216,TRUE,6.135,5.727,-0.333,22,57,112,18.974,FALSE
397,0.771,73,0.111,TRUE,5.728,8.326,-0.5,21.5,40,47,20.125,TRUE
398,0.731,77,0.231,TRUE,6.709,9.443,-0.947,24.789,125,56,26.173,FALSE
399,0.775,77,0.143,TRUE,5.633,6.047,0,17,76,36,18,TRUE
400,0.881,81,0.218,TRUE,6.073,4.958,-0.5,19,105,66,20.125,TRUE
401,0.875,83,0.177,TRUE,5.915,6.715,0.316,11.421,86,53,19.925,TRUE
402,0.868,80,0.142,TRUE,5.998,7.155,-0.438,19.188,58,53,17.464,TRUE
403,0.814,82,0.147,TRUE,5.64,6.373,-0.4,19.8,59,56,16.155,TRUE
404,0.852,67,0.111,TRUE,5.516,6.628,-0.389,20.944,32,55,19.313,TRUE
405,0.878,80,0.122,TRUE,6.151,6.749,0.167,12.167,51,45,18.248,TRUE
406,0.898,89,0.158,TRUE,6.366,7.218,1.167,-1.167,82,42,18.439,TRUE
407,0.825,94,0.159,TRUE,6.313,5.815,0.056,9.722,39,86,18.028,TRUE
408,0.822,81,0.131,TRUE,5.483,5.959,0,16,66,37,17,TRUE
409,0.867,82,0.171,TRUE,6.015,7.662,-1.9,39.3,71,63,21.471,TRUE
410,0.803,76,0.101,TRUE,5.921,6.95,-0.417,20.5,36,43,13,TRUE
411,0.849,62,0.162,FALSE,6.041,7.553,-0.611,21.056,72,55,21.095,FALSE
412,0.856,73,0.143,TRUE,5.818,6.287,-0.263,19.579,44,68,19.647,TRUE
413,0.838,70,0.099,TRUE,6.059,8.454,-0.368,21.211,31,47,20.248,TRUE
414,0.827,87,0.138,TRUE,6.188,7.75,-0.688,23.438,49,59,19.416,TRUE
415,0.816,88,0.175,TRUE,6.196,6.441,-0.8,27.4,43,94,19.209,TRUE
416,0.874,103,0.175,TRUE,6.829,5.942,1.273,2.636,107,30,17.804,TRUE
417,0.843,77,0.199,TRUE,5.821,6.083,0.412,6.529,62,94,18.385,TRUE
418,0.858,87,0.204,TRUE,6.577,5.667,-0.5,24,59,101,20.125,TRUE
419,0.851,85,0.115,TRUE,5.793,6.642,-0.438,19.625,47,43,17.464,TRUE
420,0.833,86,0.134,TRUE,5.837,6.124,0.188,14.25,73,32,16.279,TRUE
421,0.82,93,0.186,TRUE,6.551,8.817,1.071,-0.429,82,64,20.518,TRUE
422,0.893,76,0.154,TRUE,6.167,7.991,-0.368,20.474,57,64,20.248,TRUE
423,0.851,69,0.142,TRUE,6.182,7.876,-0.625,22.375,55,56,18.868,TRUE
424,0.883,70,0.172,TRUE,5.906,6.409,-0.421,21.105,62,73,20.616,TRUE
425,0.875,88,0.292,TRUE,6.564,5.472,-0.706,20.824,155,74,20.809,TRUE
426,0.886,91,0.154,TRUE,6.292,8.154,-2.375,47.375,51,70,20.616,TRUE
427,0.897,92,0.189,TRUE,6.459,7.583,-0.294,18.059,70,78,17.72,TRUE
428,0.815,67,0.12,TRUE,5.237,7.568,-0.647,22.941,40,54,20.248,TRUE
429,0.867,65,0.148,TRUE,5.513,6.378,-0.529,21.118,58,58,19.235,TRUE
430,0.859,74,0.166,TRUE,5.866,6.384,-0.421,21.684,53,77,20.616,TRUE
431,0.865,83,0.176,TRUE,6.43,7.156,-1.25,35.5,50,88,19.209,TRUE
432,0.859,72,0.139,TRUE,5.943,10.52,-1.267,33.6,39,70,24.207,TRUE
433,0.878,82,0.173,TRUE,6.469,9.598,-0.737,25.684,47,89,23.601,TRUE
434,0.892,89,0.219,TRUE,6.1,5.952,-0.647,22.235,91,81,20.248,TRUE
435,0.81,95,0.171,TRUE,6.503,6.778,0.688,3.188,48,86,19.416,TRUE
436,0.883,92,0.19,TRUE,6.419,6.109,0.412,8.118,65,84,18.385,TRUE
437,0.892,46,0.162,FALSE,5.487,7.387,-0.526,20.632,74,53,21.471,FALSE
438,0.824,71,0.219,FALSE,6.213,5.698,-0.316,17.263,95,77,19.925,FALSE
439,0.889,68,0.128,TRUE,6.109,7.819,-1.267,35.867,36,64,24.207,TRUE
440,0.832,69,0.156,TRUE,6.312,5.711,0.562,3.5,43,79,18.358,TRUE
441,0.864,92,0.185,TRUE,6.963,10.767,-0.684,26.421,35,110,23.022,TRUE
442,0.883,69,0.125,TRUE,5.898,9.263,-0.647,24.882,30,68,20.248,TRUE
443,0.885,73,0.114,TRUE,5.746,8.441,-0.231,14.308,59,30,13.342,TRUE
444,0.85,76,0.122,TRUE,5.507,6.512,-0.615,25.154,38,58,15.264,TRUE
445,0.815,79,0.129,FALSE,6.635,9.743,-1.357,33.857,52,49,23.601,FALSE
446,0.882,80,0.156,TRUE,6.107,7.969,-0.667,23.333,57,65,21.633,TRUE
447,0.89,80,0.185,TRUE,5.901,6.977,0.333,7,51,94,18.974,TRUE
448,0.814,102,0.19,TRUE,6.814,6.036,-0.867,24.2,87,62,19.849,TRUE
449,0.841,89,0.149,TRUE,6.468,6.191,-0.471,18.882,70,47,18.788,TRUE
450,0.986,85,0.185,TRUE,6.265,6.432,-1.231,32.846,57,88,20.616,TRUE
451,0.991,95,0.172,TRUE,6.429,7.056,-0.8,26,51,84,19.209,TRUE
452,0.999,83,0.166,TRUE,6.183,8.271,-1,27,75,55,21.213,TRUE
453,1,85,0.218,TRUE,6.261,7.326,-0.556,23.333,70,101,20.591,TRUE
454,1,85,0.162,TRUE,6.202,7.96,-0.8,25.8,59,68,19.209,TRUE
455,1,82,0.177,TRUE,6.067,6.039,-0.8,27.6,39,100,19.209,TRUE
456,0.963,82,0.149,TRUE,5.767,6.198,0,12,78,39,18,TRUE
457,0.998,85,0.186,TRUE,6.193,6.844,-0.5,20.5,77,69,20.125,TRUE
458,0.986,83,0.177,TRUE,6.039,7.067,-0.471,21.353,61,78,18.788,TRUE
459,0.97,84,0.154,TRUE,5.96,6.932,0,17,83,38,17,TRUE
460,1,70,0.205,TRUE,5.79,6.34,0.588,4.471,69,92,19.723,TRUE
461,1,74,0.213,TRUE,6.178,7.12,-0.765,26.353,74,93,21.401,TRUE
462,0.933,66,0.149,TRUE,5.612,6.507,-0.158,15.632,64,53,19.235,TRUE
463,1,97,0.161,TRUE,6.83,8.012,-1.545,36.364,61,65,20.248,TRUE
464,0.994,113,0.177,TRUE,6.793,6.288,1.3,-6,62,77,16.401,TRUE
465,0.994,71,0.214,TRUE,5.736,5.791,-0.263,18.316,74,94,19.647,TRUE
466,0.999,87,0.154,TRUE,6.367,8.239,-0.556,20.778,64,57,20.591,TRUE
467,0.979,113,0.212,TRUE,7.521,5.595,1.889,-6.222,118,48,19.235,TRUE
468,0.997,78,0.156,TRUE,5.939,7.676,-0.167,16,56,66,18.248,TRUE
469,0.998,91,0.191,TRUE,6.347,6.902,-0.421,20.105,67,83,20.616,TRUE
470,1,85,0.14,TRUE,5.899,7.22,0.111,9.333,34,76,18.111,TRUE
471,0.998,84,0.14,TRUE,5.979,7.776,-0.529,20.647,57,53,19.235,TRUE
472,1,78,0.143,TRUE,6.09,7.314,0.625,2,32,80,18.868,TRUE
473,0.989,100,0.134,TRUE,6.762,9.312,1.071,-2.643,37,68,20.518,TRUE
474,0.995,78,0.144,TRUE,6.114,5.669,-0.529,23.706,38,75,19.235,TRUE
475,0.999,84,0.151,TRUE,6.088,7.054,0.111,10.222,48,70,18.111,TRUE
476,0.995,84,0.203,TRUE,6.256,7.204,-0.647,23.882,73,86,20.248,TRUE
477,1,85,0.158,TRUE,6.09,8.446,-0.706,26.941,24,100,20.809,TRUE
478,0.998,86,0.158,TRUE,6.399,7.461,-0.647,23.235,56,68,20.248,TRUE
479,1,84,0.208,TRUE,5.995,6.045,-0.688,22.438,102,61,19.416,TRUE
480,0.997,95,0.154,TRUE,6.726,8.427,-0.875,29.25,47,74,21.26,TRUE
481,0.995,63,0.12,TRUE,5.885,7.855,-0.647,24.882,34,60,20.248,TRUE
482,0.998,109,0.247,TRUE,6.875,5.911,-1.071,29.5,88,106,20.518,TRUE
483,0.93,75,0.107,TRUE,6.016,8.832,-0.438,17.188,57,27,17.464,TRUE
484,0.993,85,0.135,TRUE,6.082,7.659,-0.211,20.053,37,69,19.416,TRUE
485,0.963,78,0.17,TRUE,5.87,5.665,-0.316,19.579,54,79,19.925,TRUE
486,1,61,0.223,TRUE,6.093,7.018,-0.667,24,76,99,21.633,TRUE
487,0.945,94,0.166,TRUE,6.181,6.35,-0.917,27.333,73,57,16.279,TRUE
488,1,70,0.138,TRUE,5.863,6.474,-0.786,26.286,52,56,17.804,TRUE
489,0.983,89,0.152,TRUE,6.156,7.44,-1.75,36.75,65,54,16.125,TRUE
490,0.997,73,0.136,TRUE,5.702,6.825,0.353,8.882,50,57,18.028,TRUE
491,0.998,83,0.19,TRUE,6.355,8.274,0.556,5.222,71,78,20.591,TRUE
492,1,94,0.259,TRUE,6.625,7.763,-0.833,28.167,70,133,23.431,TRUE
493,1,94,0.154,TRUE,7.223,9.115,-1.267,34.133,47,74,24.207,TRUE
494,0.994,80,0.143,TRUE,6.642,9.123,-1.071,32.714,35,77,20.518,TRUE
495,0.994,55,0.176,TRUE,5.452,5.767,-0.211,15.842,71,67,19.416,TRUE
496,1,78,0.18,TRUE,6.067,7.174,0.263,9.684,69,72,19.647,TRUE
497,0.969,106,0.154,TRUE,6.964,6.164,0.25,5,26,95,16.492,TRUE
498,1,70,0.175,TRUE,5.79,6.255,-0.053,16.263,62,75,19.026,TRUE
499,1,58,0.198,TRUE,5.911,6.058,-0.368,20.842,58,97,20.248,TRUE
