pred_prob,f_1,f_2,f_3,f_4,f_5
0.71,536.8856757,-515.4284975,-459.2477422,59.4681177,126.596236
0.71,428.1715875,-335.93497,-95.22605495,571.7946929,-171.7884442
0.788,-870.5275314,29.04655135,-221.9784522,87.96594995,56.70338938
0.723,-170.5967213,617.2492114,434.7695387,-472.4146127,-248.5880498
0.772,-505.5163405,-294.6739197,473.2726359,-143.8250598,-471.6468725
0.746,-704.1322848,-453.9851703,-169.4491247,-883.8409852,276.0924039
0.794,265.6683208,440.1512501,-40.50606348,-144.8868196,-818.6272421
0.71,-839.7194894,78.82751214,-145.4721855,-75.95610524,-214.0870385
0.775,-5.289027848,181.4838387,692.1580572,-354.7022015,-314.7315484
0.701,-614.0435091,852.8433394,266.5795193,546.6847522,437.6375356
0.771,-130.5771569,-409.4305358,-531.4074343,128.8577755,-524.1233138
0.731,-1066.498618,652.8997985,353.2462179,-7.577612118,631.0605227
0.775,211.7921084,-353.0264758,47.59822222,522.0010945,-426.2260553
0.881,408.4453356,1208.91049,-168.7763081,369.4799148,58.56499639
0.875,1080.101372,-287.3801425,74.60465734,-226.2128104,557.9662492
0.868,702.0755273,-224.5077156,-294.4920723,87.37017815,-117.0864285
0.814,493.0447244,-221.3430352,177.2209057,386.2239126,-371.6645307
0.852,-450.5983042,-571.7537801,-18.41902981,346.4893547,-141.9788543
0.878,-40.59043812,103.8432498,-548.4433353,-86.08010988,-120.8066439
0.898,939.0627792,-281.315629,-201.2121224,16.6934513,103.4333906
0.825,896.5880933,396.6698315,-364.1415941,-469.2687323,-221.200539
0.822,359.7297066,-338.4918452,-81.09309502,338.4365392,-469.2680763
0.867,-755.4558594,631.3506726,-236.8047361,-7.242043433,352.1823926
0.803,381.335749,-802.0753131,109.4021452,-60.64631815,-441.2939353
0.849,-733.705247,424.0446191,-576.5711179,279.8976744,-43.17734189
0.856,-12.52475969,-676.8354211,522.0362995,710.0172887,-47.53084188
0.838,-549.0051371,-561.2779089,-15.50622139,240.9427278,-490.4944506
0.827,228.088129,168.9099587,-446.1624755,124.1948677,-444.6435485
0.816,103.3947511,479.9410386,544.7693461,144.6161262,-701.2680535
0.874,875.1620801,730.4933323,-176.6113287,-686.5926996,-545.9206422
0.843,678.7751913,343.5817486,-218.8133118,537.1687377,-167.1242947
0.858,184.6532741,-37.94523913,950.0890489,392.1827053,103.8218233
0.851,284.9228925,-411.1122208,-74.11940353,315.2106788,-599.9753286
0.833,649.4445893,46.18142563,-392.1086452,116.7416395,-469.1909493
0.82,985.7807313,-476.0396002,-60.08646079,205.070559,225.0856759
0.893,-12.0979103,150.7237148,-790.5887571,315.6041711,-578.8178424
0.851,-655.2188497,100.1413508,-470.6507756,259.1033717,-75.3739627
0.883,57.23359741,-126.2847365,-123.3830112,1052.682182,-47.6072251
0.875,492.4584561,1879.716298,641.4603051,94.56551269,275.9699959
0.886,125.9129708,256.8005357,224.9214131,-416.4204181,-262.0089706
0.897,684.5901876,-449.4070478,645.6868361,505.0719355,-54.15983964
0.815,-568.0576007,-225.6674306,-617.5558165,11.3434236,58.12184518
0.867,69.38154946,-13.77450296,-469.8935512,595.1456043,-293.489963
0.859,140.6724466,-141.3416623,378.689683,567.6623534,-514.4000447
0.865,-407.778623,229.7260689,-74.64641963,51.15359806,-143.2191021
0.859,-839.6778869,-185.5098463,-171.8235124,-658.7355337,788.5570923
0.878,-988.93767,141.8923179,-338.0952308,519.9231699,55.45217531
0.892,361.2204633,1082.364528,421.7690062,350.1666497,-456.2457033
0.81,496.0453336,-179.0220359,209.5012269,73.00708647,-47.35198778
0.883,202.4511784,-56.82668134,564.023802,305.0989115,25.38383419
0.892,-710.4698228,-128.0411666,-598.8836674,729.0174132,459.3152443
0.824,882.1930366,179.7958749,-280.8851588,610.4577457,498.7872927
0.889,-383.7490158,-813.6489731,636.4291792,-452.7847099,536.5677991
0.832,577.6434672,-621.0050406,659.9592106,-248.942966,62.52241491
0.864,-1218.29522,322.1774747,123.0393839,-225.3387305,474.6498639
0.883,-1025.134921,-50.22323697,-393.7570509,-226.3847097,7.138177542
0.885,-532.7058333,-79.7613846,-422.0970304,279.1651741,-423.7733822
0.85,-194.3678792,-500.8383534,401.9225327,373.1455497,-219.7747039
0.815,-891.5678985,-106.3957374,366.7997783,-408.8918614,-65.72846739
0.882,-505.1178793,302.9734755,-510.2980927,638.2681076,-172.4243574
0.89,593.354921,-337.6215626,320.3475423,496.7239762,-110.2159921
0.814,845.0872873,783.9112127,-219.7542128,-329.7306401,-41.61795593
0.841,618.2143145,402.4157055,-833.2042378,-288.1509193,111.5124164
0.986,-856.9498998,102.1854728,809.4393168,-98.67391611,464.838523
0.991,382.419952,-173.2845162,324.3457083,52.83592914,-184.3003973
0.999,-664.3106441,802.1435646,-538.3350388,323.2970843,-318.2542327
1,459.1801734,107.9584159,446.0139737,884.0807933,-370.6566069
1,-341.3674212,175.5793101,146.826871,650.5341342,-674.6815447
1,-108.5622013,-19.64833285,658.9226645,614.6554699,-553.1469994
0.963,234.9749757,-83.54673992,270.9916439,487.7568708,-531.7343981
0.998,553.487853,321.6446064,-469.1338027,745.5258968,-502.3314899
0.986,655.5900868,260.1817597,-463.7267245,293.847469,-308.0196829
0.97,7.831813973,700.5684672,-707.494279,65.85599218,-453.2549755
1,700.6056578,-164.4942844,162.0006383,828.2354438,133.236648
1,-871.8283589,406.3812774,804.2833182,79.6759549,537.6558582
0.933,-16.02516258,-177.4212699,-799.6812987,588.8268662,294.6788034
1,-573.2660092,-1.022269755,799.1258146,-209.1344467,-203.2029981
0.994,703.1496168,573.4926367,250.537624,-852.4729226,-191.2485414
0.994,474.8265761,-132.8997607,408.0552928,1042.431778,322.3035823
0.999,-124.7676107,331.9432096,-557.5269931,341.969661,-581.2991823
0.979,492.1791278,732.1116411,253.1484011,-784.0507052,-359.9660616
0.997,-901.7340096,205.213506,-190.5023555,155.445464,210.1324521
0.998,498.4584857,-136.5139902,195.3632056,573.0904871,-236.593852
1,490.8333816,-440.7597454,119.708467,290.3935059,-583.1317179
0.998,229.3140584,-64.10195783,-480.5571472,411.4726586,-392.9137864
1,532.0601594,-563.7201514,152.8651678,-14.11785142,-407.5641604
0.989,247.3515881,-319.908271,3.032470754,-366.9746623,-635.5312838
0.995,-240.9554658,-300.6205508,447.8029839,537.7078102,-378.5349427
0.999,-84.420766,-457.6839999,651.4865174,505.5640439,-536.2244494
0.995,255.1561827,239.2227456,487.2482314,662.6275461,-217.1157938
1,-733.6526286,440.3849993,267.2307455,-115.4327347,-190.8175667
0.998,124.1560608,271.1617825,-209.2446922,471.7336061,-907.1376614
1,-32.05681632,462.1652698,594.3983274,441.7669606,-76.45224882
0.997,222.8600075,-782.2509484,1099.906202,-187.4674873,-66.3484828
0.995,-739.9920675,-241.1305616,-357.93423,127.8987603,-124.3745707
0.998,700.2777395,1392.447621,310.9558604,-675.9240811,69.89251754
0.93,-790.1521576,216.4603052,-456.5859246,-423.8220404,-252.8230994
0.993,-91.31631072,-118.6931842,252.6984983,523.7674195,-898.3152031
0.963,247.4751565,-260.7684804,615.1914165,964.0621394,-265.2085992
1,-290.0815464,363.9234094,112.6502796,1196.046468,18.27761786
0.945,96.76130952,86.02633807,568.8103191,177.9218906,-300.1959159
1,-475.8815038,-145.590885,26.47188303,123.6942521,7.911630886
0.983,3.831420015,678.0413329,-476.6988002,39.37988404,-439.7597456
0.997,277.8426007,-554.7727625,-59.8335443,661.819307,-483.6022348
0.998,222.4263712,-165.3051416,507.7128397,232.8473772,-102.9371857
1,210.5384991,856.0611693,192.8612319,282.6870346,327.0371297
1,-963.5077649,-37.17125682,152.9349639,-106.8363633,-170.0963323
0.994,-832.6297079,-78.44186362,205.377842,-110.2961161,11.59934002
0.994,85.60282987,-111.76716,-155.1550731,983.2017133,-69.93107108
1,-177.9624793,392.7574407,-226.3391801,712.9796543,-556.1469545
0.969,694.3158372,344.0519812,-193.2675698,-721.471478,-451.1518965
1,201.7017234,-238.1481581,171.7837712,1024.58728,-224.8151139
1,-62.48170643,238.3113072,-50.87432595,845.1609997,88.55658989
