,pred_prob,circum,num_size,closed_loop,average_distance,variance_distance,k,b,right_1,left_1,longest_line_length,is_nine
301,0.675,72,0.138,TRUE,6.128,9.781,-0.632,25.421,30,78,22.472,FALSE
302,0.695,85,0.182,TRUE,7.423,3.187,-0.5,15.5,121,22,15.652,FALSE
303,0.606,45,0.096,FALSE,5.966,9.523,-0.632,22.789,38,37,22.472,TRUE
304,0.617,63,0.175,TRUE,5.598,6.089,1.636,-5.455,88,49,21.095,FALSE
305,0.662,48,0.096,FALSE,4.821,5.947,-0.389,21.722,22,53,19.313,FALSE
306,0.675,59,0.096,FALSE,5.692,5.498,-0.077,17.615,28,47,13.038,FALSE
307,0.69,53,0.105,FALSE,6.033,7.838,-0.105,16.526,38,44,19.105,FALSE
308,0.662,77,0.149,FALSE,7.059,11.182,-0.778,28.444,34,83,22.804,FALSE
309,0.628,78,0.145,FALSE,5.684,6.181,1.364,-4.909,57,57,18.601,FALSE
310,0.696,67,0.194,TRUE,6.016,5.098,-0.333,20.333,58,94,18.974,FALSE
311,0.604,72,0.185,TRUE,7.428,4.752,-0.5,23,76,69,17.889,FALSE
312,0.606,64,0.163,FALSE,6.817,8.363,1.077,-0.538,68,60,19.105,FALSE
313,0.636,55,0.117,FALSE,6.173,6.155,-0.467,22.733,37,55,16.553,FALSE
314,0.642,84,0.157,TRUE,6.591,5.836,-0.167,19.167,34,89,18.248,FALSE
315,0.63,60,0.184,FALSE,6.754,5.036,0.176,13.118,75,69,17.263,FALSE
316,0.62,96,0.149,TRUE,7.45,7.108,-0.053,21.421,15,102,19.026,FALSE
317,0.605,51,0.073,FALSE,5.731,5.822,9.5,-110,34,23,19.105,TRUE
318,0.624,74,0.18,FALSE,5.668,6.913,-0.333,22,41,100,18.974,TRUE
319,0.673,71,0.108,TRUE,6.025,6.193,-0.412,22.706,29,56,18.385,FALSE
320,0.719,63,0.107,FALSE,5.123,5.756,-0.053,16.368,34,50,19.026,TRUE
321,0.733,77,0.181,FALSE,6.007,5.676,-0.579,23.474,54,88,21.954,TRUE
322,0.754,69,0.143,FALSE,5.273,5.61,-0.421,22.105,40,72,20.616,TRUE
323,0.763,56,0.092,FALSE,4.982,5.109,-0.267,20.4,24,48,15.524,TRUE
324,0.751,50,0.099,FALSE,5.718,6.234,-0.833,28.833,37,41,15.62,FALSE
325,0.75,49,0.064,TRUE,5.925,8.4,-0.474,20.842,24,26,21.024,TRUE
326,0.747,86,0.186,TRUE,6.598,5.7,-0.421,22.526,46,100,20.616,FALSE
327,0.702,59,0.111,FALSE,6.498,9.557,-0.647,25.176,40,47,20.248,FALSE
328,0.763,65,0.13,FALSE,6.014,4.924,-0.053,17.368,27,75,19.026,TRUE
329,0.749,83,0.129,FALSE,6.708,4.58,-4.75,60,83,18,19.416,FALSE
330,0.796,61,0.145,FALSE,5.627,8.182,1.308,-0.538,92,22,21.401,TRUE
331,0.719,61,0.119,FALSE,5.825,4.752,-0.053,16.316,30,63,19.026,TRUE
332,0.731,68,0.145,FALSE,5.573,6.053,0.278,7.056,34,80,18.682,TRUE
333,0.764,73,0.135,TRUE,6.533,4.22,-0.769,26.692,61,45,16.401,FALSE
334,0.748,48,0.089,FALSE,4.73,5.072,-0.846,27.615,22,48,17.029,TRUE
335,0.719,59,0.133,FALSE,5.815,9.205,-0.842,26.895,45,59,24.839,TRUE
336,0.739,57,0.101,FALSE,6.027,8.199,-0.353,20.118,32,47,18.028,FALSE
337,0.76,71,0.133,FALSE,6.159,5.377,-0.053,16.263,54,50,19.026,TRUE
338,0.769,46,0.074,FALSE,5.456,8.041,-0.053,14.316,29,29,19.026,FALSE
339,0.795,80,0.138,FALSE,6.844,6.056,-0.056,17.444,52,56,18.028,TRUE
340,0.722,46,0.088,FALSE,5.606,6.974,-0.176,17.059,34,35,17.263,FALSE
341,0.733,78,0.159,FALSE,7.51,4.044,-5.667,73,72,53,17.263,FALSE
342,0.742,54,0.08,FALSE,6.784,2.926,-13,150,39,24,13.038,TRUE
343,0.73,76,0.249,FALSE,6.275,6.156,1.357,-3.143,112,83,23.601,TRUE
344,0.718,67,0.105,FALSE,5.898,3.319,-0.5,23.5,39,43,15.652,TRUE
345,0.767,95,0.129,TRUE,7.498,7.45,0.111,18.111,87,14,18.111,FALSE
346,0.785,64,0.099,FALSE,6.526,9.07,-0.889,29.111,23,55,24.083,TRUE
347,0.773,59,0.122,FALSE,5.208,4.58,-0.105,16.632,46,50,19.105,TRUE
348,0.754,52,0.126,FALSE,5.268,5.638,-0.688,25.5,36,63,19.416,TRUE
349,0.738,56,0.117,FALSE,5.943,7.872,-0.647,24.176,45,47,20.248,TRUE
350,0.72,87,0.154,TRUE,6.03,5.316,-2.286,48.143,53,68,17.464,FALSE
351,0.778,67,0.158,FALSE,5.843,5.552,-0.529,25.235,32,92,19.235,FALSE
352,0.742,68,0.185,FALSE,5.826,5.27,0.588,2.294,46,99,19.723,TRUE
353,0.8,50,0.11,FALSE,6.323,8.815,-0.684,23.421,50,36,23.022,FALSE
354,0.782,66,0.121,FALSE,6.666,7.578,-0.375,20.625,42,53,17.088,FALSE
355,0.714,68,0.097,FALSE,7.238,3.777,-0.562,27.625,17,59,18.358,TRUE
356,0.76,49,0.069,FALSE,6.459,6.972,-1.083,32,8,46,17.692,TRUE
357,0.73,79,0.148,TRUE,6.161,5.058,-0.8,29.8,41,75,19.209,FALSE
358,0.755,85,0.177,TRUE,6.468,8.631,-1.214,33.714,47,92,22.023,FALSE
359,0.788,53,0.069,FALSE,7.717,11.347,-1.056,30.389,23,31,26.173,TRUE
360,0.793,55,0.088,FALSE,6.04,6.859,-0.25,20.25,26,43,16.492,TRUE
361,0.742,75,0.136,FALSE,6.426,9.277,-1.118,31.824,25,82,25.495,TRUE
362,0.713,67,0.102,TRUE,6.409,6.623,-3.25,43.75,71,9,13.601,FALSE
363,0.716,96,0.198,TRUE,6.488,6.659,0.688,0.5,44,111,19.416,FALSE
364,0.819,79,0.173,FALSE,6.617,8.5,-0.722,25.056,62,74,22.204,FALSE
365,0.888,83,0.121,TRUE,6.599,6.123,-0.833,29.333,41,54,15.62,FALSE
366,0.819,60,0.136,FALSE,5.896,6.936,-0.556,22.333,52,55,20.591,TRUE
367,0.821,83,0.216,FALSE,6.088,6.286,19,-168,142,27,19.026,FALSE
368,0.852,51,0.068,FALSE,5.979,5.061,-0.111,16.889,19,34,18.111,TRUE
369,0.807,69,0.094,FALSE,6.069,7.561,-0.526,21.632,38,36,21.471,TRUE
370,0.847,83,0.158,FALSE,6.077,6.843,-0.222,17.111,68,56,18.439,TRUE
371,0.879,73,0.258,FALSE,6.486,6.763,1.214,-8.143,52,150,22.023,FALSE
372,0.822,64,0.121,FALSE,5.36,6.592,0.077,14.308,59,36,13.038,TRUE
373,0.878,67,0.108,FALSE,6.432,10.274,-1,30,32,53,21.213,TRUE
374,0.836,49,0.071,FALSE,5.37,4.912,-0.062,14.625,28,28,16.031,TRUE
375,0.827,76,0.157,TRUE,6.967,3.772,0.176,15.941,96,27,17.263,FALSE
376,0.842,42,0.055,TRUE,5.893,6.163,-0.583,24.417,20,23,13.892,FALSE
377,0.855,62,0.106,FALSE,4.884,5.849,-0.222,16.556,43,40,18.439,TRUE
378,0.85,56,0.131,FALSE,5.559,8.329,-0.667,24.667,48,55,21.633,TRUE
379,0.9,55,0.093,FALSE,5.275,5.084,9.5,-112,42,31,19.105,TRUE
380,0.863,72,0.121,FALSE,6.302,7.958,0.333,8,54,41,15.811,FALSE
381,0.849,65,0.186,TRUE,5.864,6.736,1.25,-6.25,48,98,19.209,FALSE
382,0.87,65,0.163,FALSE,5.578,6.948,-0.105,14.632,76,52,19.105,TRUE
383,0.851,57,0.179,TRUE,5.573,5.712,-0.316,19.579,64,76,19.925,FALSE
384,0.843,50,0.089,FALSE,6.112,7.078,-0.588,23.118,35,35,19.723,TRUE
385,0.871,78,0.159,FALSE,6.307,4.543,-0.444,22.111,57,68,19.698,TRUE
386,0.865,74,0.147,FALSE,6.158,3.767,-0.118,17.941,48,67,17.117,TRUE
387,0.872,61,0.23,FALSE,6.136,7.234,-0.684,26.105,59,121,23.022,TRUE
388,0.865,69,0.101,FALSE,7.034,6.176,-0.562,23.375,33,46,18.358,FALSE
389,0.862,74,0.218,TRUE,7.122,4.718,0.786,8.071,135,36,17.804,FALSE
390,0.805,62,0.096,FALSE,5.329,5.738,-0.105,16.632,36,39,19.105,TRUE
391,0.882,54,0.101,FALSE,5.071,6.243,-0.053,15.316,40,39,19.026,TRUE
392,0.858,60,0.11,FALSE,6.132,5.525,-0.333,23.667,22,64,15.811,TRUE
393,0.852,68,0.111,FALSE,5.3,5.631,-0.118,17.824,32,55,17.117,TRUE
394,0.831,54,0.108,FALSE,5.25,7.169,-0.316,18.895,31,54,19.925,TRUE
395,0.818,56,0.108,FALSE,4.842,6.023,-0.158,17.947,29,56,19.235,TRUE
396,0.815,53,0.083,TRUE,5.609,7.296,-0.053,15.316,24,41,19.026,FALSE
397,0.821,57,0.075,FALSE,5.946,7.522,-0.105,17.737,20,39,19.105,TRUE
398,0.871,77,0.18,FALSE,6.474,7.151,17,-148,120,21,17.029,FALSE
399,0.813,61,0.122,FALSE,6.107,7.554,-1.067,31.667,29,67,21.932,TRUE
400,0.819,75,0.159,FALSE,5.675,6.54,-19,290,59,66,19.026,TRUE
401,0.861,56,0.078,FALSE,5.542,6.95,-0.625,25,22,39,18.868,TRUE
402,0.899,59,0.184,FALSE,5.629,5.149,-0.368,21.211,46,98,20.248,TRUE
403,0.836,82,0.112,FALSE,7.46,5.184,0.105,17.158,68,20,19.105,TRUE
404,0.829,77,0.139,FALSE,6.753,6.706,-1.545,42.091,22,87,20.248,TRUE
405,0.824,72,0.115,FALSE,5.612,5.715,-0.158,18.105,41,49,19.235,TRUE
406,0.856,70,0.108,FALSE,6.907,9.156,-1.2,34,23,62,23.431,TRUE
407,0.848,57,0.17,FALSE,5.368,4.68,0.053,13.737,82,51,19.026,TRUE
408,0.85,62,0.097,FALSE,5.798,5.276,-0.333,20.333,32,44,18.974,TRUE
409,0.867,69,0.108,FALSE,6.87,2.85,-6,82,51,34,18.248,TRUE
410,0.881,53,0.111,FALSE,5.147,4.713,-0.733,26.6,29,58,18.601,TRUE
411,0.893,58,0.156,FALSE,5.282,6.697,-0.211,16.263,72,50,19.416,TRUE
412,0.888,76,0.11,TRUE,5.419,6.037,-8.5,136.5,36,50,17.117,FALSE
413,0.897,63,0.096,FALSE,6.197,4.496,0.909,6.455,63,12,14.866,TRUE
414,1,64,0.105,FALSE,6.898,6.419,-0.556,24.444,34,48,20.591,TRUE
415,1,63,0.133,FALSE,7.026,5.174,-0.529,24.765,43,61,19.235,TRUE
416,0.999,62,0.097,FALSE,6.695,5.667,-0.167,19.5,22,54,18.248,TRUE
417,1,64,0.149,FALSE,6.702,8.332,-0.684,25.105,58,59,23.022,TRUE
418,1,75,0.131,FALSE,7.101,4.148,-0.211,19.474,40,63,19.416,TRUE
419,0.999,63,0.102,FALSE,5.882,5.683,-0.389,21.111,37,43,19.313,TRUE
420,1,62,0.143,FALSE,7.209,7.403,4.5,-34,88,24,18.439,TRUE
421,1,86,0.18,FALSE,6.556,8.407,-0.833,28.667,51,90,23.431,TRUE
422,1,67,0.126,FALSE,6.957,5.789,19,-169,81,18,19.026,TRUE
423,1,74,0.134,FALSE,5.557,7.647,-0.176,17.588,53,52,17.263,TRUE
424,1,66,0.218,FALSE,6.515,6.312,-0.632,25.421,68,103,22.472,TRUE
425,0.931,63,0.117,FALSE,6.048,5.134,0.158,13.895,62,30,19.235,TRUE
426,0.999,64,0.105,FALSE,6.351,5.671,-0.167,19.333,27,55,18.248,TRUE
427,1,55,0.148,FALSE,5.861,6.213,-0.368,20.579,48,68,20.248,TRUE
428,0.999,69,0.167,FALSE,5.618,7.543,-0.211,17.263,71,60,19.416,TRUE
429,0.991,48,0.103,FALSE,5.469,7.352,-0.211,17.263,37,44,19.416,TRUE
430,0.997,58,0.11,FALSE,5.272,5.554,-0.111,15.778,48,38,18.111,TRUE
431,0.985,50,0.08,FALSE,6.057,6.757,-0.062,16.562,26,37,16.031,TRUE
432,0.993,64,0.143,FALSE,5.971,8.215,-0.471,24.765,24,88,18.788,TRUE
433,1,70,0.181,FALSE,6.142,5.041,-0.294,21.059,42,100,17.72,TRUE
434,1,72,0.119,FALSE,7.37,10.114,-0.105,19.842,28,65,19.105,TRUE
435,0.997,72,0.144,FALSE,5.662,6.327,-0.556,23.444,48,65,20.591,TRUE
436,0.999,55,0.179,FALSE,6.332,7.595,-0.882,28.059,66,74,22.672,TRUE
437,0.929,43,0.055,FALSE,5.663,8.761,-0.211,17.263,19,24,19.416,TRUE
438,0.999,61,0.139,FALSE,6.485,3.972,0,16,76,33,18,TRUE
439,1,59,0.134,FALSE,6.414,5.859,-0.75,27.5,46,59,20,TRUE
440,0.997,54,0.077,FALSE,6.134,6.486,-0.263,18.842,24,36,19.647,TRUE
441,0.994,55,0.089,FALSE,6.333,6.634,-0.211,18.263,29,41,19.416,TRUE
442,0.998,79,0.119,FALSE,5.877,8.539,0.188,11.688,52,41,16.279,TRUE
443,1,62,0.101,FALSE,6.635,5.841,-0.278,20.222,29,50,18.682,TRUE
444,0.97,54,0.103,FALSE,6.186,6.926,0,15,46,35,19,TRUE
445,1,71,0.128,FALSE,7.247,7.912,-0.263,21.105,31,69,19.647,TRUE
446,1,58,0.11,FALSE,6.129,6.238,-0.263,18.842,35,51,19.647,TRUE
447,0.986,56,0.111,FALSE,5.763,5.476,-0.211,18.053,41,46,19.416,TRUE
448,1,68,0.17,FALSE,5.698,5.68,-0.111,15.778,80,53,18.111,TRUE
449,0.985,65,0.11,FALSE,5.43,5.889,-0.211,18.263,37,49,19.416,TRUE
450,0.986,65,0.116,FALSE,6.436,7.471,-0.368,20.211,44,47,20.248,FALSE
451,0.999,66,0.14,FALSE,5.463,5.115,-0.263,19.579,45,65,19.647,TRUE
452,0.999,60,0.122,FALSE,6.735,4.932,-0.6,25.6,38,58,17.493,TRUE
453,0.902,62,0.098,FALSE,5.976,9.728,0.111,15.222,58,19,18.111,TRUE
454,0.998,62,0.112,FALSE,6.414,9.552,-0.105,17.737,33,55,19.105,TRUE
455,0.982,66,0.108,FALSE,6.58,7.468,1,2,59,26,15.556,FALSE
456,1,60,0.084,FALSE,6.621,7.02,-0.316,20.211,26,40,19.925,TRUE
457,1,66,0.124,FALSE,7.008,6.955,-0.158,19.263,32,65,19.235,TRUE
458,0.998,54,0.096,FALSE,5.934,6.73,-0.316,18.895,33,42,19.925,TRUE
459,1,64,0.177,FALSE,6.558,5.238,-0.316,21.211,48,91,19.925,TRUE
460,0.999,60,0.11,FALSE,6.167,4.76,-0.235,20.118,30,56,17.464,TRUE
461,0.999,57,0.102,FALSE,6.164,4.096,-0.438,23.375,24,56,17.464,TRUE
462,1,78,0.184,FALSE,6.421,7.985,-0.789,25.737,65,79,24.207,TRUE
463,1,68,0.115,FALSE,7.819,6.746,-0.059,18.529,27,63,17.029,TRUE
