pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50
0.178,955.8777171,-397.2933475,-390.3099462,137.4996214,836.0217154,213.8056649,130.9051103,-163.4508306,450.0317368,204.2283143,-228.5523696,-178.6619148,-209.8160207,714.7493184,203.3306687,-146.8783193,-81.6698923,27.7507808,139.5630357,96.98444902,73.96138301,455.223949,89.56002698,-166.3151894,-257.5287461,-305.3204252,0.541892244,-171.5213849,-146.9987575,-202.2920104,152.3329513,255.8700766,-97.70832149,-93.77231013,-166.1672902,-40.56108506,210.7123531,40.99553024,9.18409108,-55.65705794,-98.2474421,90.14216092,-50.77924948,121.0911576,117.6350031,4.111353101,-61.56176876,17.33654474,-104.6003162,53.0329124
0.203,1.502249871,-741.165513,-94.74219924,-121.7484171,169.7753739,-525.9900613,-319.9557574,145.6617333,-148.4383547,-76.29253699,369.9165607,69.54295611,155.6868825,109.3052718,-66.66157041,464.0714884,-9.521014601,-252.0580877,-204.3300027,-227.7053599,81.96931475,-261.1200796,-3.585367724,136.0926986,179.0326034,114.7255934,-50.45539152,263.911333,-68.04102904,-138.1668862,-126.3816991,149.2473342,-151.1193359,-26.33976263,159.9577132,-80.81918621,-87.97136583,-16.43567216,93.85296669,-28.58743857,-201.3262757,69.04236623,8.630486982,-12.07537166,-3.826010764,14.49130105,-7.014797799,139.4399331,-100.875188,-44.91858683
0.251,708.1835181,-826.3738663,-102.2753255,106.0224927,830.1194166,69.4298717,-144.6740178,224.8185392,373.8326078,349.1264625,3.052891519,-56.33193754,-410.1717372,301.9759878,-184.1365649,-15.07070176,194.7818316,16.7231444,141.2470119,214.8212977,-28.33913689,136.6505328,-72.26917592,-114.2756474,-153.1305481,279.9744146,104.3269934,85.07458891,204.4477834,174.279894,-122.749138,-171.2865531,30.79346099,133.316673,-52.13268952,-62.57666809,134.5059844,-107.7168024,50.47770529,-5.751134032,-111.2666678,36.69645791,-149.334995,58.18972212,183.8576839,209.5585374,185.3330087,-55.29840451,162.0802765,-17.4326708
0.271,-156.1428309,226.835672,128.144316,-534.4112739,-670.1722801,630.5769576,-314.5615145,-15.8498983,-96.38680471,-69.64948686,123.9212944,5.525014992,-136.9307041,-412.939083,392.2093252,-107.1950367,-235.0832211,-131.4836449,-119.9104917,87.23793306,-45.11915656,285.7743909,-250.1661233,-342.0874671,-200.2633139,40.40329446,-257.8673189,-66.6000645,-261.6566054,15.67279491,2.111821572,-246.0651537,67.47117118,172.0999156,-190.7183832,248.0195125,-20.09495641,69.17957549,-86.11857469,13.68678565,13.88454595,153.606709,107.5968459,27.76789129,86.94761276,64.81127932,-110.435693,-96.46608854,-27.17032683,84.82777001
0.203,-411.9256323,798.9015458,436.0982816,-244.5673472,-26.32871305,-226.8688388,-1086.292858,-235.1215537,-366.3696319,422.6275227,-11.55254422,34.47058505,5.717288344,263.1742128,189.5937582,-191.6146424,-283.9913922,28.60591545,-41.81121627,-99.98440385,-147.3860183,-46.14037805,-108.6083991,194.9070761,58.04162982,-216.4414233,93.04560879,42.48300915,142.1975348,-82.92690994,50.54687086,-98.57228273,185.5503038,-19.10053353,55.72655125,-10.98597271,225.4539627,-121.9764803,-219.1620204,-121.9497971,-94.49611713,-45.51507161,40.44390104,160.1551302,-178.3983051,23.36704636,2.398079095,-160.6132444,1.389792491,29.12490498
0.215,53.25451464,-781.6175595,432.0097751,112.2035056,257.8490399,-277.6645556,115.9435562,274.795927,257.2706527,249.7370292,372.9839428,26.35733363,14.55850387,36.59723316,-17.44300011,197.6661822,125.4179601,-149.1569801,132.413509,377.3101298,-121.4447501,58.27295322,-342.7238769,17.52595339,-337.7743557,265.4164755,142.0784873,200.5366417,84.24073588,-25.91733569,10.44081173,-114.9064487,-57.32813243,317.2437766,13.2899428,-123.8605118,243.4827755,-315.185048,21.40494061,199.1648042,57.99769238,-235.5361979,-3.195315809,-264.1467622,142.8104286,65.87553839,-180.5291558,-59.21206179,-125.4448999,-139.3457336
0.284,637.7618983,-908.4013796,251.3198043,45.13237469,-444.7890528,-80.44225468,-142.2263452,310.421728,525.6563184,190.9163865,-378.9716915,18.69801591,-107.135078,-63.85465935,-230.1977363,-96.68528948,-46.590962,-26.24411506,-275.1394458,-301.4829821,214.3770125,273.1678944,-91.70957672,-52.48058323,-210.1798818,189.9852892,-75.85447601,-48.98864874,-165.3714742,-75.00677749,-147.4969086,-85.06221344,-36.85061931,-27.1267176,15.39749099,-50.16107315,-47.99997808,-124.2616912,-26.75849013,-185.7624112,-118.2195348,175.1666243,29.75135702,131.067302,-15.93333333,49.37667815,133.1343059,140.0297881,77.37672995,146.8358082
0.212,-278.0141808,276.9983505,-130.8111741,1157.278864,-24.77598153,-560.6713158,-455.9764918,-249.7575861,-107.9105188,-170.2481692,-337.4649045,13.05896926,-110.8497547,72.0955836,431.110397,461.397956,-68.8752184,-140.1397255,62.20406821,243.1165487,435.0176375,-182.4763959,-119.8490117,52.88878165,42.23963213,-138.7053215,-93.02639276,-65.83093785,-51.54314878,86.36944528,223.9365387,-31.15776892,-171.9381807,64.35127795,151.7386802,-62.42735569,-25.35006663,217.6227825,-85.74964716,-109.2950095,-25.09511315,-2.990021825,-1.665777267,8.089379656,-241.9513134,4.748219823,-108.0647749,-334.3214661,183.5105199,223.4627559
0.227,-90.11354309,-410.3577932,237.6312997,-68.52796964,-265.5674251,123.3362913,-478.1393112,-310.0738518,35.25301282,-152.1625755,308.7755533,21.13894198,115.008456,-28.98226461,16.21831686,-58.97144729,428.0497109,-288.8702007,33.787045,304.9405939,-413.6176262,-0.090450391,-91.70324622,210.3233931,-24.61154211,-177.595355,-36.79752406,-398.3839435,80.85718157,153.4618356,-1.945537489,38.15415171,11.99996395,-180.122552,246.1489729,-79.95369386,-114.6522972,164.001484,7.04259285,122.6728087,353.8369226,3.399267679,215.9763409,-70.33150198,-129.3220382,66.09676476,186.76081,22.75073341,10.2591517,-79.76751379
0.249,-717.0251489,-215.8001828,286.2688106,679.2742518,-406.6922786,-158.3469798,-151.3368075,-429.7403676,-3.913729362,-374.309784,-109.1662297,111.5968251,-276.0465924,-105.9821852,175.2793542,332.7189819,-178.4762487,60.3774463,-321.6048567,57.96007195,-174.1508098,-194.0959263,15.72519452,-175.7136172,4.852816545,257.6482342,-307.1068921,50.92556734,-34.15589788,85.70969271,174.7764459,-52.76842228,-251.2927711,207.6152344,128.7998339,-130.4312312,13.83000364,131.9375442,-151.5170261,-128.7663341,-169.1891643,172.7752512,-248.5666118,-16.48335139,-92.89691716,-157.4967651,132.1331595,-180.6022716,-67.91051696,67.4880462
0.257,-718.2359167,202.305399,779.4079551,-358.1699962,516.2271822,-202.518738,-440.4229975,-177.0677079,-219.3071993,193.715009,-209.9231486,36.53786417,311.4671631,-254.591466,-233.6258014,102.5518513,197.9031706,198.0416689,140.0015942,190.6333188,67.94433438,6.374123741,201.2397336,52.27752818,-294.265541,-135.9349828,-216.4221804,-68.67248859,-140.7170372,142.0460176,-263.3427435,87.88516322,-175.0025945,-173.905022,-49.33194308,-7.776683661,66.23117806,-117.5254748,-53.48736028,43.7254655,176.3798378,-17.87053572,-157.2254199,-41.85338374,-115.7406068,-40.17348776,146.5634147,-7.072263442,63.22970962,-53.32060939
0.239,276.8742935,-706.2824216,-72.64163732,-299.932934,296.4747271,-441.2499008,-215.2122438,55.84371761,-179.532174,-250.46887,-78.81150221,402.8886999,125.3717812,140.1078914,214.5553879,377.4237238,-637.0772049,-239.3602763,-42.46243402,-143.9944014,-72.89734654,278.7856169,-59.23237024,86.70246172,163.8719193,120.3838463,40.16884876,99.74287148,45.22945326,-106.8069964,-17.758996,161.1327666,41.26098329,18.97556427,151.3525541,4.573546154,118.646787,24.25300073,188.0091385,-99.19672551,-206.6274413,140.7370154,128.9945363,-119.9624087,124.867989,-15.96322345,-131.2816649,115.5112574,-73.48586451,16.84804898
0.293,-512.4795723,-225.0779948,641.4361959,327.5122901,-94.09200639,-104.3107815,24.2959193,419.4060043,385.0180787,147.9553545,-426.2790215,-131.3587607,-558.4837393,39.74745096,43.67671453,-78.73817689,-523.6802258,66.9057815,-50.83873106,-343.3884881,-47.79458643,141.064729,-149.6013958,261.9198935,-11.25773777,-385.957241,-13.65725513,7.164292962,-104.1259628,148.9685573,89.80039279,-53.22945457,419.0494047,112.6761068,243.0038902,-108.7677748,-38.19240891,-271.6643026,-134.3128277,-17.40013421,-55.47086651,5.907083252,52.09393338,148.4093723,-123.9317769,-153.3357618,-128.3369884,58.61644583,26.0305739,13.32877339
0.271,843.3636042,233.9362312,341.8179638,-901.50469,122.8777861,85.22224377,-510.2656148,188.3835261,-425.1404614,71.89730678,-258.2399189,-115.4933447,-393.7820642,-330.8683241,159.1858347,-33.42713197,285.5526087,56.49809987,-95.64478685,468.2161814,-18.39402281,-82.65042942,79.30059357,-103.5871369,-153.3122505,73.0337973,-35.98404059,29.63003142,52.24656419,226.3534622,236.6237085,11.81650326,-144.8610687,219.1060405,55.19055547,3.193802552,-195.42043,-89.85919304,155.0763939,-30.40393162,-124.1979399,203.4185119,69.46235393,3.111355021,1.074911945,95.84034089,-191.4868018,-85.51078158,-178.7248593,124.2722582
0.23,885.2293963,-346.6167576,60.42875037,-672.551867,157.4667211,-54.71967991,-356.4422845,7.529745965,58.62994105,38.31099737,-506.8019965,118.8417699,-583.331302,-182.0896403,-58.51957771,-172.0390826,103.7163742,-139.2757705,-131.547826,8.324010002,332.5812325,114.540758,367.8270672,-111.654326,47.99009755,192.2830937,-41.32209037,150.5394778,-84.57203399,281.9910769,-66.09052934,-42.94830164,62.03413882,110.3304384,-271.1784567,-18.88349263,109.6774265,-68.20167567,84.70047935,103.9415935,-47.94848009,79.29422298,23.81188568,-109.1247635,33.14075978,68.83300241,30.07228675,-127.264089,-96.33799999,49.17348079
0.226,687.8459003,63.38169748,107.370253,-690.5855534,-66.71134069,27.12099029,-389.6515629,411.819863,-799.4357417,482.7568432,-370.6041365,152.1787224,1.584594936,-271.2152384,101.9122917,147.5386495,275.9487382,-93.68572025,-427.6224545,-291.5697763,162.5637805,-69.00527443,71.67281092,29.32215077,-40.56146216,-84.47798493,-12.59480016,-139.8591457,280.4071837,-49.12711375,-12.22278982,145.8433481,-280.1241327,208.963284,164.3614987,-159.3826066,-86.70140031,-17.77257599,85.06439461,60.53544879,-189.8023863,108.9217343,-132.4449681,-79.90634631,256.9406466,-12.92266831,-119.244734,-132.6559409,75.76345506,-118.3176056
0.281,384.0442889,-867.1374586,-321.3364654,212.8789674,-133.5087697,-352.8185579,400.8284431,96.59653548,601.255165,75.68103249,-104.7132674,-53.62146074,49.56500439,-184.6774593,142.7256408,-401.6269979,51.8445324,35.73037566,-279.6562119,-29.35530617,274.2664874,202.9066506,42.96007406,1.079289925,-15.35307372,-211.5504944,-104.1763277,-87.53894904,-60.34621219,-35.86466813,11.69458081,-69.26130131,3.012862597,176.6759183,103.8307503,-33.47572392,-67.33112907,-1.385469704,-72.15884108,23.28020669,34.6509555,-62.5762458,58.81604658,116.8942532,-163.020782,-37.51842188,-64.58696339,-164.6416337,-14.36905293,195.9992554
0.223,796.7677001,-615.8760664,-317.9740836,241.358641,-246.2476112,157.7876506,-411.633435,366.9834319,181.7263182,241.3196131,-340.6702086,-115.4741289,234.6604727,217.1480318,-264.446892,-173.9090006,374.3995392,-218.5131294,145.0727855,172.3432673,157.2538455,145.4527787,-122.7255528,-195.9767993,-193.6768866,59.11813843,-60.69097153,-97.81469895,-47.16141558,96.60645897,153.2443036,-62.76060482,104.8451257,-253.2591143,-68.20882925,28.67148204,-286.1003805,-190.3710675,-43.57724711,-117.3712685,154.5191749,96.64128051,10.31093873,-72.38910961,133.0125858,53.80588804,-7.087916176,115.3788563,-153.0351947,148.707794
0.245,-666.5536586,-94.01673807,691.4926477,-16.3579036,7.465041192,574.9629647,35.15426498,281.8822248,142.8661508,225.8696123,351.070367,-65.50135438,82.45200014,-290.7517822,521.0500645,22.95608162,-292.8558936,-269.5234656,434.7583123,74.46671501,1.001857904,-14.80361531,65.58183139,-55.53312012,83.94781104,67.03546385,68.05958334,-138.2774433,-117.0017564,-72.7558121,-169.3456244,190.6053305,-144.586174,-95.23684596,179.8260318,8.051824926,-80.4733928,15.10795079,219.275564,234.8313734,31.36469678,-16.94070972,-167.1897237,58.90273711,-54.65917406,-41.44946067,33.27534365,98.61053538,91.38711871,25.25579172
0.252,1387.72206,755.6628991,598.7138113,-274.0927787,-336.8937272,78.83928497,-119.1978154,421.2682786,-138.9350814,-246.0414118,-559.2430572,221.1167766,-128.8876208,38.77527831,375.3480302,-63.24400007,405.8138022,-139.727939,175.8232352,87.77411987,-37.26276515,146.9645491,-108.19043,436.1125721,-8.635276127,-107.4649181,242.004456,-12.11240354,-194.2132882,-258.9889385,86.2624614,-186.7835396,-285.3579113,19.92856882,-118.6485721,-147.3134413,-1.206718023,-165.8974436,104.047942,-121.8388111,-356.5668573,211.101448,75.54491368,3.245460326,66.30337702,-114.6325606,-84.13220971,15.70860095,233.4119162,47.54051042
0.27,-747.2540137,-169.742695,550.4459112,-397.5766894,417.8397162,160.3783919,45.66195233,-182.401544,402.0344429,-382.0728148,-66.28101842,267.5157855,89.67960726,-249.4168369,-78.00956514,-165.7111275,-121.2302754,-425.3210423,-225.6341076,117.0745646,82.9163772,14.450086,153.7963001,128.1697706,-86.84676732,-372.2494418,7.727885232,67.70953179,114.9592811,-34.77795441,50.65481779,-114.7242233,-205.7655166,54.67290957,96.24028053,-72.05389457,9.061916676,30.24152316,33.76914539,34.73165239,176.9983006,-21.10259463,13.52566229,54.18915201,152.0177051,31.11964901,-191.7621746,-164.9338338,28.00415389,105.2553823
0.204,-876.4166651,401.2235754,-671.7388504,35.94079863,2.68625223,251.9940528,-192.1309889,-316.9527723,-107.7236233,-177.6062158,44.3253951,-140.1097252,176.017643,64.75314376,-49.94794824,-102.3801132,168.1264885,-327.7811869,-23.26938642,-158.9460969,63.08700085,181.7571383,-50.23444781,5.809370265,-183.5254203,135.3638614,49.07555587,-106.1209197,150.1210892,-225.653298,-100.6217141,-195.0031108,-39.84887614,28.81213616,-236.2629569,-332.8406542,-90.52492917,214.9076847,-26.61132827,-33.59612566,3.600955531,64.17197381,-47.46074188,34.33438439,6.84626305,-60.36879484,71.77445145,175.9548094,8.921485685,63.85211361
0.203,-407.9845873,1316.332145,-451.4723329,551.5336531,240.2242829,-102.6429564,-398.9186906,-3.92613506,881.382507,188.6817932,-332.9745757,89.53572491,73.94017614,289.8444192,-196.1872848,-212.9244734,-333.239176,94.0991704,-172.5960406,87.22597224,-79.66620665,328.2413177,181.4945441,224.8442077,-40.90422139,11.74542491,-102.1231964,116.919543,-246.3540907,181.684841,-232.1321392,-32.05877283,-196.3900531,-71.52280954,21.73992825,-154.2522561,-30.52619207,231.421694,92.09265612,-197.1085072,-12.44328235,-154.2964419,167.6620969,-171.8996721,46.37720466,136.7854565,-92.38291236,-154.8732264,-81.86338211,56.49994229
0.207,593.9064282,341.5103413,-59.26079582,1137.262541,326.830787,-195.711821,-449.4167393,-100.8018284,-744.864042,-222.322694,167.8861446,150.8286972,167.8518246,-311.251167,269.8665597,69.50338057,225.0887353,292.8756552,89.71693998,-241.5160819,-332.5378377,405.8488955,-76.67806369,-71.28618555,142.6843644,-168.6610638,-53.05409126,-57.53450782,-56.01117408,105.9902937,-94.51137892,49.30263484,-108.8187777,-78.63160336,-59.83083691,-434.17111,151.5010984,-148.248977,-184.2579562,98.70451163,74.36813839,18.85205054,-179.586414,45.03461669,129.0751805,-294.8115469,60.41506236,2.252871008,-172.6095035,-228.1212859
0.23,871.161747,141.5261705,-562.6556211,122.7343533,-534.0732702,229.225179,56.00151928,687.9276845,-187.2004575,674.3972606,411.3658054,73.4551749,402.7009924,-176.2903335,192.3430392,-95.72450693,-67.80647762,207.4680129,64.11115134,-193.3943532,-66.65279819,-3.23408513,-37.51294244,115.0212424,382.2276154,-122.6460729,-146.8088305,147.6876846,-81.51801272,-223.8251445,36.18901158,-122.5344583,-139.7795534,9.9780015,96.16508739,-151.3874554,22.80458318,-6.639047941,50.17690865,-246.8464797,41.69732888,-90.86399497,-100.4313994,38.04487314,9.878960939,29.31576849,-133.6950049,-152.5967315,82.54980782,35.55409266
0.262,-356.3745722,-495.7216781,-206.7307527,429.272199,362.7415534,-348.9107769,93.36019474,-587.1598507,123.4178174,539.58436,-541.3988855,-227.3283237,-68.47268225,273.0294885,478.5052319,-128.8575158,77.4634067,-377.3726192,316.987037,45.98590861,114.1365576,-200.8399964,44.7941062,187.6369171,179.3088387,16.11263462,-205.321183,-110.9200055,-65.11428213,-305.3774339,86.46176984,185.5628708,7.905336284,-83.84064775,-167.7753322,-93.7499315,-71.60029538,-81.31806212,143.5206926,-210.3875567,1.685420087,-7.456867544,18.14544875,155.4756228,-149.6000901,-116.0515486,108.91884,103.0083483,-68.86611995,-79.72874281
0.268,-180.6195756,-165.3229307,-438.2177357,-463.346333,392.8127066,-9.9368281,255.4346111,374.6129826,-732.4159639,50.72834311,-406.8656405,214.4665633,52.38594323,301.2979631,-116.7538234,-46.53283159,-420.0699625,-89.63833277,12.6052949,205.4643321,-183.1827577,-64.46824209,114.2098281,-128.9736263,-0.718750589,-266.5262826,-175.2812472,101.3595718,62.62780395,121.6921081,24.73345569,-58.5315015,-76.92092814,213.4257433,42.52483157,-85.07796781,-172.4943697,47.71775684,-31.35139626,-174.4569611,174.7020569,21.81878,-130.1711471,-94.94392173,68.13556257,-90.7468547,-48.00688233,39.64375977,-63.25944926,-126.81657
0.275,-224.9787997,338.5714987,126.7620732,-373.8281704,141.6545087,-802.3762179,-276.4950027,254.4642548,-281.9003391,-134.1318418,-471.8195628,-226.4738571,291.9305708,405.7340455,429.1330313,-103.0026324,440.4142217,118.9673071,203.8041694,-197.3405036,144.4609116,4.296010709,-183.5187877,-408.2225254,-162.4438536,75.37589816,-173.4551109,-132.5941344,7.357507403,-216.9998437,-350.0873992,-292.7457217,-321.1829347,29.51766634,185.5790831,83.60297405,180.0536058,-86.02759508,10.2544596,-79.75893321,-86.08782925,-4.452161021,23.56375525,50.65398313,-85.56156159,-56.91742218,142.1078922,-165.0586905,-51.80950394,37.36378979
0.216,638.9707204,58.07221642,624.9334962,-563.6318154,367.9561646,588.5566259,417.9212737,-91.21043716,-129.3375315,332.612742,306.4801846,-174.9369819,114.8816175,-384.6974533,463.2014865,530.6276415,-337.6803261,458.7042231,-278.4095486,-230.9420254,143.8414541,142.199375,512.5590594,239.9319507,57.30077714,-105.0128795,15.00023149,-323.9867175,-76.07502145,-134.369243,86.01061223,141.8811641,17.92350659,138.8603645,105.6279101,30.62182765,188.0675218,-106.1723519,35.71941315,50.80990867,-193.3705059,-142.2826939,105.4481101,-370.6656032,227.9969669,-188.1651698,63.601766,-289.4599143,24.65217985,-148.1505524
0.28,-333.3988752,246.3367509,160.8114928,-68.3966919,-435.4495844,303.7784357,-116.500792,30.96483872,132.9526947,314.3813905,604.7548971,212.4045128,-14.79673348,-305.4296564,-178.2866972,52.46866112,-39.39766754,291.6389552,374.7184695,290.0586773,-77.21380506,509.2948339,114.5613851,92.19679025,-113.8492998,466.5520479,287.1958163,-134.6430909,-268.1590825,-39.10053385,-320.506455,183.0566055,102.4464838,-293.2356133,-23.95945113,127.5408576,-392.7064827,339.4887833,213.2257759,29.10320954,-77.04991413,-172.4494195,111.521769,239.5627321,91.03891518,111.6188334,132.4101016,-61.91426767,97.90167633,221.6776438
0.253,597.8754445,285.5511635,-310.5800134,47.80002042,-495.5872666,599.0476708,494.5957711,73.09431656,-86.55310488,635.1046933,182.5780289,-301.1021643,-332.3780412,-5.878678244,-340.7101618,698.9987383,141.6507329,-167.0938081,42.23495798,-432.226101,163.1060736,-101.0220086,249.456433,-197.9741515,309.9045107,-191.0812187,-260.5925832,-89.70872876,152.8976894,123.2277172,-169.1005663,309.4503228,-199.6356347,-200.427195,166.0172473,-27.69316548,76.21602139,-264.8200678,-97.89357041,-103.7895756,110.0680379,43.13069442,-289.0191902,-95.85115556,-34.34833218,-135.6055234,-100.5595443,-90.31449489,-139.2730506,-132.4203202
0.267,-824.8705284,524.6210468,608.8880703,-25.87420735,734.403648,-201.8285518,-508.6031924,-150.8427533,80.63008091,286.816936,-604.0470751,475.4676787,316.7184172,-331.3698412,-126.9734803,45.88606504,36.54956146,356.4913386,-137.4669868,419.4855925,-39.62356793,-58.54257312,-49.28761019,37.26563332,173.1544814,-140.0307273,-139.2042776,-62.93737078,-64.25116224,-95.80885112,-223.4695512,-8.999029033,-152.8295079,29.54382907,-191.1451775,42.63053476,37.69578191,-40.41729137,-33.67475578,284.8496199,33.74000313,254.732254,-49.9551621,93.01149837,99.17340397,-165.0131638,66.48301358,-12.69409526,-62.30495261,-8.219156768
0.27,-804.8437831,-330.9900939,694.5109826,-172.5124065,-167.9599898,286.1892148,330.4010188,-293.2071933,184.1779707,-27.85584784,-42.04437365,-175.5667542,-218.9498334,-367.4031269,10.28107746,-227.0896697,71.19905453,-88.89231504,2.384025139,106.2912092,-93.74317866,-176.6672763,-158.0692264,-63.40830008,179.9663925,-46.54565884,16.08122679,130.0849128,-170.731334,4.182009826,-276.2207019,-65.94082334,36.25181683,22.57235296,91.70728934,-44.96010111,-95.1580317,58.35349584,89.85581392,163.6236857,-145.453903,-48.01599452,131.6548946,174.2863872,77.64116543,-171.0760451,13.12778829,-82.42429803,137.3016996,-106.947456
0.265,983.7922735,-482.4000621,164.2172211,-271.8052467,167.6851026,3.340706335,-179.9191632,298.6965769,429.8358368,-488.8839161,200.6794219,-257.0440989,-363.1605853,53.7405259,-183.4025859,-71.19069332,-75.16356552,239.9464607,83.61371398,86.99782609,17.86518652,487.3877136,-94.50368116,-175.5006588,145.9304166,147.2683541,-31.62432212,-132.1484755,-123.4127004,38.76228319,-66.13425402,-201.2205498,-175.0734567,264.6846168,250.4699024,74.59164082,-221.384661,-291.4020682,-98.65414904,-183.9871192,-65.22229069,-46.29521247,44.00863212,17.73017442,-79.28939258,60.77733397,-67.49956847,45.53850406,-132.1152094,61.1615204
0.295,825.7805684,-653.2542955,233.8516923,-113.2119584,725.6208022,226.8212889,-463.1604312,405.4373332,39.50888279,-77.42906456,441.4504567,131.1354216,-237.2808857,108.4540785,-54.83650521,108.8872866,70.2580653,-25.52313177,197.3897452,472.6586672,29.74082035,279.6987021,151.7712558,70.53946484,86.5170328,-60.21305073,216.6025014,-53.99141449,21.86941518,154.4486811,-11.96523667,-190.5398979,103.397764,64.42760134,62.12267083,-172.1661308,72.36691583,36.21901878,-68.72643058,-61.75894728,-179.0584894,76.06117708,-79.39796266,74.96359681,233.1478889,-70.70501593,40.42698565,-82.67523983,-13.01521818,54.20383392
0.227,388.3284301,-202.6927473,297.9642022,1224.721643,205.5256057,-332.6046387,-358.0318848,-163.7816988,-321.3783483,-525.4053996,-91.80756697,9.937549766,-40.60960931,-200.6977673,-1.998126714,47.92662008,-369.9188323,-432.7564395,-83.85448532,408.987756,112.2833896,-176.7150158,154.243624,92.43118002,359.2032664,-51.85298225,130.2194731,-210.4080955,-86.2037669,14.98531743,344.504435,39.82285319,158.5040974,36.04590286,-73.67535575,-42.7524425,77.36262507,85.25280494,-47.83272499,98.07794997,321.8685935,-216.7501991,74.33381206,-191.1422346,34.49990901,-9.465891878,91.50469474,60.60357746,40.8471724,101.4472023
0.242,-179.5545197,-392.8465699,316.4196438,633.3384901,307.8010038,-520.3115328,332.7686981,-204.0799616,-214.5557614,16.68830179,-170.7021398,-574.6120991,77.67392396,-276.3160769,225.738318,-265.8472121,3.562363462,-125.3973204,424.8488611,-152.5673057,-91.14951938,-53.75715291,9.733631606,186.4492262,201.7272092,278.7466578,-445.5597085,-81.51489824,53.19145361,-136.398636,70.51341165,-75.45769541,81.17647876,287.5064593,83.68403294,195.538133,-106.1792252,-114.3875943,136.4313632,61.42165037,-91.78384614,122.5307583,20.58556238,128.2444689,-194.6688514,-133.3664702,-184.727455,9.551356135,-80.32118379,1.354072442
0.255,-710.916581,292.3545819,266.30977,269.5024582,607.248972,-320.171836,-182.2994751,353.8503094,-12.40289071,295.4653715,-341.0025535,517.1467915,-682.737709,-117.8373899,-250.583809,240.1993193,-145.9708164,488.5930933,-179.7291299,-196.230479,-251.7763744,-91.13268193,-283.0948359,-8.499456003,477.8001064,-13.9711897,-193.0343098,-292.7626733,-137.0753249,-222.3106856,-29.9094385,-350.2812446,306.119481,73.70319492,87.5003821,276.2827081,114.0731048,4.515207927,304.2367986,208.9089644,98.53310434,68.2667577,159.2213816,-10.44893595,116.5387881,-35.63866807,9.974675519,88.36092956,-76.35901608,-144.150342
0.248,779.2962621,-825.8030334,-173.0615684,442.6373945,433.2904622,-8.751729637,191.4006676,74.2959936,569.8677367,-80.00069317,-415.3929368,-289.6783459,9.916327524,63.02660107,-103.8026426,-262.9719696,507.5543828,219.0829209,-277.9316319,-17.59895444,-159.4562271,27.41314176,126.6933106,-95.66278409,-126.8568052,246.2479003,-114.1145349,-43.72222174,-40.62498005,-15.57206596,51.30577141,220.1614372,-242.7963456,439.1731973,303.8757555,-43.05305172,-190.9579037,69.55379286,108.90637,-92.24629415,182.6535712,-51.90671215,-109.9463847,50.10157423,-61.28616839,113.2815615,57.22254152,6.667058425,139.4466518,-176.6022349
0.211,-343.8873438,-380.9358278,-52.55913174,713.407602,-51.33585188,-568.9945123,11.64658596,-69.03071139,-201.6904311,-48.68444944,-9.484257311,-245.8704562,79.81989377,-565.9484691,-163.8628165,345.6248516,138.358653,63.92829386,-245.0211649,-5.236051662,-112.540876,72.58022401,77.51354455,-52.04258765,138.3912976,-72.70152584,-42.3466519,460.229152,326.895956,20.49009009,83.77859851,121.4695594,-0.430547772,-32.78748008,-46.53838192,235.4480685,90.86106731,-102.5207418,152.5620393,13.84483769,-58.04827936,-146.6238508,54.36067111,25.99961428,47.76009204,211.9634708,23.69662133,241.7847484,89.1577936,35.04482647
0.296,652.3679387,401.0402105,1058.877861,-350.3146957,-24.34155274,559.6324849,743.6276494,305.3228207,33.82493531,-361.260879,-31.52396704,22.43653293,383.126136,-237.2213876,-184.0433766,-52.7552625,6.042652839,112.3900931,-453.5569389,222.4629615,-199.3752856,-361.6833358,-163.0944694,-283.210501,-193.7165397,-299.6325697,97.78349552,349.1735468,-192.5266165,-329.7148516,215.8706256,-76.68491079,-246.5125438,141.7625986,233.6318315,-91.25869781,-194.011945,124.5873187,-160.7880533,-20.01305266,-78.5431523,-127.8347201,203.4344809,-18.39180489,118.3440942,64.12887938,141.9319903,160.5637228,54.01342394,-31.27484863
0.211,-317.999888,248.1441819,-492.2777015,-84.97158113,-796.8838436,-90.73273863,213.2008031,427.8000813,-291.3238019,-319.8181552,-67.12587114,-327.1511697,186.9399001,307.0931406,-128.7881966,-137.0714725,-73.00619708,70.48775572,110.9485122,-52.99505817,-257.9000725,-60.68887065,-359.6173465,-24.11728739,383.9188408,-21.52230765,65.03046242,10.66746824,117.6745778,-177.6955636,86.20380208,225.8694745,42.9851239,221.3744196,-73.30256328,-169.858423,35.68590323,-76.58975365,10.69949432,-22.76259346,-150.4383603,-113.4855601,18.70556385,28.94337108,-81.03247627,82.51022147,37.14757026,152.4645092,-130.1415253,49.4791105
