,pred_prob,circum,num_size,closed_loop,average_distance,variance_distance,k,b,right_1,left_1,longest_line_length,is_nine
340,0.89,61,0.098,False,5.396,7.548,0.714,7.857,55,22,17.205,True
341,0.838,71,0.148,False,6.356,7.432,-1.727,35.818,69,47,21.954,True
342,0.871,73,0.208,False,6.581,5.68,-0.474,17.421,101,62,21.024,True
343,0.879,64,0.23,False,6.391,8.013,-0.632,18.895,122,58,22.472,True
344,0.886,76,0.185,False,7.171,4.867,-2.429,56.429,34,111,18.385,True
345,0.897,76,0.239,False,6.177,6.072,-0.5,18.0,120,67,20.125,True
346,0.897,69,0.094,False,6.43,5.699,-0.583,24.833,32,42,13.892,True
347,0.84,84,0.126,False,6.999,7.322,-1.0,30.0,41,58,19.799,True
348,0.893,62,0.099,False,6.392,9.34,-0.056,14.278,41,37,18.028,True
349,0.896,68,0.139,False,6.731,6.893,-0.412,20.059,58,51,18.385,True
350,0.87,97,0.179,False,6.797,8.276,-1.167,33.667,35,105,18.439,True
351,0.872,92,0.161,False,6.748,10.118,-1.143,31.143,46,80,21.26,True
352,0.88,59,0.12,False,6.324,6.548,-0.158,15.632,50,44,19.235,False
353,0.838,59,0.096,False,5.692,5.498,-0.077,17.615,28,47,13.038,False
354,0.805,75,0.111,False,6.535,5.201,0.0,16.0,45,42,17.0,True
355,0.886,63,0.261,False,6.34,5.575,-0.667,20.0,145,60,21.633,True
356,0.854,72,0.129,False,6.172,7.875,-0.75,23.25,62,39,15.0,False
357,0.86,67,0.175,False,6.98,9.7,-0.824,25.941,80,57,22.023,True
358,0.875,73,0.231,False,6.933,4.951,-1.333,37.0,62,119,20.0,True
359,0.863,69,0.13,False,7.333,6.841,0.125,14.25,62,40,16.125,True
360,0.872,91,0.191,False,7.211,7.773,-1.118,28.588,80,70,25.495,True
361,1.0,83,0.168,False,7.566,8.195,-0.368,17.105,77,55,20.248,True
362,1.0,92,0.175,False,7.946,5.613,-1.0,31.0,60,77,19.799,True
363,0.955,75,0.116,False,6.737,5.699,-0.444,18.222,57,34,19.698,True
364,1.0,60,0.096,False,5.984,9.067,-4.5,90.5,15,60,18.439,True
365,0.997,74,0.101,False,6.475,8.167,-0.417,21.333,36,43,13.0,True
366,0.924,91,0.163,False,7.927,4.709,-0.267,23.133,40,88,15.524,True
367,1.0,74,0.114,False,6.523,5.574,-14.0,304.0,8,81,14.036,True
368,1.0,76,0.188,False,7.051,6.757,-0.667,24.667,74,73,18.028,True
369,1.0,101,0.177,False,7.541,5.47,-0.643,27.143,42,97,16.643,True
370,0.978,73,0.167,False,6.373,4.426,0.105,16.474,88,43,19.105,True
371,1.0,91,0.228,False,6.93,7.205,-0.933,27.533,84,95,20.518,True
372,1.0,95,0.19,False,7.659,7.299,-0.833,24.333,78,71,23.431,True
373,1.0,75,0.147,False,6.325,6.176,0.0,17.0,71,44,18.0,True
374,1.0,72,0.216,False,6.789,6.732,-0.556,20.778,97,72,20.591,True
375,0.991,63,0.205,False,6.469,6.584,-0.812,25.688,94,67,20.616,True
376,0.928,86,0.182,False,6.628,5.261,0.25,13.75,92,51,16.492,True
377,1.0,86,0.287,False,6.623,5.723,1.636,-8.727,115,110,21.095,True
378,0.937,89,0.153,False,7.99,6.438,-1.333,35.667,50,70,20.0,True
379,1.0,61,0.144,False,6.775,7.605,-0.462,21.154,65,48,14.318,True
380,1.0,70,0.126,False,6.284,8.313,0.176,14.471,53,46,17.263,True
381,0.972,61,0.101,False,6.041,6.219,0.429,10.286,50,29,15.232,True
382,1.0,57,0.112,False,6.43,7.571,-0.471,20.353,49,39,18.788,True
383,0.999,68,0.148,False,6.298,7.174,-0.647,22.882,65,51,20.248,True
384,1.0,68,0.199,False,6.894,4.488,0.222,15.333,113,43,18.439,True
385,0.999,88,0.165,False,6.764,4.723,-0.533,23.267,61,68,17.0,True
386,1.0,65,0.153,False,6.349,7.604,-0.389,18.556,73,47,19.313,True
387,1.0,81,0.154,False,7.27,8.292,0.333,12.667,73,48,18.974,True
388,1.0,84,0.17,False,7.515,7.264,-0.737,22.211,78,55,23.601,True
389,1.0,62,0.176,False,5.783,6.935,0.316,11.737,73,65,19.925,True
390,1.0,92,0.172,False,6.883,6.428,-inf,inf,135,0,19.0,True
391,0.963,77,0.106,False,6.314,5.441,1.833,-14.5,37,46,12.53,True
392,1.0,73,0.13,False,6.673,7.365,-0.312,18.875,54,48,16.763,True
393,0.991,99,0.181,False,7.134,6.9,-3.75,67.0,74,68,15.524,True
394,0.99,65,0.133,False,6.354,9.231,-0.444,17.333,72,32,19.698,True
395,1.0,76,0.125,False,7.003,9.154,-0.529,21.176,57,41,19.235,True
396,0.999,70,0.115,False,6.8,9.174,-0.222,15.889,56,34,18.439,True
397,1.0,71,0.153,False,6.449,8.28,-4.0,93.0,18,102,16.492,True
398,1.0,66,0.094,False,6.623,6.245,0.267,13.4,42,32,15.524,True
399,0.989,81,0.233,False,6.425,4.372,-9.5,176.0,60,123,19.105,True
400,1.0,71,0.171,False,6.329,7.87,-0.471,20.353,80,54,18.788,True
401,1.0,87,0.196,False,7.207,5.135,-0.625,25.375,58,96,18.868,True
402,0.973,78,0.14,False,6.61,6.521,-0.722,24.333,57,53,22.204,True
403,1.0,80,0.156,False,6.503,6.888,-0.5,22.5,66,56,17.889,True
404,1.0,65,0.145,False,6.885,6.221,0.133,16.067,68,46,15.133,True
405,0.975,81,0.156,False,7.47,6.844,-0.882,27.294,64,58,22.672,True
406,1.0,73,0.125,False,6.845,7.887,-0.118,16.353,46,52,17.117,True
407,1.0,72,0.166,False,6.459,6.123,-0.375,19.625,71,59,17.088,True
408,1.0,85,0.14,False,7.851,7.637,-0.75,24.75,55,55,20.0,True
409,0.997,86,0.152,False,7.701,8.258,-1.357,33.857,50,69,23.601,True
410,1.0,93,0.228,False,7.317,7.739,0.222,16.111,131,48,18.439,True
