pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160
0.474,-921.6624879,169.1354721,226.0957113,688.125025,-20.70472869,-406.6426736,176.2950173,-140.6031251,-100.4106296,117.4097204,-84.45790739,-117.951652,-270.8944578,270.8605992,244.3339102,228.5172194,266.2591328,201.1783571,316.4840817,-104.2258152,121.0908505,-231.8491947,-306.2285855,179.0383147,-155.3829519,115.467513,-204.51999,28.21472729,-57.07975126,-80.87109359,69.574863,24.40617544,-72.98442646,1.602619098,88.15037552,296.1214224,75.34100408,172.6954679,-101.5973128,-261.5060961,-122.4710002,69.23328194,-76.70745217,253.1979709,-150.0794151,-68.85679451,-198.5005114,-118.0887409,74.92902624,-25.34527789,-95.80562915,26.96357272,-193.3275405,-70.28545032,-84.91128358,22.93575231,-245.6802819,-27.91216915,173.3906707,-118.9586815,-34.78865885,-261.3813111,44.08182665,51.47999596,-73.4927484,74.91701508,131.3060686,78.48794003,136.4105569,44.02606389,114.0284236,84.14017601,-14.1898437,-121.4291829,-15.70678028,-141.8163693,-156.8895156,55.95268269,-20.90387871,-32.94444334,46.79378981,141.8987089,5.146309635,53.75291186,62.41205215,150.8725751,-1.493770489,148.3417922,-137.2004069,-115.4894411,125.2334051,-27.26430213,-60.10051767,75.28671866,-121.77042,92.37002122,79.57278187,41.68187193,57.32070622,-33.21529917,-21.91444763,51.93440887,94.62053758,-128.976668,110.1234594,-85.87337127,-19.95564092,27.47092342,-38.5151013,-25.54391998,-31.71053181,132.613084,-50.62923536,-84.81525233,25.30420875,-78.68544923,-48.16798105,72.28300328,-116.52191,-80.9034147,82.26208983,-29.32461133,40.14305753,92.56299595,-44.38953148,-40.09567136,-19.08396641,-24.17442598,-11.80095997,-83.01362405,-51.08392978,14.10696444,-5.267169952,67.58144909,44.75267599,10.70045566,-56.65878313,-12.57549123,14.89067781,50.82477815,55.39964379,109.8357156,-90.85153605,55.44214827,-46.8080834,-72.49643428,86.61523477,-39.74564509,10.3082085,38.35797874,52.01609915,-15.60302149,92.2175602,-76.08946506,-77.11684887,40.00735414,-89.12962637,-33.62436269,-77.04310762,-39.14927728
0.496,838.4576588,774.7548537,338.3627627,90.99004299,-743.7771315,128.5926663,251.4971174,-79.84471838,286.6610367,-406.1282156,-28.42828706,-387.9718732,-1.459741197,-112.6107962,304.1812044,522.9459767,41.59698566,536.4388074,39.82686877,-256.9739645,428.5161956,-476.664438,28.48123819,426.7605417,-385.8605994,-243.0780195,27.11347677,-124.4524615,-111.5183285,-20.90615142,-234.9396646,-156.1685194,15.87856843,189.1392377,-107.228336,-128.8622566,-84.60466485,231.0278018,42.83368532,49.81784512,-348.5684625,-153.2734808,-15.15559281,73.65890684,25.36322783,-249.3851411,121.2387738,-30.57541227,13.28490774,72.8224845,-55.66767854,8.876571568,353.0558213,-118.1236117,-166.2735705,-304.1411138,18.82569999,62.39599917,-162.4796436,219.0846483,29.76801115,206.1516011,5.398789504,-47.99331976,51.30011407,22.69176788,73.66721653,-275.4305689,30.00261056,-41.2316946,-66.56032515,-224.9493312,122.2091216,-118.4804641,-37.2833927,-21.55630476,120.863177,-63.2256538,49.33532243,-159.4019006,-114.49254,-94.71410193,57.38181707,88.32028016,-141.9087014,5.305910856,7.7955675,164.5338731,3.018055765,-39.9782171,29.86791901,-119.9732824,-46.1035778,-96.00951692,-72.79170926,7.616504266,-154.0340658,24.79399137,28.00940328,35.38547703,15.46828013,-47.45400147,196.3049835,149.7220982,90.94585334,1.3965298,90.36633118,90.16127777,-165.451572,-164.7591432,56.77320385,-98.68534457,-49.701949,31.99017715,-88.39135826,42.89468368,-3.504884514,40.33531241,-44.02532335,-14.7406286,-83.73664246,-60.86866501,75.16231007,-58.26634825,106.7803148,216.0086174,140.9433385,53.72850532,-82.31042394,-77.35969645,-19.95215371,-39.41040139,-15.03186923,-12.35671834,-4.23771355,-84.96048506,-54.88632103,-66.52414175,18.71072508,-36.81450568,30.62933897,-34.79224487,109.6109458,15.65972791,-31.80590851,11.97104338,18.51892744,-43.36605712,1.660450494,-54.30697925,10.27826547,80.26743444,39.88699845,-87.27554923,-49.6350208,-114.4682935,81.73810558,5.627959587,-45.71941945,49.6151333
0.48,567.304313,213.5310907,-372.7181415,56.14540627,-785.8535898,-427.5467381,-388.3794137,53.9158231,160.2369212,-360.4167285,-446.8954339,74.2071697,422.5026041,412.9405641,98.46585719,-305.0144604,-13.96274897,-39.75238112,270.5919253,21.75674102,25.13203448,146.0537012,-20.92666917,351.8823766,-21.81875192,-226.9304347,-93.5964356,35.61975933,189.7123658,-265.0504108,9.816096551,100.2495448,-28.70027516,-6.925918479,-258.0199531,-18.2752016,101.9159716,123.4003078,-178.9054934,159.7942057,-109.6765829,104.8294405,-38.1838545,-100.7752934,-121.8123458,6.391485623,-227.8646321,-204.4362415,-119.3945304,81.47983005,-29.96959443,-212.1515121,24.73496395,6.30888371,65.69122855,95.09947437,-22.47146523,7.616752067,-140.3128917,-28.45041672,-143.1176896,164.031672,-50.13431636,61.28964316,-168.7902119,-33.16796862,48.93125786,85.38681977,-29.55987216,-46.3935116,86.27886788,-41.08974572,58.2905205,75.19686182,-19.65299892,-6.319491032,48.06785174,-68.86290154,-59.61480731,-20.29473949,16.50220613,-1.876414253,-248.3285603,85.5879206,-74.29587257,87.53329636,-67.82312422,26.19183145,-47.67874383,5.889662046,98.43559138,-16.0221861,-130.7333612,150.5592346,33.8589123,-50.91106545,1.761084288,103.3305589,-34.29772051,48.95397746,-115.1913296,-126.6467556,-51.68713688,-20.38021365,134.7523147,-120.0419894,-19.31494106,-26.79036544,49.85595959,-90.39309342,53.04078266,-60.95485934,-164.6433361,12.63906743,67.83176256,43.84764005,-53.55346024,-44.10121928,-98.11861155,-75.41845436,-49.3399207,-4.65846636,-55.69915341,19.41863227,42.21990557,12.63956201,-65.77720456,-59.03496112,28.62787724,-77.92839349,167.9305122,20.33142404,-19.07530617,-98.00871091,20.07051674,-23.75579306,-27.49785711,116.3707365,-64.74116276,-23.32178667,-55.64613078,109.3791795,148.8033011,-43.65849697,-16.31753414,-17.99988069,66.85459658,-28.80716984,113.752909,29.13709486,60.48320748,-51.49374132,44.33059093,-54.47908582,66.67890744,-13.18505345,61.18935111,-20.27241012,-119.7615264,95.18409882
0.487,342.3596299,908.060735,-512.0455642,733.5802606,430.3103714,-357.1487309,46.91883452,-116.4379256,-295.5155442,148.5058744,418.944862,138.8349694,-0.22139598,-213.3801539,149.807479,281.7247979,-30.93275531,483.0422576,-281.5912716,216.7779491,98.156286,451.2243666,229.6223729,-493.9218288,282.4855311,-8.992320453,444.4145117,150.9143299,-15.21357274,18.85229441,-57.95335799,-475.1397786,241.943403,-289.5498402,-204.4823305,177.285224,-152.5681887,144.071558,57.308996,183.3715138,-138.3173889,180.4185682,7.779954086,-113.1777402,-213.3081121,152.6188554,-233.8513026,360.9404017,147.7518292,250.7526937,-109.0074285,-215.0185969,107.1612504,-35.46774897,117.4703261,-388.2994662,125.9730474,-150.7288039,-179.7625937,-142.0477553,-157.3195303,-11.77382901,32.22781484,-334.0851224,41.7103253,-57.19620462,102.5200953,39.26999674,-162.1267597,-38.6947173,-230.7383181,-153.3319381,29.89345814,5.461736461,62.92549293,4.242332571,55.02658479,62.45727875,-29.34359897,130.2912669,230.6435432,25.04061113,71.0850664,-95.26982292,-167.3194699,259.5563136,-61.02726038,-15.29849132,-9.999127265,187.7196687,155.7118016,75.66224852,179.2641138,97.40881986,-51.44703398,-104.066662,-83.69226344,-36.43834589,25.39058161,112.2304442,-60.4549419,293.9093075,141.408727,59.98438777,-85.10415642,32.37655399,-109.5375395,150.4134873,-20.44582733,-57.99169694,11.05188977,12.61547555,22.65830823,-15.20791433,62.76764487,58.62788607,-26.44092654,-55.48663149,-73.76025825,89.24078694,-100.5757366,129.8580811,-118.9597156,-44.10271831,-26.60747284,-18.76080814,28.84529394,55.04984702,-59.19249779,13.3574608,-3.645730811,-139.7415537,58.24273208,-97.95626095,-3.694256956,18.26221835,40.11910753,-23.70328984,-58.9312811,83.97751357,-57.14387654,-55.04818012,-47.04544089,37.18246701,-4.617003048,-54.65744748,-26.37991786,35.55340647,-20.28388772,3.08111394,77.36381722,68.46191344,88.77272722,-21.25542086,6.450174086,-38.29763542,45.90303833,-96.21304361,-47.74515733,-154.0754307
0.455,-399.7163068,340.8363057,-595.4242036,673.451018,671.61411,-475.6705571,99.77846783,-40.52631187,-523.6291175,-15.91808781,-419.9104287,-123.9455602,234.2994204,-109.3561243,-118.6739505,86.35825471,-267.2544892,83.84844054,63.37623529,268.885521,201.4713202,331.6564812,205.7008329,10.79884655,-233.8630922,221.6581042,48.55498069,468.4532884,342.9463969,82.50336791,-147.6948744,18.4670393,-149.2205582,-58.23860438,128.7334184,29.31640028,63.99882795,27.5338828,-124.6748416,-97.88565811,-70.68478198,115.7589371,-29.66381241,47.79082695,29.19423124,-69.37339985,-93.86855523,-88.18858819,165.6755692,98.22379835,144.2293073,-29.85719371,-34.53481038,120.8953083,-89.97570689,32.84247231,-75.92090779,134.65301,-3.207550308,58.60763649,-24.86608913,8.771363603,-101.237874,8.968970317,-88.32213569,88.14041291,-17.88863491,-118.2503558,-46.94289592,-127.2800134,0.437643326,-151.3012102,158.0777796,-14.22265919,10.58700492,112.7590263,57.66920552,11.31293531,-87.67222432,-111.8733195,-116.9640493,-82.22785369,59.37216128,-32.37236679,22.01848228,-17.43684145,-3.769630733,-100.3602004,106.9018999,0.348356305,-67.92099922,-14.11617782,-28.09615641,9.262929459,184.0034546,78.09528717,-106.5883315,30.51654283,51.79734608,-96.06774088,-51.22157678,33.96478222,21.0067229,36.62168845,105.073494,-58.78294666,106.3587348,-11.06520667,47.16862603,2.331565235,-14.66387649,78.36573402,50.92372232,-42.21967884,58.04116761,6.465358492,51.63743763,-80.00046418,-8.984180411,-7.635010967,17.41499626,-85.7479244,21.89218873,-19.66147679,-49.58292982,-118.9944341,-27.79958506,16.35138689,99.09730172,10.91344428,-31.54534706,-9.574896462,34.91184221,-9.331814613,11.82803326,8.357965295,-95.87466256,-41.35743043,-60.73466333,-24.51478401,40.18115936,-89.81400134,-15.50659103,-1.531669991,-75.00027628,10.70867481,96.81857967,2.94585336,-83.67221222,-15.70039185,-49.18956708,4.907931789,34.70462885,145.4947732,-47.62891763,-11.87659829,40.26653041,63.32015695,48.6355542,44.61330348
0.452,-715.8243196,27.46235055,-300.454846,116.878941,59.46593658,259.4755313,39.95980491,337.9236309,434.5645795,-724.6265687,-178.5264692,-20.04515252,-366.8577554,-168.7900347,236.605345,15.08779997,27.42378539,-59.05832472,-219.127963,62.11868598,64.2975172,-117.6314615,58.59743605,-3.983831196,-144.3511364,41.44888476,43.87284853,-258.3901563,130.673499,-15.39048393,50.36040114,-29.78956796,136.8846544,-48.63143669,-160.480171,141.4087197,210.5111533,108.0849475,-75.94892807,7.355807756,-135.5842125,150.3524725,62.65469923,49.65283765,51.98570529,152.8859497,70.17409682,-92.84776803,-51.73276162,-9.58613757,-67.3741857,-80.11507535,45.83061268,83.76505027,-112.1784242,115.5771444,-29.13500685,82.25597704,-110.3182565,-218.791001,-222.9738916,-109.5006896,-4.955220502,-131.06797,64.38167051,53.50969388,131.8249523,38.06257608,37.48908371,-56.60970488,-11.38422357,-7.352966765,97.02680641,-94.85761591,25.44241043,117.8720854,-63.7663543,86.88990518,0.365955338,8.820293919,69.91186382,-33.78680403,8.573785457,-25.25075924,-53.21410177,-3.467201156,-38.51957015,-112.8733601,196.4999387,48.76140778,-133.9493608,67.77363994,-17.58242068,-69.03846561,23.50661333,-5.379888139,-70.7504006,53.33760085,52.27479855,112.1376006,-54.6331498,46.0968502,-126.9468866,-24.62503534,-49.15802799,9.353898739,-20.14609542,46.3785903,97.21611259,8.055804695,45.02913979,-11.82932755,-44.91429965,-66.53027816,-11.81221424,8.744372377,124.338742,-14.71603564,-14.90227873,-6.527541389,101.5665714,30.64246338,-17.87667068,107.0143937,20.63208879,10.80369084,50.21009588,-53.87879603,-59.18695762,-5.182199617,-40.05924425,20.75387047,-81.97831672,-74.0867027,-29.34556779,-33.31493852,-36.24991915,-29.64970446,22.52179385,33.48305304,25.32797733,3.194465092,-33.45291434,-93.4351555,4.824123952,-3.911898444,10.37582439,63.00194379,-36.00209519,74.53783789,-40.4936338,-27.70230019,-5.271639176,-82.19579174,-23.79182235,9.84646055,36.69319179,9.787847702,-56.51629991,-30.38873314
0.404,-821.4849814,438.1576289,268.894525,-212.3431407,797.6915234,-129.8754263,-405.2482927,247.9296778,-62.67935635,-4.652695959,165.223835,-35.72015762,500.3842274,217.0527897,-45.40222668,3.651108724,231.0297323,112.4646836,151.1247867,-198.6393451,30.9844411,164.6889716,89.00992051,-36.61862306,-120.0782407,-327.7051307,-160.00494,34.85966036,9.288835465,118.8267274,-97.06820577,-97.15144713,-14.00749387,15.3613539,-173.700492,-151.9854911,200.7192847,-226.5443143,-98.91272717,-165.3143867,174.4999492,-178.8651038,-23.79823227,181.1878679,76.24718277,101.9141122,35.6179258,-1.532762551,-51.67362645,35.18592928,-56.30969908,62.24938293,-87.44548805,50.33871653,46.66694214,-9.990298606,188.3671914,-33.68462545,-1.105043484,-149.4916717,-91.67687548,72.57696438,19.05850632,-110.0206922,25.67646008,-57.08745552,61.58194463,70.5399765,6.659127825,1.055968711,96.80855886,-45.68402967,-154.2712478,41.70602264,-137.9068346,107.1669717,-37.80805723,-76.00483294,-104.1974855,-15.02583885,60.80575989,-45.83273766,-70.61161248,-18.09358922,-41.16449303,-0.795078973,184.7067615,140.9563375,78.08420473,21.76875381,94.56874108,184.3196565,9.711069426,58.89201198,-37.30272304,-85.08675132,-33.73785282,-70.11189829,-54.04099349,78.91717537,-30.57387045,-19.45703583,58.13679826,-23.47395279,48.56333472,-82.87262937,11.19007907,-58.13579324,19.4573197,-13.8582955,81.97998117,-84.71203078,-44.4536366,-44.40310575,-66.98007813,3.164700543,12.50603225,49.77281326,-73.79984147,-79.58458114,98.84301413,80.3452897,113.3715477,-116.7719815,24.48075879,-27.58298357,-62.33362616,-15.82382199,28.10913105,193.7113793,-22.36363497,57.4540606,-6.380005553,-20.54262534,47.12052987,-8.981357227,-83.53460131,-69.90689487,56.32414629,-66.91927054,-40.21970595,-104.5537159,66.11124966,41.87815795,-18.96025198,-9.137596397,-66.783086,-1.767524804,-121.6493497,8.652595741,-7.10724826,-31.78140856,-26.8184268,-83.7092419,-13.01433405,-21.62705631,54.94084956,130.7536434,0.937657898,-54.55226961
0.418,-792.3742222,375.8513322,413.325664,-404.7479473,788.6219034,48.94604848,-309.5867871,-127.3354698,-99.03235673,31.51164742,-335.2403435,464.0725838,-208.3507101,-176.8418992,-32.15318565,20.64646612,-131.5239296,-193.7507147,240.0706826,-342.2942143,-510.06981,37.45372521,20.86189735,-93.09013271,-115.2341701,-21.67803569,-211.952377,-179.6607917,143.232569,-80.17851108,154.7777668,-309.6200964,-153.8668821,-94.08732357,-24.92373398,88.69835083,-97.95495084,90.07267899,48.21675092,-83.27314537,-29.28547937,-68.67768909,82.46457902,-53.69527793,-134.421949,80.2979469,-66.66988134,127.5482729,-16.65663773,-150.6468576,102.9084807,-257.1536978,-2.433592913,-10.46242224,56.77495902,-137.657121,63.37038273,-109.3220762,80.1797338,8.187911267,-82.73807751,-22.60302593,37.13012575,59.24696721,32.26616978,55.82004608,-22.8476566,-2.370769636,-90.02302126,26.75590279,-87.34361386,12.16986517,18.18530363,-98.55619323,-6.204409614,-18.66548612,-37.56152118,-6.621359467,-37.26459041,18.99235934,32.42098357,21.84246915,78.39496565,53.36464615,-103.8395377,68.0417971,69.14599508,-79.45012974,-48.43897357,-5.712419285,56.01019451,33.68880643,123.3004327,77.06757294,166.1732752,-83.52445323,-1.648838085,-27.02160223,2.477062683,-132.7979655,183.5283695,-86.3235146,17.26042784,2.933577891,83.78312584,-2.093347719,-26.84973208,-19.15990774,17.79803728,-16.06330325,25.83462601,-33.89879485,-152.8408242,3.911438254,82.43529707,-47.39551553,70.63308534,110.3239147,-66.71677718,-30.25799376,83.96340487,-57.65619048,-33.55866145,-66.34395374,-39.24247727,-35.28101463,105.5561636,19.92863931,17.82575626,99.47773504,11.38904951,88.53452936,-39.33977508,10.69928407,-38.5453695,-43.83449076,-90.32610372,2.442083422,125.1484319,-60.93175197,8.502991797,49.55024057,121.3347153,83.16067917,22.98603347,-57.22350753,-0.041152754,-75.0777817,-24.08707163,-73.0851624,-47.88692805,84.9563709,-69.39427654,9.734407344,68.88258086,-13.3102229,-9.959109685,-57.9122642,-34.93795426,82.56504439
0.489,-156.2465331,258.0230916,142.7428089,-531.7401851,-6.705036019,119.9350176,471.0556276,514.4922677,-628.0272431,127.8530506,-269.2472069,-78.07413295,-401.7928041,38.95380028,-226.1695048,39.36568876,-426.1064102,-290.554781,-103.2664245,72.16802774,-441.0377301,-167.0540827,-111.6051032,94.71198528,141.9937999,175.4913999,-226.0613404,82.47715987,24.8491546,90.1641795,-374.0278654,40.55227675,-395.2722821,62.6703902,-21.58385975,120.989543,-144.8029867,195.2965818,-247.4338721,-190.2230277,28.24410003,-133.521473,-103.0867191,275.4150016,206.2093797,-44.2877637,-22.95392982,86.84978858,63.78361638,94.80360231,77.26069604,84.86063974,36.52047232,82.36608192,-141.2761078,-153.1652372,211.2420837,60.09722727,85.10699768,33.7254338,-13.28390813,-125.872128,-186.5264612,-108.5799125,111.966542,-26.30766234,39.35048675,95.19974667,-10.77674099,-124.1946303,-44.41740294,83.750834,34.00223385,85.54937635,-74.89036957,88.23695753,64.74785895,12.19176738,-78.95320157,-67.25121489,60.14410516,-123.7204479,-37.48749676,-106.9367166,-100.3616019,20.36981829,110.207464,-178.9463362,54.0964006,24.77541383,68.96842198,149.6871771,4.401456897,-84.31914628,-133.6011875,-76.7635356,-56.62791201,-122.4407205,-119.4040853,3.059228526,-32.21645483,-89.54700006,127.0247586,33.3654013,-88.24577288,-21.12173801,-105.420322,-48.16205083,74.543754,131.2102118,-93.461252,-56.94624314,-90.13751332,60.28298657,-122.5009837,9.101851573,-108.1259118,-38.2498652,-73.16432852,1.964491132,39.45544756,-77.7424433,-83.40818217,3.216999779,-74.4062518,-67.11635487,21.01608579,-64.25210738,-44.87236776,-36.01132933,92.75913282,153.5108777,-60.88320374,107.3631525,-27.91110867,-6.703963326,-74.19493136,-25.42298001,-6.164194265,-20.61726928,35.71513865,-29.19580396,-12.49571686,-25.72669079,-49.41331391,15.01739815,43.71957572,-23.44904799,102.0597849,94.76060773,-46.10531813,34.65783237,-46.20741923,33.30952924,34.77349904,22.33884106,73.56367033,-8.675758939,-34.61529043,-67.52434565
0.457,70.58506648,-747.8537756,418.9224858,512.0252565,-109.5019867,-430.9970388,278.2609128,162.6690847,215.4181806,83.87803694,-11.84531152,11.49997726,55.86686888,-84.987787,191.4730042,-494.7332298,-176.3895851,-407.1294873,-136.7993227,-6.983994146,11.94825289,231.9955095,-357.5930822,178.919515,-230.0623882,5.051299225,-167.9753259,-262.8875015,59.71946848,34.64840832,99.61817435,65.22503957,-43.38274451,299.8688443,335.0283197,-119.5429196,270.8650028,-59.67011907,175.111306,85.61099913,189.4015083,-53.84714689,-28.941932,114.9289639,-111.8578152,-87.00195079,-223.0680238,119.5138741,43.14386287,196.7004766,-97.03929542,-154.2272121,163.164991,-18.34151667,118.5032517,3.46831784,17.21220214,-160.5715622,62.66596544,1.887243772,122.479893,-53.08700751,21.559636,-187.0092125,70.25663366,-209.5922583,71.87650643,-49.47081036,-72.92370433,-172.9573464,58.70140452,144.4973155,2.838015134,-175.1000362,48.39123566,-155.1468981,47.61382555,-52.90613728,-108.9930148,-64.61125107,41.44054836,-36.26587771,81.42540037,30.5796495,75.58461637,139.6405552,37.31607312,-24.71459684,34.93564047,-112.2147021,13.46801097,51.45575995,25.55105172,-55.5900935,16.4309008,96.27311115,-37.19732425,-26.54866302,-125.7167763,108.6376224,24.96376301,-22.24675923,6.579757394,-154.8916587,24.92007127,76.98398587,-80.00497801,-96.83469482,-53.91157653,34.28949904,6.256318921,108.2374526,93.77797498,49.37845786,4.039102101,-69.98039716,88.68240258,-75.45287572,-128.7686703,76.04438467,-8.829932895,20.30564938,130.7755168,46.44038201,-17.18096971,86.82150688,-8.328319226,34.14008203,-65.79726977,-26.50890215,24.40177827,-16.75326764,-44.46922967,-9.28683829,11.63165007,-4.172950702,-11.37873495,35.97208108,-108.132887,66.58919007,-39.19259383,78.43598377,41.90401253,22.44391927,16.80657081,-15.88299437,23.65812395,-45.32948335,40.47448463,46.49882707,-41.90836706,-15.07630762,49.06843537,-27.80418484,-60.00894124,-38.3647895,61.77436859,103.5430238,30.28945949,49.60040675
0.477,777.07501,746.7112776,409.7898349,1426.87674,-176.3442959,138.5429245,414.3399648,-56.52564675,-127.6090517,-93.7112273,-344.0753322,126.6019253,-6.375862387,-167.9050585,-501.9615238,-284.3471426,100.3300278,-545.1787653,-505.3791251,89.03743243,-305.9292286,86.25321833,246.2711498,-369.1824777,-274.9403153,-98.91874065,197.4816124,124.5975314,8.087466016,-15.43485361,-176.100616,184.1164146,-106.9272098,251.2536645,-385.2604443,51.29117398,-200.3740593,-48.09407544,157.344649,-176.4215981,-14.89517034,-127.2596641,-132.3144605,-156.8271288,173.8207804,-74.92387022,-238.0594109,-82.04086744,157.9493681,211.2262745,176.3817029,-174.8594478,-101.8933527,-109.145878,-144.1528147,-77.36599972,-64.41717312,-153.0590175,-277.0015083,-96.35810205,-18.7943596,99.63452974,196.3141262,28.26919605,-2.674381982,298.864626,158.556953,35.13682135,-72.66855241,-132.1786484,-25.13846789,210.8340501,-141.2298979,88.74437239,101.9167681,-87.75450701,16.51485505,71.21961753,-125.082375,42.14835682,14.72303628,10.11864364,-37.91474248,-123.8579678,56.24956668,80.04159405,-110.5176781,-118.3950165,175.7373547,-12.74848099,-40.07209968,1.735977756,-28.11582034,80.02618758,-119.4318999,-194.9038445,73.66132143,113.1597938,19.62242972,-136.9419987,86.12438172,12.75526222,-88.79373391,79.82414276,3.035748423,-74.60126398,178.8858297,-65.26728876,122.6116696,89.7764447,83.86402066,-54.08798469,-60.43838217,190.6641624,-87.62430742,51.42229686,-72.11985384,87.54113568,-114.0653975,32.20821844,86.66851004,37.12702546,137.5294465,62.50362638,-102.6686283,127.8042334,-19.48704039,-40.67206411,-14.70158811,-65.6685919,-45.96705165,-24.44336657,65.72787414,41.8801485,107.430892,1.090593692,-45.32055931,39.21251149,110.8547725,-16.5081338,-119.7517446,30.29350413,41.5551914,-16.14813573,-92.82327807,33.93119029,-127.4486648,105.4639272,111.4650914,65.51492273,33.25764606,-10.98566345,-39.30870606,-53.24793709,19.87516508,-22.50618211,-35.27822946,6.810330124,-11.66751808,-20.29470177
0.451,161.0854323,-706.9609386,261.4184464,-171.0101917,213.3061957,-124.2378278,155.0097863,173.2198191,290.4000232,647.9299969,140.0151123,18.28213329,-188.0252724,-23.51505498,-3.931960695,-355.8351729,363.8707795,-28.35423083,99.36790749,120.9514592,228.4301756,-50.45687946,-180.6097043,-241.5419448,-162.3475581,26.09072166,126.6987169,329.2691417,176.9653492,-22.26266193,-439.0689134,-202.9016483,164.0808608,60.38034867,-31.33892995,144.1302396,16.26949187,-53.48857102,-1.319803834,-104.2253086,-109.1425651,-151.0764258,54.88227972,251.3774157,-34.9389789,-169.2229176,-154.8026664,23.25452659,-40.49200767,-138.6941476,-12.63201296,-60.86976922,160.7461451,42.49599763,119.614699,-94.53030238,48.05543995,13.09814862,-20.55827298,-23.97752681,-37.78947321,-37.09445764,-16.00735117,120.2502023,-155.2116698,36.84461506,-108.8622441,-116.7302528,131.6193955,19.34287703,63.40329886,144.7233978,-121.272569,-164.9302964,51.28346273,21.25999358,26.31533293,216.6054969,71.99102905,-4.153321206,110.3086435,-48.62156464,-48.52335462,-62.15666859,-27.6969013,-48.01039969,-48.59918111,-112.1020056,24.89764477,-61.66143017,-44.33590357,26.18665033,64.54822741,-156.1840813,-65.38828031,116.7318773,32.42205088,59.16409368,18.35394858,-206.2984105,-68.87415856,-92.33361134,56.13761079,-11.28150526,24.01047514,31.10883721,-98.03737102,-103.1077936,10.04451173,-11.95694037,-8.36818263,31.38287076,97.46126946,-68.89393263,71.84544327,35.57671353,186.5539901,15.78448722,19.52290139,17.92101204,-16.11648308,-27.4343136,-4.367622069,-34.15158248,-16.92087814,-34.93128354,-2.552671531,122.1346963,-16.1380248,-86.74611792,-27.96577473,-34.34246113,47.47969886,-7.473809495,-78.24441259,51.65692612,-119.8798646,82.86798787,-24.83094204,-24.99118033,-64.71155355,-26.20950542,21.15126277,45.5442312,127.1187534,36.11099317,15.14666572,-38.4952988,-79.39439581,42.72655948,-25.01130989,29.67057745,15.2177174,52.67164805,-41.86422491,-40.46171214,53.56389911,5.93999988,-30.66131734,-22.34108877
