pred_prob,f_1,f_2,f_3,f_4,f_5
0.898,369.7170506,768.973183,-594.3855675,84.81966937,210.5149203
0.84,-525.3034322,671.6082774,-411.9284034,-516.7820353,571.0080255
0.894,-479.4751002,1221.827015,-83.98765049,-736.53473,363.0795024
0.849,-754.3918923,226.6413482,-389.3497885,-529.4927486,242.3738749
0.859,-399.1855362,420.1658678,66.37192534,-471.1034346,-22.63910695
0.859,-396.1631261,499.0411714,-731.9115008,-211.6419276,176.0714253
0.861,-518.6649611,-33.94002169,-269.4789113,-486.0627514,-536.8774694
0.824,-668.6662009,-44.20200598,-433.0718505,-361.5105175,-248.2667124
0.855,-691.2458279,440.5485709,22.83919177,-165.6885606,280.1082995
0.846,-941.5999371,-0.983060041,239.7789336,-332.5675929,458.0275612
0.892,-598.9619025,494.1632588,-321.1573338,-99.094521,67.96525992
0.996,311.5633901,-500.7454239,97.78784058,-142.7829755,620.3357874
0.987,-391.477741,1011.790255,-446.1805889,48.91267825,348.6141129
0.999,-193.6699315,125.6936271,-857.0602599,-482.4880159,-299.1975406
0.999,840.2035705,80.5816278,-222.4533305,-467.8351968,-808.3316441
0.935,-882.0840854,492.3478988,-368.8191268,260.2114746,520.1812544
0.997,816.5652886,357.760208,-606.6064798,-491.9801416,-0.388478749
0.958,-122.1421887,-535.648194,-10.30311716,-301.5008514,-620.0222953
0.999,-812.0507851,919.3387749,195.9520123,118.2154696,478.8613448
0.996,-1018.345062,257.8193195,338.7413358,-72.15257884,604.9399718
0.919,-769.0289874,459.7128704,506.6700311,-536.1257699,191.0528839
1,1283.476857,97.87503466,-280.5222109,-491.564502,169.7379962
0.999,743.8163487,40.60084228,-326.5292296,-715.9741537,-266.7019241
1,293.9041537,-863.0055157,-399.1205774,401.4338019,-181.1510587
1,291.6449161,-324.164443,-683.8377874,-681.6751919,-50.68575514
0.981,-509.176593,136.295692,-432.624646,-627.067476,-616.5835693
0.955,378.1567887,-540.6884977,-69.36924652,-502.6966462,255.5585477
1,935.2869369,-143.0284729,-346.7498314,-202.9542214,-297.711075
0.999,133.2437981,241.3264812,-491.0001912,-461.6312511,-520.4198724
0.964,620.2359742,-790.6137193,195.68593,195.5035049,-3.097358771
0.999,-137.175325,-301.3602204,-844.8180052,348.5043704,-296.3319864
0.997,674.4219922,-360.9539546,-107.9010828,224.4400781,1097.136154
0.998,1277.641729,-271.9446483,297.3304393,-110.4742539,877.3086059
0.997,298.9781111,-541.4781089,-1087.804517,176.0390197,165.1383583
0.984,682.6609852,-77.40342066,-6.160693011,-495.1532575,-525.3661486
1,581.140328,-527.6866913,-878.3038436,-293.2914085,319.3228245
0.935,144.8738999,-1017.847244,227.8074271,304.0668884,83.7971519
0.928,310.9666215,279.9811635,-866.542874,-396.5117036,-607.2887098
0.973,1291.7603,0.116348786,180.1042007,-342.323358,276.2619956
0.999,-394.8891856,571.3631262,-753.4222711,-329.3555811,-190.5613755
0.996,991.9103591,128.6510008,10.23766643,-463.5626797,-173.8420762
0.997,695.082206,-330.9458093,-456.5342679,-286.6185989,-60.9404462
1,479.521762,-500.2513928,-462.9286743,106.3126541,816.3384968
0.992,1038.425861,-237.1402697,-162.571185,-429.7576269,112.6512933
0.931,-239.8418086,401.5444914,-154.6793132,-482.370898,-712.162685
0.968,442.0106697,-666.9218827,-293.2146267,-378.5938096,-12.30816167
0.997,452.5026536,-700.4451893,-561.8637211,128.1593201,-194.2077798
0.993,-657.8444234,-304.9417812,-162.5646381,229.0279361,-82.3008157
0.995,25.59361836,-476.0430128,-555.2569115,-427.5613353,-121.097828
0.998,1031.187587,361.611739,-209.2903445,-665.4779247,-147.0408714
0.992,-305.2441537,-366.5019329,-422.2531564,-115.7052348,-482.9858161
1,684.2640472,-655.6195157,-341.5691277,-9.036264731,221.3798237
0.98,528.9457227,71.86443296,-571.0430606,-396.3434043,619.1395709
0.953,-288.2748579,-134.8736786,-304.6427891,-179.899132,-253.298026
1,888.8948375,-539.2614944,-238.8167942,-415.135793,22.13595249
0.999,1533.31688,476.5555017,113.0192751,-369.7039405,52.82301213
0.989,-229.8205283,-907.7014663,-175.8880053,95.01333081,230.2085134
0.976,94.91440465,-473.0011649,-456.5173519,-431.6005812,163.8162041
0.996,-317.3149203,-356.4210653,-839.9684514,168.8763107,-198.0109094
0.99,-402.5864496,127.6712774,-351.307547,-573.926054,-137.5465732
0.995,460.8318481,32.26128148,15.49938039,-609.7418592,-789.1721608
