pred_prob,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127,Feature_128,Feature_129,Feature_130,Feature_131,Feature_132,Feature_133,Feature_134,Feature_135,Feature_136,Feature_137,Feature_138,Feature_139,Feature_140,Feature_141,Feature_142,Feature_143,Feature_144,Feature_145,Feature_146,Feature_147,Feature_148,Feature_149,Feature_150
0.38,-880.3341754,887.6944495,146.1029656,-53.86893876,22.81317781,-125.8214946,-146.3784831,97.45364412,604.4934326,220.8073892,415.3386456,18.067889,-6.029358394,-115.1059907,-236.8443564,-320.1213708,43.5600707,36.78396862,-397.0057708,132.4429053,305.3622462,76.69273222,68.19935995,399.3289051,152.1029144,325.8694979,261.8741137,-106.9916083,-324.7842079,149.5432812,260.1664421,50.83885883,12.33400206,13.47118511,4.645651505,94.38550723,-385.2069386,17.81254895,358.5371273,278.2178577,-4.629901718,15.94900348,102.1124708,-114.0964543,57.41551577,-151.4209849,72.14682522,-29.38020188,100.2552311,294.0696046,120.4674816,-25.6509283,105.5290046,106.5107481,-52.34168669,48.82614687,59.05257441,-154.6844404,47.52084984,-40.22217691,55.8352794,-120.9083647,9.5281098,128.6336689,47.32655323,154.2309558,26.0069071,73.49015362,167.3237801,92.58453988,151.9788848,1.878435574,60.33374227,-65.00646822,-112.2773652,125.7388817,11.99247756,-86.40906163,-81.3930288,18.57914591,119.4342653,64.22118153,91.4375698,-29.83807345,-174.1829752,-121.962058,-45.32331287,8.693681472,52.73062486,-140.9183198,-36.83655807,-30.1054504,-47.46192142,113.7185075,91.26872956,-61.73138018,36.40583321,19.01598322,-129.5444203,-46.00988444,-225.3462632,25.16034211,-106.4765347,-141.8685075,-144.8489375,30.89325369,-32.93059864,127.4213943,-11.25497093,29.00264334,-24.21206741,-19.95742613,25.11049609,82.7469147,103.2882304,9.866898399,-5.142276467,113.1381995,59.63263397,-25.36148502,-133.1621344,17.66493071,98.02769282,-7.869488453,153.6338703,-23.69077186,128.6599706,52.28931475,169.5281241,123.4830609,-11.37748565,26.98861081,-49.56749057,128.3796007,-70.67406963,53.54074161,-16.47552169,20.98583821,104.2451477,42.92700305,70.01240248,245.7985403,15.15887892,14.47878392,46.26229306,28.82583755,-124.7734542,41.17542116,83.42213468,9.946119985
0.393,226.2743271,234.5498376,-383.8874935,1227.791595,542.9879071,-467.1592295,-54.79946639,-49.35069936,-442.9291233,-322.5537548,-31.0177497,-266.2049659,-105.8119841,-477.378544,-290.9831365,-146.7296842,-195.0093608,223.625824,-99.52247476,71.44721279,-226.1887587,195.1438886,189.3411303,-330.5073337,1.149808349,-274.1410192,109.898812,-272.7507809,14.32737295,-246.9189209,-237.8301425,63.14527096,-26.05998629,-67.53291073,40.4236453,8.535536823,-109.8995032,-210.0297549,233.2024224,242.3572402,-122.4960373,-181.4640233,43.96689423,44.62017272,37.25983024,276.3116175,135.5747788,-28.24133175,6.122106434,23.36477654,-38.13946558,170.8414411,-48.12344613,-101.2029298,-114.2682551,82.60010585,194.5117212,-44.9246079,-25.03903665,251.2417931,51.53872883,25.13229553,195.4888295,-121.6353774,-62.96645053,-14.73209694,128.4828317,-3.767017423,-45.88101052,-71.44763871,183.9136316,173.251757,-157.3060179,77.241782,28.44604634,-86.64694284,-56.62718678,71.73840806,15.88578533,-79.09913164,-9.074712575,-156.9539886,12.65059125,221.1247667,-179.5482703,190.0087994,59.87264602,54.24260204,-2.248622697,-68.08048646,-54.07750344,11.61499799,87.24042899,-6.436153989,23.40654297,6.741716473,21.50827647,23.38443225,44.26900478,14.21348917,-31.60589641,4.32496929,49.60798703,24.63438341,-113.0695012,27.69790695,115.6268351,-0.725736678,52.29874545,17.15467499,63.56750275,100.4743435,34.84827643,-114.8312546,48.07191054,-5.333320497,-64.16835273,-22.02855798,79.86388651,-35.80709269,31.02521614,-110.1476057,-27.55462671,103.6816529,-42.10075612,-47.90367701,21.69698026,53.60476957,39.95981151,42.22822364,-28.91765425,8.7676146,-27.74371235,18.80520768,26.03178101,35.27382466,12.50266586,21.85812419,-120.9384035,-0.862439919,-10.42508159,-29.65737575,77.72331725,61.04591448,-59.45744912,43.17752628,-39.96348549,59.66315308,-58.78760745,58.4141745
0.318,709.7879109,-237.7708891,-525.9227372,-275.5449344,1200.028119,-372.3278563,291.0712965,-153.3120359,-33.69939939,-249.8717582,-41.41841567,-171.8100651,-234.4100083,37.56242118,149.6328948,53.05937662,32.73782534,58.86924469,186.0445539,203.1081739,72.8782219,22.20223872,-154.6870647,87.25201124,6.211629033,25.39028295,140.3840968,142.1574406,-153.9271162,89.04126404,30.74245101,-4.164895128,12.98012918,22.9213103,53.71498773,-16.99689194,88.8226383,-60.34336849,-54.43011631,113.1882207,45.95308886,29.91498928,68.46296615,95.8587889,218.4368874,-18.93173035,91.52241061,45.50746631,117.9222896,-69.8079841,-14.60253918,-40.50486155,182.9967998,-99.89971441,-47.67266178,101.3298207,-104.2630213,-137.7675713,35.84534359,-34.88231474,40.76561247,-176.7871307,112.1718899,-42.48329337,-23.95898911,-43.05953893,-39.37226301,77.50090862,-19.8869925,15.07737175,-84.80997691,-63.93057007,90.28423715,-13.66264517,96.60445202,64.60890972,-21.84162034,48.1600425,205.2676433,-108.8254466,-94.89137058,66.20312759,-49.69596604,-93.98618436,10.13626722,-10.05922109,47.6904533,1.858922037,47.6721849,-73.16279301,48.46108845,100.9636576,31.67792692,65.55898966,13.85060909,13.8732307,-65.74285451,45.63923847,76.3193068,-170.651087,30.19565474,-180.9063792,14.67637717,-23.23698028,31.62594886,38.55554151,74.59025908,-72.3360681,38.97802904,-61.22153441,-78.9808991,-49.16320377,63.97506489,65.99344342,-57.15549281,-34.10122732,-47.67221948,85.76250868,-4.94031893,-111.3929448,-0.763893756,7.841995529,-32.86514978,-8.3151188,-36.79838454,-65.34149505,-82.1477612,-38.0351356,-75.05006473,36.2970535,-36.95865601,-163.7479203,30.54972343,-12.74450443,-1.346203232,-24.31417358,-48.30277495,-136.6092321,87.16940821,-11.63039669,84.43192694,-21.48636242,15.24778344,44.09361112,-43.22498438,-21.26175531,-5.279001667,80.83796071,-142.3419326,-78.41384526
0.305,-562.4983896,-209.8026943,-354.393809,312.5656211,-273.5605736,-320.7359638,510.2868973,274.260589,-224.9597873,248.8621278,49.39321112,-424.007469,-78.93875908,-83.21884878,-7.107376836,243.392976,390.3119648,45.98096223,59.07478486,191.0520981,-72.55790545,-165.7178498,-78.16146107,354.9853392,-89.63186692,77.98447964,-45.01943263,-158.0270324,115.2307137,71.95923722,156.2596367,247.9813179,-164.1210168,-14.97382582,-5.904307774,90.62181372,-17.1951636,-63.79377704,-163.2050473,47.49571696,-86.34190913,40.55383192,-137.1558937,121.4598684,-64.74728065,148.7909729,-22.20980824,24.37501553,-75.87569895,4.623790589,129.4838818,18.76758357,14.62022003,-169.3606406,88.22063505,86.29547509,162.6271824,-41.3120692,105.7763188,-90.10727093,-45.90014702,150.2938315,59.59864774,40.92072639,-33.42415621,-5.382467207,-52.69897335,-78.68257847,-29.13886869,151.7996452,-27.69716558,86.62526959,116.1557911,-6.534171887,-35.04631816,60.97318399,63.37453419,3.847978768,-55.08440464,40.39406653,-60.39934816,-84.83917551,-10.54386332,-78.22382806,30.29408996,-12.71882493,71.76164856,117.6120315,-8.572512004,-10.01574449,64.53517579,35.73990251,16.06454321,-31.87717395,47.98853726,-155.9176812,-0.194357517,-34.98539424,63.22597716,-47.68789577,-53.94281978,1.411754585,-43.8167092,78.66921321,-60.16691137,19.89210113,87.09815508,-113.8351988,27.42315208,39.80907989,71.04033401,-17.81512744,-31.99170756,-3.290414427,89.64058956,107.2190976,32.10973847,-23.60119215,-8.195251459,-20.14992213,-16.88791362,64.43938554,135.5628274,-9.387678476,-45.82210877,63.65870724,34.01433536,55.2238049,-28.00123855,-76.05288514,-48.22879174,-22.68288587,-64.84117975,-60.89333408,41.05999984,52.29291874,-72.72325961,-51.38144808,-30.85602003,-73.5401277,-50.54413523,61.13126088,22.21980971,14.47737334,27.76105707,17.03129431,52.95305799,63.25703413,27.65945024,-17.31281431
0.328,617.50092,-503.5143535,757.2595484,678.1983943,371.8958167,877.9996582,252.9636837,211.0975564,-116.3870841,-203.8138114,-133.6649548,-605.2768814,-60.26887723,494.6699557,141.0252971,-560.3410429,139.8238301,451.7962795,-465.8576426,-467.1064787,-228.5119912,324.5774981,324.1694337,72.76776779,-78.76934701,36.80263987,-207.2174274,88.92503771,270.4850176,103.6151917,-160.8818564,54.01013232,86.81226755,12.08773742,-30.88843264,-12.34252389,-87.92367175,189.8040659,-52.71798481,146.7597774,12.02431991,364.9938092,-219.2699305,-122.6611492,-11.09617564,63.5551597,144.7940685,-117.1564839,-43.28942809,23.00600784,164.1805484,-107.7521857,-57.62370393,36.25550336,156.6281599,-192.6147287,7.716088416,-194.4618183,21.28912746,21.4879535,-141.6300051,-99.46462705,-147.3779463,-27.72213487,95.53963255,-139.7865101,-158.3787127,-33.47964965,17.98098263,-75.56651882,201.0914433,-89.30542853,-86.93508548,-11.04191641,-54.82537598,125.6207559,-17.97479873,-52.53854144,38.34813884,-131.3992816,216.8855398,48.99097761,-112.329251,-78.38571086,-168.0919835,60.52326253,179.704662,-12.75295431,-163.4327514,33.06065316,-130.8172223,-22.24538377,-121.1996517,-78.35684381,122.9515861,94.87364372,-84.04745223,96.61645341,61.21890678,-83.33135819,-51.76815024,-131.549969,4.099617174,154.6889768,-66.88733809,-87.39748258,-115.6927358,26.71344267,-93.00417048,15.47370805,118.9344893,128.5875742,-44.5792177,-7.397321499,-97.16526003,-2.011457236,-9.24609222,103.397226,25.20828584,20.13894678,-94.3309802,-10.91906623,25.62830633,-72.4206468,74.52410243,-31.04340589,106.147594,65.52826885,-15.07979536,-11.08645492,-12.47837354,-102.7273157,-171.8933771,-43.89202494,15.79078168,26.63747091,23.94980203,-20.58044252,139.0257038,43.54847658,-136.8027915,-57.12488306,26.04887244,-15.07817872,-39.6049304,-73.43915782,-79.24566466,11.06949778,105.683513,-8.111545139
0.335,-599.3797461,399.9617248,-300.3712571,700.0497374,370.1707566,-325.1846711,-153.8077491,-479.1127841,-250.9905712,429.6673997,-612.4100945,-256.5046575,-225.4930448,-92.89949039,334.8137137,196.1898635,-453.6185135,-33.39498896,77.22706071,312.3035516,282.969632,-101.0220331,84.94286173,-213.8781544,-22.0333927,-171.6752122,-33.40523018,14.54122644,149.4720657,-160.1595293,67.83015265,138.6331488,158.5309977,-70.75734427,163.1017645,46.52814142,-99.28131067,-11.11961081,-28.42513098,-41.04732004,167.590632,98.56154332,-39.7658399,33.54192178,-196.5671352,20.8535817,-47.80918484,-93.91825792,120.1468816,-20.69294332,116.6590865,78.97049262,-26.73768709,176.0387246,-69.51554083,-41.75961161,-93.30931132,-46.82743773,119.8903175,-20.65669715,-61.17899224,-39.06722869,-141.8932757,166.5069963,38.75788596,48.44454508,-88.48006928,-43.1172126,87.18656633,111.8860011,49.99597586,-142.3938607,84.468704,19.26739809,11.27220282,-24.92269979,-13.69655403,-45.59916867,56.26538913,133.9036207,-76.5939391,-47.38174107,-63.59807675,-81.59027063,0.129337583,-73.86718932,-65.63943668,-46.01969996,65.95945764,48.85844296,15.79796189,50.35864873,-117.4211063,-103.1539393,34.4307423,-2.598166803,-2.124576465,-21.2765702,-7.993858143,96.10401006,-13.23085171,-149.372171,-63.28775033,12.89507922,60.19034183,-7.339134028,-0.661687776,108.3063103,-98.65256925,85.94181454,-48.58173206,-201.0082493,-141.0442246,39.32594741,59.68402496,-92.30191032,57.10879064,-45.64002625,13.76895797,-20.92049369,20.74967783,21.44765645,-11.23479265,93.12151308,-35.85741337,6.420551697,-105.6448192,-2.873168717,71.15285203,132.191244,5.926611886,35.20057799,24.62114982,93.98259791,36.1219134,116.6088031,-92.79196387,63.48504569,-61.36375675,96.37408399,-147.9723453,90.81102973,14.88209118,-43.6912624,85.64056633,72.20568602,28.78528938,117.536095,-9.16503571,-43.97792136
0.464,409.4258593,-743.1767675,226.6494597,-83.87782505,492.5798652,287.649114,-281.0185346,108.5069479,403.403179,332.4867949,68.38777548,-140.1628985,-40.85058368,-173.2309531,-209.1074159,483.2843152,264.6328843,54.67806325,242.0230338,11.16575456,-212.4235191,112.0431548,-353.4635899,-504.7814661,314.8872044,115.0599156,134.8390978,-55.97046994,19.13176618,19.24548828,120.2477271,252.4296247,-50.98808085,60.78917166,208.0205173,-13.33305688,-122.6727081,-81.36033108,11.68310021,-148.7174324,249.6400525,-57.82008844,144.2191731,210.2615289,-230.2435439,29.6964012,113.5009998,-132.8528478,65.84918885,-69.06563721,59.20460627,15.80550749,-101.2008554,-50.57664494,-86.68685287,-31.02331866,39.91869306,37.05542712,-136.7064163,-37.26672236,-58.31998574,-91.17416413,176.1170608,-130.3114253,-133.5005604,106.8793535,-116.383332,-142.6754116,-11.66639412,84.934201,52.96113272,-37.44642358,73.06971424,-118.3694859,-66.49007561,-149.178529,-105.8817972,-73.84002879,159.3024712,78.88919965,27.70626408,-172.5962538,3.463597215,75.42964776,-39.85912304,-31.00911439,218.1053578,-28.93453948,88.43891943,-110.7793504,118.0715865,-80.74516897,-130.1816337,28.86668459,-100.1241369,84.95257679,-62.31796725,133.9293666,52.72309105,-23.08985472,24.41577367,20.65927199,-50.56379639,51.03311377,85.33263875,-38.87316386,45.2545911,-14.05696107,0.255669513,-83.53360842,99.15999751,113.1155185,22.11200241,82.88371679,-19.2369668,16.84341616,-151.7739281,-69.92776865,-40.20790574,-1.20596525,-180.267194,51.46321608,-16.03358465,6.663970807,74.99917364,-29.078096,13.38907182,-1.945359084,9.060592005,-61.83764302,52.08111644,-9.841443879,-19.02466353,-29.64741545,-55.81907074,-47.49794857,-55.90815418,-92.08182382,38.32690017,102.4881626,56.08747234,17.99965929,-39.02134996,-106.5701616,-58.27470528,-6.760311437,22.96981151,-64.21936057,10.37289779,-18.98959903
0.406,930.161867,162.653346,410.9028012,906.8806106,252.3958822,669.294135,-389.0159291,-777.7862183,-409.427894,-95.41645983,375.3689553,511.5200836,44.38922692,-94.22784562,-451.6225612,-173.3918525,-296.5684797,43.32438288,-225.3233315,4.323906545,334.069532,-421.1965998,-46.39760003,-129.1534354,-217.1989878,86.27177152,228.9530061,-75.96991978,-72.94492441,-245.1339302,-23.08882121,132.9840766,52.32932003,-146.6199151,27.9062352,28.26581176,129.6814312,94.16239959,9.520159156,-38.5823199,161.5952688,-149.2200595,-92.10639156,24.2178003,-204.4375787,3.812457137,-196.7950581,277.4342961,-10.07538468,-61.66344053,221.5125767,184.427924,240.941997,29.67275669,18.23046751,106.7504834,9.494654454,-12.56618333,255.385712,-148.163567,-23.05420002,212.439247,-135.6390286,10.44736029,5.236882315,7.660733838,28.24747843,103.3630498,233.8850678,32.75211824,-199.7810964,-73.35630778,-43.57527356,-35.5901579,8.53963076,-233.6710985,142.1941996,15.73971473,97.25161299,-59.50488073,-101.8022117,-9.502603055,130.6499929,-110.2619904,93.31621304,-77.90259116,7.784179083,-60.30557926,-125.353132,62.58289259,64.52553027,36.30761276,28.68956101,39.47698847,-42.94180776,22.50251809,68.90847681,116.4782004,7.818968232,-115.4819782,-42.53236727,71.40040357,43.13744404,13.73930611,114.8074164,-56.64782751,-36.91662056,-15.19743598,16.44374473,-149.6928264,68.54666625,68.94013088,16.54210333,-2.23106348,132.8463684,-48.40527329,128.1066561,-26.16297622,51.78173069,-92.39881706,-16.42690421,-27.43330424,124.1675263,67.11712046,189.5724641,-3.160879181,43.80038651,22.64620543,-35.84143249,-9.227882644,-56.29470497,46.90488124,-1.469540596,-51.58211481,12.15501355,-140.9114942,-44.00152728,21.273041,3.404175977,-79.5153225,20.33958149,30.62094044,-25.93875443,-66.03305665,-110.7122013,-128.2454469,-116.203072,57.93716148,156.3348717,-18.55057874
0.428,-248.5717594,1317.874956,-79.13162528,-554.4749796,386.5765229,71.14635139,-198.1918472,-286.1358544,341.5665578,35.77455111,-178.7252861,145.3598303,116.2761721,-238.4027528,-35.79773295,2.556937333,-185.6215765,-94.05383797,-42.75041011,-307.8275107,122.269091,189.3893711,-60.22445581,195.1022882,-172.5730566,131.9298399,-75.46561919,-240.2507958,63.23650273,-13.8617869,282.7846703,-312.5917231,-151.1389875,-174.5927779,292.4834846,163.0631531,103.4523321,-131.7549163,62.55658734,-135.0338671,-101.6277249,-297.7909907,161.0035118,184.2039425,-84.99507304,137.6874486,-117.9551056,114.5758018,-138.0835746,-65.21755538,5.542124204,-81.58732233,-429.8419216,167.3323234,31.99756321,28.80333558,-45.31187735,-214.0253234,-92.6236485,28.13876764,5.646049079,180.980061,359.0553081,57.94904762,70.08553793,-45.30521663,-208.9137111,-174.9104368,-41.15215974,-3.755095656,-10.66047,-124.5359998,-138.7495576,-125.3704261,-90.62506835,-5.13880471,-151.5588902,-5.552815995,118.2375641,-52.7961512,-14.23125482,-155.5969666,-27.75689127,-11.21483211,128.5833325,-0.03204191,165.4943266,48.35017471,-150.3320899,28.57443727,-85.26485508,-118.081767,-126.441731,-28.62040557,-68.63782471,-68.82950751,-130.3374388,61.56460706,11.99554085,68.57730882,11.32290789,-111.7149232,-13.75152246,-94.26188732,65.06295552,-92.01899212,-43.01157431,47.21923156,76.13555874,109.7445549,-155.3519466,-49.14543375,-30.35161122,-108.007092,-13.53574281,-16.61814309,24.18580003,92.62817654,99.83142456,23.53152327,-16.39497167,52.03888421,-57.0310961,41.73851079,-61.58834118,-9.24830099,-71.35250006,-5.336777037,-3.183545034,51.03642757,-35.0130137,-59.31801164,-24.00690833,38.18387606,59.25437308,92.51625688,1.595110145,10.40697175,-26.11991423,-40.76709305,98.19910882,-56.44360929,-17.50730901,61.38684062,4.693138748,-23.37440643,146.5428432,-81.60102054,145.612153,21.00896424
0.483,259.4899093,104.3979476,84.75157319,23.61299927,-506.6041212,-319.5119856,323.9543416,522.9883761,-404.3528103,-5.14925009,-258.9068884,-361.2208819,659.2662419,-69.23380443,-272.8659131,261.3231104,-413.2677418,-34.49002094,533.1067176,92.92320412,-206.6181834,-67.21272943,-173.9093702,-127.4784498,40.99526742,143.949902,27.45528135,-78.9150233,-2.272216647,-7.802780593,321.0778361,-74.8717109,37.88092919,67.28099476,-34.85898632,-215.2935738,127.9316617,29.15431625,39.38736399,-52.60092193,50.37956402,78.36803859,-114.5629837,-136.6096803,-128.238406,334.1017622,-83.75500856,-190.6493774,85.85777865,-146.6799887,281.0452388,-203.5590519,160.367456,157.5269027,-43.27493963,-26.91034978,114.1859292,44.93084889,65.98450286,119.2546509,-14.56125055,-210.2577325,-111.4774481,130.6846006,-187.9744884,11.06781883,-30.68177836,-173.7506857,58.41144089,-44.55185495,-156.6503756,31.04539233,173.6202227,-47.21575738,114.7965296,18.5545689,35.1050723,-105.6246771,110.816599,-29.66021697,251.3787674,-33.50354291,-11.97437721,12.6556766,49.23968096,51.34448176,-0.844536147,47.138765,74.80619428,30.1090584,71.33169681,-27.48528025,-130.1879346,25.2661786,-81.13054647,28.83128051,23.3886822,-73.16130001,-20.49119331,-137.4156114,120.9703964,116.0520365,-26.22883798,95.09099793,-46.2359225,-46.63112869,-19.75824156,-6.62369385,34.71295244,-14.38784757,20.15094799,-121.1930971,-69.7238655,-109.2838844,-49.73779363,100.7661612,160.0687144,-29.56694575,119.5185307,-91.71495256,61.04281509,42.6197692,207.7111833,-32.85182097,-54.72457024,-77.75024638,-96.49091611,57.42932524,4.315049949,-10.74721524,16.27305849,33.2125033,-83.03885125,-1.331894892,32.40702075,-106.8359996,49.81371449,-103.8878297,-101.7065711,84.17591235,-30.32299796,81.09332515,-26.85411528,13.19356405,106.8242247,-132.1147903,49.69229535,50.14914509,5.740684165,34.73450747
0.489,-239.6339386,-122.69524,184.252162,-361.3581679,-142.3617285,-412.2472077,-153.5113474,-247.5254553,-140.2360627,23.78946158,138.3776997,-627.6190942,498.0353395,204.6412373,171.3172508,-203.1536639,134.415066,-0.954964188,67.24799442,208.6523835,94.60029839,-164.0465383,154.8288009,-78.50562875,75.34172727,405.9558426,-128.6542926,-120.27694,67.75263352,95.02188663,45.45363267,-21.6586836,43.4196052,-349.9584783,112.4535144,-99.59964811,108.1942959,-145.1391858,-45.01878619,-42.49875503,-103.7785548,201.8710305,50.96738877,96.40254127,291.4197705,-69.92974637,-232.0248388,-95.35111613,-164.9641722,-42.52283802,-151.6763278,-27.29806496,267.801987,93.79487989,186.9594215,-26.68426251,35.50536214,-124.1956979,122.1107315,30.84540183,16.42941841,-37.56057937,88.15022789,-47.30419557,110.4936474,-158.4738542,75.42806533,-215.2966785,-196.5469541,25.87819886,129.8949214,-254.3944051,-170.4180223,-208.1381102,77.38160915,65.86235498,105.4840556,-7.311440893,-90.99321756,-48.10920275,99.19348206,50.17589774,127.5791738,228.8775698,-46.1929444,-14.76283204,-78.15572324,-14.62686966,-18.76255388,-139.1053087,43.104902,31.84434376,158.9028087,50.24475568,-3.993132901,-155.1769976,145.3711195,138.4489034,54.19106563,77.31676613,-120.2753687,51.01346624,-52.39274997,-73.06295948,-195.4683362,43.79003309,-26.85526913,-28.69249315,89.05163236,-7.690704696,71.00197095,34.1145157,-17.37047688,83.90063827,18.78152586,-17.35809147,-1.581331404,6.81715221,-31.1917448,57.84014311,121.7993152,-47.40295341,-66.53375543,43.32695537,-9.095805197,-71.29685505,-20.1037253,14.60457229,-23.3273206,20.46650293,-2.608745236,-12.15921601,61.12299936,78.66474421,71.97675297,100.8367235,55.05615477,11.86888539,-106.3970124,45.39307574,233.2054988,-44.78045347,-107.4540802,35.18179338,25.24833609,-118.9082192,-70.6904475,-5.667004111,11.48858962,38.52422289
0.455,-146.0714522,871.6019134,367.1920376,530.5843281,-443.2548462,-385.4664502,-495.3385812,206.3106094,157.6904627,289.9058108,422.7197649,278.624524,269.7770919,639.9947311,129.2841832,277.7238276,-208.2152544,-51.07807542,-93.6390505,559.9031471,-323.9558879,-677.6720868,0.97374495,-36.94414485,-31.23667683,-146.0928923,4.468858296,-313.1832666,-59.98644468,0.532589869,-146.9933402,-23.84423251,-223.061666,98.85218751,67.80317122,110.5952281,233.5893825,-176.7633396,-291.9833005,107.7018652,-151.4504085,166.7457932,-316.9962124,-94.84829913,111.6781223,-39.92783269,-20.15655916,-211.9554953,3.588563524,-28.26433816,-52.2079956,-82.97175884,-152.442613,-173.9839505,13.5971017,-76.19814255,-213.175618,6.250797594,34.94407187,83.10503551,-13.02835959,229.0417156,-16.09257383,-181.4384765,-61.10667205,-20.17442461,-53.89622591,151.8513066,-70.64603398,-22.05622345,-52.07373742,271.8812628,77.58336343,-144.903123,-105.6286719,98.33971815,-8.916050385,-196.8489877,16.74888905,92.39514004,19.84357867,-100.4947443,-16.59801382,27.4264285,186.2904353,-19.4915426,156.6478947,-48.18346174,146.2496033,-68.57182152,59.78766185,129.4038225,-66.18531143,19.24809434,9.237237534,-5.829633733,29.69362716,-19.00467048,14.93345909,29.71964138,119.976126,78.68764937,67.48144525,-37.1604226,-26.62699035,10.60740635,-20.49707046,-55.5713259,47.1356397,-16.11757647,73.42787922,9.094131192,-80.13268687,29.47803114,-13.92335615,-70.37624123,-60.05090053,-15.08612266,-26.28030265,-0.050694556,-6.755580088,68.85861655,133.6508956,12.90249748,-136.8174015,-37.65418945,-93.41310822,14.20138199,-16.07478945,-1.848806788,-77.75754254,96.0054277,-138.8299211,4.366274768,-217.9526329,-35.1177002,-1.706623388,-76.90124823,88.84699055,59.55846531,-8.978223695,89.863304,-6.227091701,198.3894459,-141.8101355,84.37578004,-87.85705529,-127.4664761,69.68640161,-56.73730319
0.493,-670.2803129,362.937362,857.1257791,-302.2320087,580.4169509,-196.3285465,-208.3276079,-39.45503535,99.25603096,251.6792152,-320.5964228,382.3202675,406.3081892,-520.9061136,-334.6096624,-67.09952175,-98.89017604,309.7401851,-51.59922696,183.3584082,-28.90279257,342.7370257,-162.6805004,352.5738454,154.9098584,-65.41355551,-31.2881484,65.37622949,14.15422182,71.10933963,-194.843803,86.03741625,-123.4201347,-63.73398093,-378.4151878,-14.7334949,74.55419755,39.28752166,0.450173392,-135.7713918,130.856125,105.279386,177.5519267,147.3815621,-119.7324092,-39.95144217,69.7593282,13.80013435,-82.213005,82.24942848,-47.25946091,13.90477343,-22.79386204,58.89653793,114.9512852,-32.85567775,-46.59196352,141.6295275,-117.0620086,38.98557546,87.92801315,3.031656324,230.2855612,128.8274804,103.2370146,-158.5554169,-126.1604872,168.9445579,-26.61295253,107.8409063,-134.6256229,-49.11000616,-9.259636503,25.92743749,-10.75654123,-159.9584228,14.01633573,182.100476,-94.88433892,43.55484642,83.44262676,70.28675595,36.91693481,21.31694136,-157.1032984,-147.0348616,66.9253543,35.97233572,1.90721214,-112.6048784,17.29265597,13.80374468,17.76234546,6.474940619,-30.35837881,-11.86664907,90.72004238,-15.70843501,-26.19912565,49.84790697,-25.40578617,-81.27186377,-11.61193134,-35.33486538,-8.006864165,69.10357577,-113.773287,-10.92283839,-20.32732826,51.61725443,-77.16256322,-7.836600842,-15.1156222,16.37919845,-81.70921327,72.32633937,-15.72590451,36.53499291,-22.25693298,-4.647903082,-78.15395595,-30.39371826,-50.63357016,30.43084941,-109.2844321,-49.10634673,-14.90009273,-20.30867421,31.02204371,-77.7410678,4.553218336,50.19700781,-50.77466261,-49.37870686,-38.75147112,-82.73580919,-105.6285954,38.9452173,87.71061685,6.699832475,65.3527498,-19.99607829,-23.54132304,-8.706037185,62.62295759,45.83763689,-54.42736271,-20.2466665,40.57096218,-15.92965163
