pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100
0.12,101.4936511,-575.6002282,6.933158552,-161.9941492,66.70759808,-210.9098648,-251.4179607,224.9848247,-40.08874833,-82.09501027,128.7234658,341.7365188,131.5428538,14.12577323,237.9435752,86.8028205,239.1113044,-207.1672258,-117.1950576,69.53358652,7.956683658,33.4299351,-50.10172776,45.49442261,67.08185592,-75.89121238,27.22800243,-103.4868769,42.07812157,61.53489788,55.72118744,-95.32764549,93.0726575,73.74938617,-99.99565977,78.58508156,-101.5611077,38.13793647,-12.8491069,-28.19671082,-5.405376858,-60.46221,-17.91830974,-5.550605009,31.24535359,-49.44095889,86.82993676,157.9205884,-78.28186698,156.2612875,-3.936547376,73.97553884,99.94925133,-23.49123362,-7.605980519,3.56262313,-3.672196243,-55.33289483,-65.23195878,34.73518333,16.82596839,-0.096989893,107.6913944,30.2104281,-72.43506405,-68.18337305,41.77342465,20.24266697,-6.410577197,-16.23757977,-44.96640212,-26.88861308,-76.54179873,12.40664095,-20.35726321,52.28077037,-20.18914337,25.00054679,9.682270786,-39.52172478,24.36363663,-47.23703502,-25.62308212,-73.67945667,-34.50568429,81.46902983,-55.56501592,-36.13679155,15.73681459,51.54364308,14.51447769,36.16600139,-59.8464382,-55.81755958,-16.59430055,8.537798331,-56.37551917,18.30354264,3.008449943,16.3133685
0.118,-350.9032645,354.2667973,356.6449888,-294.6521621,-277.6842959,-268.4684871,-716.1673206,-129.2586306,91.33066373,18.49790671,-5.195673155,-166.5684055,3.225155229,242.2760555,-121.5998307,-25.41195795,-10.50652189,161.9401886,-0.272933428,-10.30124113,227.9121932,32.088453,-64.03043106,42.7077771,-98.67495458,39.37579075,-200.2430915,-83.67423818,81.2011118,172.8617796,132.7706431,8.284375393,-16.07150735,17.72941703,-56.52711557,31.81098696,102.5653149,-100.9565487,-114.7057216,-88.34909031,-40.97592549,26.00180518,-104.7866604,113.2308194,-140.3763095,-33.87686503,28.92393167,18.10792496,65.88699863,-79.6796641,82.18372735,-68.63658927,-131.3147907,-82.53076781,-51.77904815,73.15954516,17.6266162,-13.98875583,33.28255384,18.93653983,-21.0710602,7.279907083,75.00632048,22.76383874,-34.94441142,1.78295177,-15.675451,37.01616462,20.3669855,0.320309334,8.771915164,37.46909642,72.20297819,-0.756392629,-65.52294402,8.546405573,56.74047481,101.2189427,16.51498332,-33.45767319,21.18251991,-29.9703023,-34.23462461,142.2661617,19.4210006,-18.72324518,-54.41106785,-30.09322318,11.48453221,-80.03255647,5.766739488,-26.50870711,12.49449049,50.86525923,-68.6806203,16.23969958,-63.5843224,29.19617089,-56.17929093,-21.5941272
0.129,-503.5013566,32.06377486,-146.5602198,-1.417355144,-233.269593,207.0871196,-131.2984389,-312.9958794,-262.5303499,-216.6904098,197.6203252,-94.27065367,-134.1101794,131.5699536,139.569616,97.49196121,-201.5271064,-176.7654857,34.93820683,32.73282802,15.03017345,-10.20570042,-10.16517835,44.93039458,95.73686494,-5.902040197,39.7018687,41.96269862,-152.5630069,-78.18446119,149.1444153,57.97941037,41.47366068,98.39016881,15.12225875,11.50670367,-36.90172404,16.80057053,79.00942366,8.477489144,-40.43972637,-168.7358589,-60.03564524,-10.27099606,71.89199413,121.6388489,2.434663526,-94.3628319,10.56578208,120.1535492,5.363413032,55.33479412,-29.254442,-28.16849602,-1.356042182,-60.8357491,72.29187963,28.05614344,-30.90512612,64.12646907,62.68682299,27.9119133,117.2067234,31.28029873,-24.78659196,20.60297723,-58.00129995,39.2870113,-75.65908979,77.40397581,76.74060524,-85.27892167,31.63812524,55.55076684,-4.787715613,-62.41557137,35.53370687,-99.06369018,39.45835685,-63.93365546,-56.01742973,28.20155745,77.4875663,59.77618373,0.615886169,-18.00403814,-76.09423113,1.539442294,-40.31657779,24.17673717,40.54507805,46.90788038,-13.03348444,4.247021144,-3.811254105,-3.378215145,22.92317714,50.9380321,27.17751116,-34.96786718
0.101,107.3759536,-103.3961707,103.9339838,-425.9730085,178.9254879,25.96732514,72.8028713,-60.17307642,-393.9035948,-134.8064192,-113.0492342,-11.80783587,-129.9893995,24.33319382,65.37731921,-99.59096866,-70.18267744,-82.70130905,206.9979342,-354.3695587,205.4479065,68.38522694,183.5508801,116.1473463,-207.9927263,-11.70863973,-183.4882162,-110.8787465,-69.58840759,93.61588955,-184.3251468,19.7428455,0.589055925,79.58742699,4.145735678,-21.5460634,-70.66190621,-38.461084,132.3199805,26.39037838,19.30059123,-25.05133845,29.95226553,70.14134777,84.09135329,29.03924731,-42.09301729,42.77414391,-6.539914248,-168.4050888,15.91329933,61.86251928,-108.5132147,-58.4070711,34.87731984,-14.41260513,109.90771,-63.50971699,158.3866689,-102.7616977,189.8872163,-41.51751625,-63.55669132,139.1964929,-52.79960231,-44.13282519,153.8893183,122.5096502,-66.28739277,39.86889987,-20.5566436,-70.42990408,90.42061216,17.77341228,22.70739581,-41.07173988,-35.40394817,-7.232011356,-80.7944711,-94.54810626,21.78569877,9.523295702,18.35350282,47.92554668,-7.649150846,34.20282764,108.2943735,-19.44201097,74.74272994,-84.58396968,49.31716201,55.961901,53.40524923,-50.93421941,62.8886927,-9.997311207,7.053189868,-163.4687603,47.07864256,-36.14856901
0.129,468.7194025,-279.87719,344.1105515,636.2361726,215.869669,436.7194155,-194.2707159,-155.2825453,35.98575995,-137.889367,72.06147868,-63.43080601,-53.44462477,-70.14014763,-127.4402708,-334.8001826,-327.3413943,128.394707,-184.4241122,80.83261449,-199.1855688,-50.93233573,59.5466605,-17.92485102,264.7886347,42.47872406,128.3639524,-68.87683789,-216.4665218,28.22328068,0.374134083,-28.6794746,12.88709959,-40.36266527,40.26548854,-75.97233424,13.92799336,-84.71055406,141.3058925,20.88489589,82.15686052,22.56086342,-198.3995231,66.10081188,-27.37119261,12.67737477,61.71181245,11.30480125,85.08012023,-53.62376292,26.83397072,59.74046002,-128.856959,-49.7620691,134.2061033,70.66552677,-111.5665889,23.69571888,-31.11141514,-71.42700212,83.54080742,209.1278918,11.04998575,44.80318439,-27.29561958,57.23715745,-72.90102554,75.00180775,1.296417472,-58.17881136,-117.3399914,-57.55835691,-50.44811585,13.48305228,54.9258411,46.69040152,-115.0529664,53.22468512,19.49988453,43.54620088,-85.8967766,10.29429839,74.91873576,-96.86746943,-111.027481,-69.44065611,22.45096054,-28.44151786,-68.64833758,-25.6962524,-73.82088858,44.68658075,92.03731248,-125.435603,-40.33183195,12.85952664,17.67987234,-6.871634239,-43.08086696,-25.60995814
0.107,532.3348617,-40.15063152,537.1103066,583.1514582,40.26837558,217.6803609,-26.18598199,-407.1351327,-140.6575814,-315.6287765,-117.0222552,62.94474667,76.29010575,62.7158897,-107.3779851,-221.6513599,72.53274112,-131.1113678,172.4133462,-144.1701054,-154.5600195,286.8171545,-181.3439781,139.5391764,114.3363215,-9.55078905,46.07839871,-50.02047659,-171.4231199,-44.5445066,74.00573271,-5.479062064,-151.6930939,23.88980718,-186.6594263,-138.9299043,-59.944862,68.37349413,115.7247664,21.10793021,7.752211006,28.16365638,21.16707353,125.8077502,18.59755229,2.823642347,39.92946607,141.4987703,0.438388033,-181.1332228,64.53639224,-9.691226069,109.085362,118.4572925,11.9537846,84.90837957,-64.62638808,59.47214792,-88.88311833,-72.45775793,-95.23225127,-76.42937749,-69.61632682,-38.29029794,-14.32630518,-52.64496726,35.29999924,91.36583838,-53.53569155,22.33157682,-15.06743727,119.6928919,22.54441463,-55.60241241,-58.28351976,45.83252263,78.10378678,12.7460803,49.07822805,-62.38396482,-6.1504999,-15.40384096,-123.9475268,42.27488403,59.22206198,-84.68285628,33.08530369,18.28416931,11.00273754,16.46826548,2.638198735,73.60769413,-16.48663404,-17.94148032,46.24848045,-91.97934918,-134.9161292,-51.40827613,75.6330569,-48.65899009
0.101,-138.840927,-554.471946,305.5772241,-95.36582165,125.9370904,16.42370857,-73.50048904,314.3408844,-48.39567842,-61.9162932,-174.1516556,124.7016146,260.2033233,30.12258689,10.86005217,47.42022368,-90.66900064,50.74330064,-9.426457349,165.8806079,27.12188574,68.0463528,230.2573465,-98.19621143,-60.42293895,-26.59245261,263.3507732,-54.13230457,50.23004535,-42.97026923,128.0964722,-10.69144134,-29.8460735,-120.0608678,-3.428924543,-23.27081665,148.6439609,-28.1741446,39.30320111,-36.30611495,-180.5800054,39.33609381,-118.8344316,71.17032799,-154.0891129,40.18942955,53.5945701,6.888445411,-10.69300846,-51.12796241,-4.592049939,-16.7480054,83.22773807,-42.81172936,157.4714831,-17.49999883,-14.08942481,-70.63463356,-89.2214079,-139.8344186,137.5612409,16.1532979,42.65185408,20.27340769,101.4337256,-27.73708581,-25.53605647,75.23717499,36.26475335,-31.1707867,-11.52657969,7.618107941,-47.11281333,72.51738494,17.12334849,47.22375642,-18.16459948,33.36504228,56.8015621,-55.27058435,-4.74352692,73.83831836,-27.18889165,73.84447981,-32.0562402,-7.119071446,5.091698895,-119.4616955,-54.39477543,76.48976034,-68.26428788,-14.58832462,84.14004008,-51.9619663,29.39389125,36.61164855,98.6356765,62.49485913,-36.16137475,-13.50550061
0.142,89.35645034,633.0577578,-56.91513305,820.6193041,9.508191155,-336.0246641,-66.02736882,199.8069955,-10.1634414,404.4801609,222.8309295,332.6514248,-86.48712541,-39.36016436,-5.381056677,8.238170474,98.35777614,-30.89207014,-123.7611871,10.05967615,302.5923525,-14.07057149,61.67780437,48.53599539,-56.34299592,120.7859438,8.694851705,34.87636953,-175.3778422,-189.5469763,70.73103927,22.05423219,-27.32020998,140.2580049,-75.28985805,-25.89576643,199.6456592,20.26450572,-37.25365517,123.932638,-55.35385636,-57.23141618,-139.2037645,-26.50979251,51.65827376,-90.9278725,63.59663034,-6.3711582,49.10296075,6.898444473,-115.5777283,-22.21589618,30.20383023,38.8019017,48.58606187,-9.526405772,-35.89193606,7.070806303,-21.71943633,127.3614221,79.30049545,56.82285866,-79.03766014,-45.34877443,-138.686277,95.05999804,-36.49185495,-3.732853804,-53.1466962,-45.05664969,-36.98428825,-41.94123461,60.44986243,26.50750035,-70.4125563,-94.82856125,-40.07062358,-5.390211396,-34.79715209,86.49375865,-50.26133858,-99.78990273,-109.3972042,83.72718979,38.34157875,-0.519610142,-61.51854373,-49.94785871,-15.3815506,83.70886975,-11.55543522,-29.17375068,-60.73791575,18.28517039,-6.559574961,103.9696713,-131.8678577,72.3864363,-90.14557324,4.637274789
0.151,-381.2837968,447.3723719,-159.2941168,-36.73084966,4.128979257,-160.0176624,-2.983311157,-41.88712293,338.9187382,77.36614551,-245.166133,41.45407391,-128.0932956,363.2246265,17.54778232,-180.4174068,-120.6070082,49.24731917,-109.5069842,-183.3394958,77.46042051,94.58498847,143.7198734,130.14702,-24.83426436,-92.01555391,132.8074657,24.62085352,34.18196412,70.09313691,-96.85384046,-0.436217682,18.87559132,-88.31228738,-97.8175099,0.382618887,-74.74682275,-8.339944802,-77.78272466,-160.2290864,-81.78344114,141.0363771,-36.61697291,12.08582962,-68.70570848,31.77660201,90.97817517,-28.57529588,-53.34595356,49.84479435,14.31494202,-83.88594258,-14.02160578,-85.96242458,-141.7798896,-56.22714606,-141.6405081,-57.21674096,63.76403476,-43.11874287,-152.128702,-55.13802534,-35.76472842,85.92228589,-30.15383408,6.133192364,-10.56198205,38.01641171,-129.1019278,39.40844288,-3.52886344,86.51428335,38.05294159,56.69291998,-13.63183841,77.92358452,-31.97552783,33.53129688,14.43692763,-68.30761231,111.2362251,-41.35139777,-42.96757447,9.205186461,-50.58335054,77.74977639,-71.2994661,19.08324139,11.73455751,101.9012562,-41.02883192,-18.98815904,-33.44167162,-6.140533847,77.95616593,-25.74744103,-49.42024431,50.99532455,26.3011497,9.873939822
0.148,-380.6288579,-45.69814472,140.1242634,-306.3336935,-261.2575712,21.79006736,98.41438185,293.3633097,66.45942267,-243.4642514,143.8727171,-103.2067431,-28.53954048,-189.0301371,155.6633135,-6.863301286,61.59482704,-23.70925658,56.19075443,-28.66077919,115.4313519,310.5693663,-80.55174898,122.6284107,185.0628828,-57.89382365,58.75568618,-60.09311943,-52.94250519,-42.6505406,-39.78842424,-69.63321009,74.5835236,-57.03202718,19.90853872,19.97846863,119.6399685,3.30184723,35.05703355,18.12275727,-37.08681441,80.83124549,55.62571801,20.0814974,17.46647845,-25.46229482,4.202868481,43.70326947,0.701606379,-40.41876599,-23.14280325,65.71390035,64.80674081,-93.37305141,-52.05722948,57.02212989,145.0607783,-54.89227065,102.5332071,-17.22544273,-133.1783276,48.2044317,122.6794757,-55.81314533,-46.68610186,79.22525381,-83.93066372,-34.80939929,26.7439638,1.894482884,-102.4970824,32.44062632,-5.479185373,-0.246362836,-27.44129465,65.8514304,-16.9611634,74.63225024,-2.859076769,-83.2125185,-93.05931473,-56.80356254,28.63990754,104.994792,48.18534789,-29.57019086,-79.12274943,-44.38900976,-94.3482589,6.046855443,-62.29664762,-7.376516762,-60.10546643,28.34494243,30.46916679,-80.51665756,94.64980749,-26.84363684,37.23510863,83.85434515
0.112,-493.2248189,40.08468649,736.4434624,-273.5624121,-331.5645643,-88.8282202,-144.5982807,12.255823,-63.92861742,-36.1033169,376.1810825,-252.1604226,107.6811043,-111.8488107,59.16859674,-101.9081733,-81.65776841,-102.0650636,-128.1996091,46.96669716,-102.1007543,16.32332714,133.376163,-82.27020626,-3.726905714,-20.19249174,99.09954911,213.7223611,204.0148635,-48.61852158,48.49267036,-111.6469716,-158.3859151,35.47538441,21.48937847,-101.7418974,-45.28441534,52.75083166,-33.83811318,-24.76979578,50.3655189,-110.8232085,-13.26349307,81.63141933,4.653289635,160.0535423,-146.4520039,-23.79313722,85.47826368,-101.7928829,-44.24564545,-19.56128879,55.26561979,-36.8110447,-25.91114617,-60.99980207,9.428130649,50.67616196,6.779353262,69.54525031,-16.27131338,104.403409,-52.79334421,-134.0184709,-14.42359482,-41.56380004,11.75160559,-6.470421996,-5.78384896,-20.72868991,23.74212995,-1.535624853,10.98001048,-38.31980376,19.62508372,39.09038068,-45.13375253,59.98596484,23.23845592,34.54543731,50.75988029,8.780183784,30.3574765,15.19953861,-30.42454235,12.71752024,-23.70681225,33.3838983,-28.90285671,-69.85370358,59.86581328,-10.50742133,-41.94768979,-79.61189959,-20.30883436,1.065845339,13.49885988,4.574134637,89.7171666,-63.07857663
0.192,-278.5376008,173.8674419,360.6541411,-446.9307136,143.3170547,-52.23277749,70.02789168,173.8185455,243.3814441,120.1239695,39.68529681,110.1107623,-20.41604382,284.8708855,50.02491756,-173.8996389,173.6269219,-30.90641461,-60.02502132,-311.7905262,28.97583745,52.29550725,100.4808667,-11.78334732,-1.329181356,-78.78204263,248.582578,-316.2836498,88.40003038,-166.4347115,5.405481325,-169.6189788,68.68737818,35.85448407,85.21827971,-75.05459648,91.84441149,-118.7260662,117.9785632,-98.93881567,-133.5559517,-108.945741,53.1476583,56.39894221,83.49030178,-93.66580616,-38.21621998,-108.0349688,-80.76076306,-24.71656136,-14.55134074,102.5696263,12.4987418,-24.34179894,26.76630116,-58.8179087,33.98571326,-220.8842458,-19.88367178,125.3115265,-25.42355621,102.1252507,-9.40840279,-55.83548001,42.03408712,-50.12725122,66.36053819,45.94045766,20.62006538,-21.27476476,-33.62551693,-30.17338743,41.8002864,-48.08424669,74.55257638,-29.87925508,-20.56489004,40.09562151,-5.647463051,23.30502134,-8.858646814,56.67308621,-127.0522577,-175.2075472,-17.78315861,-43.3586689,65.23487832,42.98770566,-109.2397246,-68.15426335,17.92667411,-65.64817542,8.931172729,-15.12923328,77.53376876,-47.99108071,106.7038779,10.28609681,-5.834252972,38.62372342
0.149,-454.946565,724.5759373,-53.07800605,-45.9315966,350.7523042,-213.5062239,-265.7415434,44.39816589,-392.6813541,55.13726231,-269.9500312,-22.67960239,51.95478886,263.3266446,84.9317004,-90.47682422,75.12071498,21.28066379,274.5693661,23.39773593,131.0220184,88.4024872,-114.9867201,186.1816566,92.52907502,169.6596454,36.98907156,-148.9984826,-68.16578938,6.342478134,-74.46468887,46.5596046,4.23984374,54.33192151,-19.29959899,-85.74134462,-120.800866,6.754758216,64.11528664,28.44247945,0.574662143,-40.24901855,72.54281296,-20.64232781,-15.07205237,31.54924468,-64.79439239,35.42366737,55.2816319,29.90763517,25.65207612,-12.16631969,35.11480633,40.82397618,79.87021441,98.91445476,-81.48126115,-79.71003802,-12.42265491,62.80392775,54.89580757,13.45454462,-91.37851165,-87.38540514,93.97248841,-27.33192775,38.07124543,-28.5177062,40.59652469,41.34395687,-10.38175142,-27.9882233,-46.35587114,-55.27984261,83.20998858,-25.08455071,35.88007438,16.55644685,-73.41946492,93.44032377,-39.02573079,-37.42115093,-20.11884874,49.88293583,-19.83731667,-23.25823396,4.064834568,-32.91629333,31.86044738,8.893828205,-3.149416391,-55.31751167,-49.96418396,-18.35016278,7.867209784,-30.76047231,-4.514830276,-43.11852221,-45.00916316,7.174842655
0.113,272.6288289,-65.61908804,46.29039694,422.8341161,649.7322208,42.88788807,157.2793953,-228.6094117,93.04161088,39.04751093,287.1744573,-274.6166482,109.4512279,99.47834831,276.2771662,9.288497861,-229.0116835,200.6925271,108.4171607,133.7258699,188.5923564,199.9004735,77.60134732,39.03987635,-278.3601893,65.21771988,-117.4901633,-43.17161755,-1.129022484,130.7012847,-182.7566886,-111.7519377,-19.36093465,37.07642111,14.28292827,123.7051908,61.01189309,2.669136802,-90.85879058,-236.6602482,37.69658887,-83.89477517,-48.43686593,-12.63736581,92.68177081,106.6889917,16.69132019,-25.65959689,-145.9630029,116.8690321,-83.11795909,99.58059223,-12.46852061,8.267647601,170.0683268,9.634113072,-128.0546577,-29.12409051,80.9505008,69.75766575,-40.740013,16.27462276,-58.52837935,-105.8139058,160.3934926,14.40023961,-31.32889644,-159.499857,133.0011332,-37.92372936,-62.49327516,33.92153653,-97.21147022,-128.5586921,-30.09339647,95.15863447,32.66221698,87.08069924,-86.8149537,-159.4715614,8.223571069,-72.32589665,13.603794,-107.112575,-77.11496247,106.5327061,-24.26876956,79.60055142,-74.06222952,-10.10395113,111.1498438,15.80508132,16.09485913,-20.44327242,-24.00396601,36.73870646,-35.35514351,-37.72180529,-155.9665443,-70.20319631
0.154,353.087257,127.158542,-12.93406067,495.8029064,491.7616843,118.3893454,-59.18805107,-227.7350985,143.2215829,29.84437093,280.6425108,-189.7139049,-70.41711435,323.4746226,359.553313,-48.40851371,-32.96022074,-94.48868271,303.1142626,27.46424693,29.00197137,19.26867466,30.25459647,67.44012888,-185.5824273,173.9027417,-45.06714276,50.43092016,21.54116472,3.815666706,-137.1195291,-236.7424139,-113.1415809,-19.09743672,-63.59934991,206.3357557,211.0843723,55.75660987,-192.4994356,-110.0567997,32.36304509,166.5922575,60.79675405,-57.28226623,-7.283411878,208.1064685,-56.72282039,46.83579883,78.76965803,-34.33863252,-19.50966607,28.49637369,63.44385645,8.147445432,-12.01980689,-24.43327456,-66.33858646,6.842396749,17.50298693,69.5629304,-11.54942114,197.7073595,106.2152556,43.461311,154.9303872,-24.76089822,32.3957431,-63.64582275,-6.615430858,-47.21074219,53.22935812,100.6600745,-101.1436473,84.26603949,64.36123046,-76.825937,21.65140266,-4.393220929,-98.22873536,14.18917826,61.03838951,-64.79336764,1.313939371,-70.29660556,-28.18826664,-83.41853478,15.5651086,31.41546035,-0.240879712,9.036523036,-28.39076361,-83.3990376,-79.31478013,45.6767585,-17.3823923,-70.40763795,4.114099354,-65.5642041,50.91008889,20.97137503
0.178,591.3524869,-377.6074758,-145.8242195,15.18135834,515.7693024,185.8523004,83.2416674,-124.0718357,-272.3737956,124.0988021,-244.9786859,169.6401614,-298.354707,-110.4075455,-355.99782,-90.10177435,-36.88916525,50.69206926,-5.274163269,-80.28115149,-74.22017885,-23.82509413,-38.32859842,259.7785575,-280.5526096,6.543272878,-98.86135941,-46.154612,-120.9363702,-16.91555586,-182.8336294,-95.42641448,130.2340346,8.343461894,18.20893686,-131.2999754,5.178715483,113.3763187,52.05616993,25.44107287,-29.21277849,56.24930492,-104.2558675,-28.29398863,132.0318141,31.94109414,7.099123018,-46.0717009,-49.77403331,-62.64336408,-6.336708972,4.511655325,-22.76170948,23.41016461,42.27961112,-51.99617163,-73.68793799,33.12898102,-165.6064131,-90.35646859,-57.33268232,-49.75524761,1.872845109,-45.98456113,134.2823075,10.873201,33.13646163,-86.04857576,-123.8019418,-70.98359642,12.88220351,38.15679884,58.47206486,-71.63572561,3.686770287,-41.67495078,21.98986153,37.96097408,-53.56541779,-57.63309109,-38.10846546,-10.01109122,34.12384951,17.12791954,12.82654076,37.17050001,0.608250618,83.98506373,55.47726803,-29.19425768,-109.2849966,30.42099505,-13.13965385,42.00633642,31.7904175,-33.71969718,28.52113745,-18.08714574,12.89725733,24.47190145
0.203,14.06371805,-408.283532,-18.61451353,-15.81228624,160.2532049,-312.9942335,-187.9901532,30.25264564,101.9922486,-81.83638736,114.4646868,299.6969117,-42.26412239,102.6433938,119.6914051,199.818701,177.0678332,-149.5085525,-47.83628379,179.2796784,-18.92820323,90.18349773,47.0554857,-113.2840162,186.0127401,33.52863473,40.06851742,-62.19054436,151.8853423,-25.41165606,28.81871559,-109.2636716,137.9674216,77.8251894,-3.580581677,91.20222591,-87.29142009,-53.21254888,17.87216579,85.62659485,-61.64055716,62.52645764,-53.97562163,-27.81901215,-14.76227143,25.56579041,-37.8741785,96.08481202,-69.4751139,-38.8553691,-0.391688386,-8.301035796,30.68933257,57.22590645,-21.47343993,11.35106332,-85.81410359,-117.3178305,-41.33186415,-45.53281689,35.54653676,31.41150672,-8.26256584,1.002001604,35.71948815,19.01124877,-73.35335524,-67.0961075,-77.47524967,-74.3965495,-28.87257638,34.92458873,-8.432426023,-24.33626467,-82.7699959,47.35332049,-41.45241434,3.520863336,-25.00352617,29.24038466,43.51581311,-19.10320155,-0.615826206,74.66004291,-39.61515509,159.922695,9.357083485,-48.99155227,-6.209347079,-1.588051947,11.80202266,17.38976357,30.38638956,-108.5607837,17.17466162,-53.1503218,9.811260268,30.16580091,-95.2173861,14.14863705
0.251,325.893731,-694.7634535,82.62831327,-79.48722437,495.2338424,81.91936154,-102.302237,187.6781455,-195.5875107,215.9269905,-60.87081696,120.9929029,-156.033719,-253.6179026,48.23153446,-114.0621626,-93.03556819,14.19995649,-150.5505398,-121.2595733,77.13672972,-27.69303111,-56.66480937,44.87930129,-128.4962171,-69.35233739,213.7422624,84.29598913,87.52602302,154.3207726,108.9449657,113.1808536,-143.6673524,11.74817081,-25.94787155,-59.22219176,-13.46950224,66.64756699,-34.968843,70.98114421,-23.3391113,31.0872244,-61.17236969,93.47547238,32.58907143,75.97037137,-123.2570498,26.26637463,162.3568282,207.4565394,-32.92550135,-12.14273167,64.63692184,-96.40797333,-47.45012189,50.41875423,-0.028074019,93.65292499,-63.49409342,-38.7149289,3.134362135,-50.98351704,25.10878422,94.50728684,45.53873127,-57.09238818,42.03047529,59.48682113,-49.40022315,-4.84015704,29.63753067,-50.82637686,-98.56775007,-15.43429146,-9.96826865,14.91281812,46.37040061,-17.39099908,12.66343391,23.99990385,-93.55977862,-42.66377352,11.51127986,-86.21396683,-91.9599964,-44.25334405,-40.65335847,42.45594488,8.70326711,-4.559389789,41.40416996,-92.66550411,135.761537,-3.793423791,51.53979837,-7.551313204,-34.58491313,-6.975655236,69.63430727,2.66086478
0.271,-46.51174866,236.3752806,-85.71957819,-254.376185,-481.6099138,391.8755531,-236.55214,9.459311769,44.27278614,-26.92537374,135.7205602,-161.1308968,90.84817881,-119.8980188,-99.95185429,205.2717351,39.18189786,-77.75400427,328.4772846,-72.09190004,-14.50979741,-127.3788878,-178.8331905,-39.75689228,-226.2314448,-123.6110509,-0.08456108,-227.1175059,-79.72715353,-53.92682081,26.45960879,8.747923551,-195.7746082,2.546890427,-39.52105292,-78.74927212,197.189208,-25.78309772,49.82061397,-33.55061831,-22.30667934,-23.16908523,-64.36977902,-125.273594,14.69326672,28.38319914,10.98970159,-115.791226,35.61972389,34.17420807,-38.17664331,-66.7977678,-61.24407151,43.32463053,-68.87232512,110.0415707,-57.75709247,-51.77502114,5.285101909,-47.47209664,26.58056749,124.7403887,26.29937118,122.3384932,-7.06441492,-61.98182225,128.2997443,-46.64866457,56.04534093,-14.27898312,65.55164752,-89.26030187,41.69658789,91.88629775,-111.6556581,41.34530496,-9.30739663,9.556691248,-18.38361795,-127.5637681,116.2093173,-29.03432569,19.34796974,22.88362038,-39.76992932,-54.21880252,11.15088754,-62.51356221,-0.901515142,26.1897642,30.35593901,-14.89160445,10.01851401,3.17202566,4.098232382,32.57259303,32.08424343,36.57122306,-28.34069635,-7.547993814
0.203,-213.6689848,581.5669906,143.8832804,-182.3466156,-34.25635424,-184.9610027,-745.1631551,-95.74045972,265.7584136,263.5540187,49.07451672,3.106875783,6.319005386,-16.58095707,-294.194701,-177.0515829,76.24042512,38.43597511,-3.553435917,110.9303566,47.09967991,-36.90515799,-88.06425823,60.74796554,89.02925137,65.59915603,-102.8016048,111.855328,47.05036315,47.14087874,-46.66776251,-30.99199885,-137.404316,-86.71795708,45.02105463,37.48936898,-42.29841268,124.0421308,-50.07121295,-76.3415402,81.4567251,121.8166588,-28.17093627,-57.8843907,-48.21908652,-151.5221717,-40.56457015,-39.78427395,13.63766921,-13.92786027,116.1403491,-33.45759634,100.4122676,-23.67190394,41.0578909,92.05689848,6.561467929,42.82171441,7.73435074,-11.57948487,-1.135400772,-37.10129976,111.371219,101.2807467,56.75494876,54.90101511,24.36921996,-30.86266174,6.64417076,-26.24162107,23.78361891,-7.06191792,13.08551539,27.45136772,-24.60805752,-21.16711185,-107.3199162,-18.39376863,-63.26699853,-63.07399601,-34.54842012,9.685944574,-40.52208357,19.09348399,-24.83883255,-17.05172472,-44.00389904,2.609471426,3.247507418,-41.62059673,65.44764575,-15.64294304,-19.49300737,-66.71762739,-67.98455829,5.04232344,20.07586348,38.46118124,48.57890841,54.51035263
