pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100
0.242,959.198491,-83.75680274,-14.13027172,680.2169183,224.2843587,105.6796511,529.3657946,137.3965138,302.8553098,111.5884696,525.9869921,13.91069885,-36.94270953,89.70052466,-143.2641604,-780.2740255,-288.8345871,210.1352462,25.11551762,-69.59414315,-221.6395997,478.9419512,-114.4889493,-473.8773518,48.32648957,8.497260217,130.5221709,56.36969479,-355.8076077,-195.6282808,16.49302972,359.1544219,64.87197918,101.5381543,-321.8531173,-64.83046907,307.7649963,-398.5741812,-190.2756,231.4151274,-21.70060703,38.24441466,13.59562011,-152.0079318,49.69743314,101.3683001,-350.0574559,199.0020189,16.22058192,-79.1590419,203.506123,138.1070281,-110.9867139,219.1844184,12.32640032,172.6010284,191.8572032,-39.4647538,179.9247841,-112.0925071,210.475419,86.60021993,-36.17184673,70.7429354,85.50222108,152.7415468,-153.9209929,-100.4706657,-22.73189503,-264.5195868,105.8290659,-224.5496072,-109.9332502,-33.41319231,-76.80170115,-58.39468487,183.1209689,-90.04810437,-28.07685177,-29.67370543,221.7196928,2.701075428,174.7706872,72.5745621,-45.26442219,-104.4095969,-83.65774704,119.7328851,31.83806561,-115.7125521,-34.97109505,30.69943923,97.23807387,-2.775309338,107.2126761,-83.45116676,78.4470245,10.01312207,62.44528719,-177.3503542
0.243,844.6084486,-462.1655096,393.1331656,189.3697315,466.1544264,-14.55919237,-287.6396207,-232.1900899,-222.9792637,324.9651937,-595.5457228,554.3599417,-258.6482755,35.952829,1.558291809,-42.56853431,-121.6894284,-64.68097585,215.9942608,-456.0635776,41.77026075,212.2492759,528.8248592,-79.8526751,4.385185357,-179.6081466,252.5985309,99.26773066,-194.7499053,-100.0995051,185.8972112,-276.821048,-29.85897879,-133.1915281,145.5262301,-8.006795323,-191.1290392,232.3983252,-75.84722368,-280.3428128,-38.81424671,175.8347544,-119.0423751,245.1091621,236.5558208,-67.22953984,90.74696412,40.33466086,-128.4280461,59.74162175,-82.90515241,104.6804016,69.75755718,77.28648707,-14.14168783,-100.111774,16.27812778,55.4970236,-23.31846579,-72.04590187,-237.5197783,97.08085441,-44.72434849,-97.11823117,-83.14242357,-269.7966247,-98.77615927,15.63646852,142.7366402,2.076573749,-120.3814949,-31.8772944,-57.85752145,-63.33902871,93.96283451,25.88746171,89.73343092,80.01905415,135.6660487,95.5806941,-44.62557948,188.076032,-117.6745265,48.6653524,138.3327167,-2.635276042,-70.62685287,-53.05679102,39.98634822,1.037244115,109.4229184,-79.75728719,-1.157518625,-62.2340376,124.8633925,53.95249193,-45.1973401,2.145219012,6.589276408,-31.98251605
0.225,1169.463685,-5.313426948,228.7013192,342.6922525,428.7823949,-110.5445528,34.1931215,192.898993,188.0924997,255.8079954,-631.9196303,-164.4785242,64.21403137,-271.4422367,-428.7416098,-57.99566658,-18.42239022,-16.26218439,114.8393412,372.085941,-339.4810866,151.9127597,25.86693707,379.8634175,238.8339939,-284.6391674,255.4109986,72.98246155,-15.82096575,37.34883351,174.323126,85.62013527,-52.61054135,-129.3515878,57.50405493,-69.20159463,-369.6178048,48.05957653,-72.82909738,-120.9535907,109.5089529,-68.51613622,38.43176295,29.89910924,-14.92224689,-91.17690536,-131.0018567,-241.8206163,-331.2503927,125.1570558,74.0323376,251.9190549,-159.3664175,-173.7519788,63.25963271,-130.9490503,-76.43887097,75.03399961,57.15654685,-29.53219573,40.58766516,-82.9674989,30.6863771,-197.113096,-39.57858578,-159.5839744,-40.59529845,-90.54154361,57.37060687,-33.33280527,-149.0609632,-12.54019369,38.98207471,23.04094707,-78.88016785,82.10001651,-210.7197272,58.97522398,85.66577728,-107.1660679,-98.94898021,0.697064915,51.49079021,101.3554528,146.920017,-44.75296994,27.49305029,30.34637207,-83.69566454,-54.51448788,-0.11976644,-3.451874922,-63.15361432,-38.86501735,-11.11109035,21.34163359,-37.00844553,-59.59438542,-87.73520585,10.10920587
0.219,650.9394369,407.5873315,-749.7316976,170.0975511,369.4665788,787.1509794,24.51681278,-24.35086906,-40.78842233,-493.8483742,-187.2764347,149.8567621,-397.1538087,76.80814903,120.0236967,373.7365269,-311.8562381,275.6650692,350.552489,-412.7921848,163.4150191,-42.72399606,35.36866999,22.1762411,143.2662647,304.5825913,120.1854765,-66.79186253,35.94969931,344.0790377,-240.6695946,-91.59768414,177.5684083,-73.42148258,-40.29898292,194.8192053,97.00451652,55.70003421,-91.49360432,-51.63774085,-122.2553125,-262.8802457,-198.1360076,-104.8006642,-75.17904487,66.82932214,60.3850109,40.11453225,-25.056131,35.86445822,133.2060843,-87.01180348,-31.2093273,82.61825128,178.929578,0.170299655,-20.21653093,106.8764689,45.63003579,2.944164763,-20.15162713,-57.87657528,-44.90691732,100.7787621,-83.50198926,54.8292312,31.07813521,68.48571405,-51.7252036,57.81536744,-29.74982675,49.38915473,76.9306444,25.43007439,49.28814012,-19.65343692,46.34994389,-72.54396654,-32.57192055,-6.721191812,91.99662129,-50.14744953,-28.08211828,-14.73370647,42.24885726,12.11726763,10.47963964,264.2051546,33.6693838,-81.35511159,-59.06421516,72.97156364,36.84054241,-36.36925731,106.8574407,31.67357678,-57.43724608,45.95093345,239.2480354,-23.94543069
0.265,-440.9949526,-575.7414289,-296.8996172,-385.0256589,398.5467439,-245.7788075,-152.1157165,349.3335794,-79.55291216,-50.88171831,430.4017921,-161.2986126,-48.05565803,-115.9512652,-93.77074068,-46.64777081,364.6953839,-160.6035803,351.7298705,-55.72968855,-373.7779685,-31.97523703,-64.21504079,102.9616674,397.9051221,-224.9374223,-63.91866696,-147.8872031,139.2350194,40.29670764,-287.663447,-82.44253405,3.81581707,101.0688897,226.4739795,-22.02610438,-63.24517867,129.1231466,-23.93485759,-67.33404799,-117.9562447,-63.38059117,184.7426235,-418.8106474,-93.6698634,-5.149538575,27.3927757,90.10324665,-57.13006049,96.12818576,-125.5193287,-132.9954944,-88.21961951,5.707632202,68.27986465,-57.24560926,6.223697874,91.26504001,103.224591,109.3199661,58.55380078,34.70248414,-113.0039799,-139.2030517,119.5101619,62.32674237,49.52696058,-12.73503998,-7.960146493,-0.695684951,162.9742516,103.0837,262.3540892,99.1039648,46.78048566,159.2411935,-127.7580838,-10.14046176,33.47638637,6.77302362,-58.81345139,113.2585641,46.26760322,117.204304,29.74666692,-65.27952465,19.53255923,-24.71082732,108.0627299,-15.96598676,-42.22568016,3.607375192,29.88550197,-20.83182268,90.01885929,60.3159141,-2.895021679,126.7876905,80.56111572,78.59149738
0.295,-552.4421663,-786.1376765,32.87998592,82.88806934,340.3654769,1.69919268,413.5938276,619.6521112,270.8298601,-178.1361323,185.7832672,-409.5957102,75.55089921,-182.1435044,-361.0102224,196.1616648,581.1128007,-181.7837568,-438.9875891,80.55874931,-283.0568247,-187.0480108,41.82642443,142.3501356,40.90278925,103.3504389,-278.4608735,295.8645586,-105.5837107,300.5417414,-269.3074429,31.55981625,62.72522584,119.1345755,-37.59568235,-77.16605905,132.3532409,155.2807282,-93.71923354,-210.7325415,-78.55309027,119.9085965,-314.6382206,187.3534392,40.24451853,320.3644563,-177.5286551,64.17114328,238.735454,-76.636416,-134.6219588,18.13138148,-145.4298907,73.55354203,132.502179,-101.0607251,-72.76144427,9.099808565,0.408299205,-67.16293339,-151.1364705,33.63059104,-65.46732396,21.08675966,-89.07751676,77.03143188,-55.61125748,-115.2789239,63.24889836,-52.49233785,-60.50309269,-228.3002018,-61.2229088,-125.2939584,-36.38455474,14.19254851,-74.97922019,72.14327141,37.40201876,111.0189011,-39.17266172,-40.39540601,-13.24813143,106.3076442,77.3388273,39.96433714,40.75743839,6.416317521,-16.48389452,20.71586426,-50.67672229,-112.559211,27.26684073,175.3999094,-1.813903043,-17.94631447,-74.16406642,-49.98392442,-158.8127638,76.64230615
0.236,41.36627021,504.9643233,-1023.013927,18.92520226,395.927195,316.6476268,55.81569326,198.1556585,-584.5674196,-379.7243327,-215.4609224,111.9581531,46.56419913,-72.82214227,162.4588467,411.5315877,-58.18764386,148.9782736,262.9659784,-37.60368951,438.3163603,-70.45140436,59.22900224,-104.6516921,18.32201781,30.63529913,191.1407681,-160.6909802,-35.15351226,176.7877781,-160.5780835,15.8103639,274.5369166,7.019698896,79.48487827,-50.85671633,139.9604495,92.10219328,-257.7483313,-73.23236352,-237.1192888,-96.27139374,-67.3286845,90.54542574,183.6082453,-97.84544276,80.9198139,92.66075602,53.63025824,142.7535833,198.2612763,-237.3787167,25.67793388,-203.2564487,100.2901393,-6.76498066,20.80858667,80.67731059,119.4054203,29.65176949,82.7833064,80.53159997,150.5471239,25.49324974,-77.93076053,94.81115974,77.78212156,49.44700822,-123.5015431,137.852148,-86.28986062,3.058617871,-59.87184711,58.96578987,124.9718121,20.63728718,-67.47799387,-65.23739278,83.66794118,14.98895286,181.5622896,-132.9751139,0.778862206,-47.42522728,-115.2700655,42.5399466,-148.6774389,-32.94785569,-3.06188094,-75.96954569,-15.34138642,-46.29900314,4.7895706,-66.3218102,-5.064002495,-103.7441649,156.0219455,-31.1921754,64.0567288,-62.32583811
0.22,656.2102076,-528.0338635,-420.6865113,210.6285987,109.562208,133.5645755,152.219864,-71.75427144,4.493994098,-362.3988513,-371.5493083,247.844232,37.96222446,-256.6318382,51.2522277,285.9997782,-158.2461006,-106.4597981,143.7554892,-185.6340046,-496.015085,144.9010787,-57.36442222,187.8448023,-441.4143905,207.2276041,-211.5606811,-358.7715159,-49.2928925,56.18844224,121.5017438,249.0357639,306.7809803,-321.774244,-155.6705436,12.64964984,37.80338807,123.8139195,-129.5693244,180.0286047,147.2200594,-230.6639396,-99.97207955,-41.49015595,0.362325447,-75.80218869,-201.2184123,153.2197449,11.008513,141.3961594,147.1910057,-184.2565655,83.60203085,97.13913956,223.1704402,-7.718171366,-60.62181128,101.3808164,273.7500485,93.94860282,-12.69955669,-185.2929022,43.76415124,-55.68599441,0.770329601,32.80342024,-79.81345591,240.0687537,-48.41568647,-37.99927818,61.11881061,-97.68397008,4.532390665,81.59486894,-85.69271398,-62.89698193,48.34687827,60.74359982,5.414988923,45.34719946,-35.73616635,-3.669529854,-63.50472444,45.07674235,-17.54121435,72.6357367,-64.72738414,12.40887464,-1.22096671,247.7304518,-148.711124,-140.5545083,7.94231553,15.31459316,36.8200795,55.45352625,-16.40968629,16.01126406,-39.67834473,-87.48862519
0.215,-41.19028988,547.1036301,424.7156382,-240.380889,-12.58985957,-346.3859343,-7.73290212,-451.6507947,-609.0170679,-247.6913203,-159.7271705,-555.1422609,164.0166707,-341.9601484,-303.5875562,107.3996142,-99.51041601,230.1915783,71.90116774,-7.054650456,422.5480948,-301.6734327,-276.8033247,-93.82257977,-79.10315087,-164.8522618,-116.8302142,-72.45097825,-163.1644872,-21.6576279,116.5683904,97.70756637,25.70832815,-196.8429059,192.8951054,330.887026,-231.258703,-109.7353718,14.23462839,13.37569628,264.143067,162.6104331,77.45751591,-33.86982056,105.2173683,124.1795975,66.85259819,51.33811497,184.9651289,-22.31069447,-199.9498931,-9.566106354,-107.8842633,185.3481808,268.5686847,124.1002227,-9.36246714,-90.6456249,-76.14104456,-19.0993694,12.8424843,-87.0868224,-156.140491,-26.58596566,-106.1122415,64.29179161,-11.01660041,-19.83910127,-203.4703103,-40.09192397,-3.849378074,32.48438262,27.07268543,78.95134264,-9.790682493,-90.73689216,-146.7297719,173.2666182,-39.49074575,38.36759272,-34.21366122,-153.9881922,-120.8468203,49.50223339,67.32342898,-12.39053233,-12.34646065,130.5016272,217.0777673,37.5521879,37.60663965,32.78610755,-1.553562098,122.587154,-6.17916728,-134.8829713,-139.7753015,-149.2286443,64.70699592,39.93580628
0.268,-61.75303702,930.912406,-509.3170718,-451.4769556,-207.5395759,-410.1921425,458.5059442,213.9458817,134.9220983,10.86039873,-172.7968398,24.06205614,333.8643721,-531.0755817,-149.3470105,104.4338444,-191.5768656,-161.7920147,-74.08442703,163.1273349,343.4333617,144.2891829,6.660521804,14.55051147,-382.1394992,-194.6254526,-84.85749641,46.46325681,-81.16561729,-22.45750579,142.9097887,-44.66216256,127.3450548,118.1174449,-144.8095523,90.19511859,-17.15621521,28.15698552,30.03241258,-2.745509509,110.747818,365.3366955,130.6957741,-72.64890127,221.1845601,-27.21907642,-57.95292555,2.314567095,127.7567842,-155.8465688,-258.2453164,-86.99426743,282.7375285,30.63065558,-28.65562808,177.2833794,135.5120531,63.25743054,21.78420712,162.0000319,144.6991209,-68.78707538,73.51719403,-99.9821301,68.07850317,-16.35014944,-62.81612922,-14.14300761,-11.5365605,-26.07037466,117.0134851,40.51514367,-17.39545374,-3.997593744,-85.97605495,152.0544314,13.78356164,37.90610487,49.1086491,-116.4751253,252.8719015,-48.32228639,81.57861993,71.40614669,-35.64165904,50.12256649,44.72332694,-129.5249565,-75.01348686,-20.24853524,-96.9196873,141.098484,-30.63115728,-95.14884392,-61.19642195,-24.14076618,-39.76588049,61.41585599,52.07913981,-83.1210115
0.205,352.3033484,-176.129351,-416.5490422,-291.2896096,-442.0631706,233.3882574,-628.9470846,2.202001054,-25.65058526,105.0072635,-24.99752812,-376.5982166,-263.6289882,105.2762586,66.25710878,143.3704653,-415.2404295,-61.94983368,-110.4793936,204.6406402,-74.31027172,124.3027597,-20.02087409,-64.19573184,380.5234121,103.2596837,-182.0036746,268.5449522,353.6570655,0.260635379,243.893569,54.01350534,-131.2956526,42.35802378,116.3815585,-286.1799059,59.22273859,-234.126131,85.6404564,-280.4832374,-107.8155637,-117.2619163,114.1032801,-94.91097874,-80.05685893,-71.18480282,-110.5157842,-118.1539983,-85.20180562,-138.0212089,-182.6566031,-27.46900337,-25.96014171,237.9137389,72.32542328,38.57091523,-51.23118,51.00398264,-174.2000988,26.69061963,-12.63522194,21.8625895,-86.84263384,53.11986281,-129.0639059,52.11813032,-270.5861124,-87.84160314,26.21315562,68.44400832,-59.22669165,-35.48493243,25.95983474,-13.97410802,4.183663663,-58.37242905,132.8271031,15.20994082,22.92957133,-114.6833679,-73.85793276,-91.08644374,-0.570735575,38.51591363,152.4743923,82.19814482,-29.60327752,12.2192723,33.78274851,15.33448769,-94.65739224,52.27328325,10.85282726,0.205262216,-12.90256854,-152.5669999,119.8121186,155.9764666,11.24791565,126.5419472
0.231,-449.3162285,-991.3128691,325.3497788,490.529799,248.9635639,-472.6217678,545.1552289,215.0403817,447.8965778,169.2497925,-38.81847248,175.1136074,-243.4136922,-251.3715443,-122.6006795,317.9258344,242.9661481,334.5630039,113.9306499,365.2735843,118.3257844,170.7688998,236.5829531,-164.7918089,117.7473187,58.58679383,93.97698653,-21.39516349,-300.3533165,235.032618,28.87797734,61.28553119,-345.2419178,83.86250774,-25.41196218,-55.54553992,263.2396342,91.90967714,442.1905882,141.1694168,-9.025781945,-326.7306236,306.7143965,49.86831982,64.66273553,-5.226065992,114.5737354,-53.79975955,-202.4739452,234.7725629,32.82593951,-110.3016296,-34.45903834,174.6692224,-98.62275623,222.9689769,46.43278081,273.8067822,-215.493736,105.4218451,-81.52355548,211.5842328,133.0256895,-181.9863601,-77.07682882,23.32980228,-37.23227618,143.8239858,124.8017574,53.51173524,-126.7826317,-147.1248097,46.95172326,75.67743108,-46.39129758,-28.49868366,54.17788134,53.52388846,-142.9450981,160.152276,-29.43078349,-125.2506134,-97.26228361,-67.20403789,2.257142291,158.1390488,33.20912295,-0.130911885,9.197430003,-54.70782806,-20.0893604,42.72064909,-173.1320384,202.4708454,10.38448669,-103.4615446,-45.05842843,24.902575,3.836516814,-54.77642252
0.21,771.1418285,21.7747458,6.564986888,-272.0888836,-205.2615811,435.8317642,-603.2330344,-412.7235991,322.2808713,-59.02858016,-111.6712075,14.03565978,-249.6398981,-307.0200167,147.427529,215.483677,233.5187527,-154.9223545,-305.8449561,-188.6417612,-266.4925352,-0.090545864,190.5498129,-262.2997582,21.67426009,232.2076787,6.368940093,-244.103948,80.81378651,68.09499709,59.82320681,291.6029167,27.99910247,196.2620084,-133.554703,-82.3018076,-91.86828732,-116.4387932,8.053462212,-39.38597652,238.5811864,92.25479115,123.9635861,-66.9513252,239.4007193,28.43912928,-193.0339181,-2.422130378,-113.6349493,-10.90410171,65.27051184,58.30643014,-79.19864599,40.8116609,-8.344556746,-334.3825455,295.2663094,12.20849096,-59.33072613,126.1488368,-13.68434498,-21.78943668,158.001997,70.92322139,-12.78718385,96.09776005,38.37237535,-53.01643966,-94.31683487,14.42158681,-13.26179601,-37.91376182,-87.44127965,39.64331124,-150.4930465,-200.677994,-103.8494195,-38.44857209,59.02897669,-41.18878035,36.98155632,100.1909252,-73.14190652,200.8130849,-10.12242509,-21.7966238,57.26147585,-107.6932053,-87.67129773,-73.93753352,-48.85806758,84.37210024,46.48422045,-58.88508605,-111.9915826,43.09013956,-6.733327098,120.0343312,-74.88558254,-47.20369134
0.255,237.2688818,78.50321446,-455.3554175,-319.6680995,149.3820782,-247.7193506,484.9294033,13.50815927,-72.63002591,94.92572427,-179.739258,-217.3994794,157.2199059,-93.36583238,-123.0331193,-237.173214,160.4184674,175.703926,112.5593787,266.3985393,96.93956708,-33.20685791,196.3147349,98.75043467,32.32578104,-147.2217587,-153.659998,-40.49139599,370.4715921,-527.8733196,55.98745063,104.9222332,-279.2832022,-78.6976221,77.34276979,205.6242758,-176.3811983,108.7049866,-392.9612987,-62.67499024,-85.20228873,-158.188225,104.6731724,72.50262568,52.44827938,-185.4320561,180.0951642,247.2168728,-246.6973782,-29.5457411,43.36834121,28.00944655,20.71420845,190.3070694,48.80460187,-189.862611,130.4288552,132.7487957,237.1036221,-46.77100502,58.02998267,-166.9268055,-7.738853059,47.35783842,-168.4819127,281.8364781,37.92547418,46.11271697,189.9428795,93.76403707,21.2290293,-121.5267684,-77.82069274,24.41019019,55.62335334,108.7064834,37.46085337,-149.4862592,145.928181,57.81902412,-54.43172301,-37.66008028,124.0488463,-65.31072938,136.9789251,-92.13520923,7.541837487,63.70028079,35.3649712,104.5098597,-10.23312938,-0.039957665,-41.72501006,-0.845198103,-26.77557233,30.53550834,-68.39815917,103.1260196,-68.34363613,15.86260564
0.203,689.8193527,-143.9578367,-418.3043534,-169.7758221,-71.67762203,295.3683561,299.4022887,-428.804002,-159.0822614,299.6072737,290.1312144,59.55314353,98.38761607,74.0525198,-166.2548884,41.98600779,160.8259509,546.0228617,-100.183673,-70.0318848,-309.9757138,-306.7023256,-424.857677,24.9134105,-69.67309936,-162.4409201,-110.6700635,-12.62622519,-282.320183,131.4033811,-318.4969588,-176.3389569,82.67793801,-140.5081182,-330.8798794,-169.5272311,-202.8897739,-131.0139655,6.316537567,73.95046984,171.4561486,186.1484653,108.7619874,-20.27541912,-27.29951223,27.76046345,102.2056426,-10.06221838,68.46861379,34.81958401,-170.0093445,-9.323553224,-157.0455493,-2.001294635,-104.1970447,-188.4577466,203.3177608,226.4205924,-28.46544627,101.4332854,-144.0360064,160.3224404,37.37662402,-209.6292041,-95.96597419,87.0535769,-69.72364048,109.4070412,39.53598814,49.65531968,-1.432143784,-48.29910527,145.1860219,58.27652427,-86.90457165,-24.71119251,92.6452327,-122.7238071,15.4641993,-77.13724901,-78.08827325,-90.73911022,35.1503583,-62.34112843,-77.69479556,-102.8871213,0.564160229,-109.7887941,52.56865674,-60.18556097,-138.7084456,93.71695642,103.4777874,-137.8680289,-65.33784728,-30.12235727,84.95946294,-110.5784174,-32.90816554,-110.8624767
0.204,1252.678284,428.9145724,58.59248114,1015.764684,132.1430816,344.3653044,241.6523357,71.31227017,-77.74102604,-742.7190358,166.8821609,344.3775891,236.0641271,222.5120905,-301.8417281,-460.6789479,-18.62027934,-115.4018479,-191.5917891,-454.1610452,-538.5973387,102.7941358,-112.2682835,200.5423704,259.8182017,94.74142079,179.5551574,56.20095088,-173.735793,-76.48176635,24.67433231,103.0778298,-130.5044903,-90.1434734,-165.5305494,-40.88748953,36.78242159,35.618628,88.94007859,42.53219762,242.4807165,-205.7922875,-145.2393949,-34.14914208,-77.81548682,48.70693058,112.8794017,-102.0348088,-149.0617183,-50.60119189,-93.73863776,7.164929899,39.56230232,1.692237196,44.09065555,-33.70447406,50.00207387,-46.60102003,-75.60643527,110.2660136,79.28445304,-70.24968422,-173.0369067,13.95227951,259.1871803,8.036671887,-37.44190297,83.22075426,29.422016,130.9331914,113.5057144,32.21477001,-184.4487492,-15.63106183,55.24075361,-153.4624,-32.85736416,-0.47086061,65.68800767,22.95556815,59.98534826,53.33700025,39.0940125,-85.30123873,-112.0203502,-143.6366419,-32.60089081,-100.89494,-108.5148754,52.75577171,-84.71666461,-4.675120446,-6.873039496,6.520228758,-17.93157301,-66.10981285,60.86799518,-100.8896281,-63.20869867,117.067652
0.209,559.9625731,1174.12675,364.6472383,-409.6290827,11.25123671,-93.0786634,533.9234729,108.7935129,-30.7087618,217.3930644,414.9389438,94.17694625,241.4756525,-309.3346927,-604.3520763,176.267818,346.2141702,-437.3012325,162.781683,-88.07417014,316.1961597,-165.2263747,91.43864919,-158.4024472,544.6158104,63.11358013,96.39812678,94.56074447,133.7447176,-46.42979752,90.63354183,-393.8016148,-195.0165472,149.9046591,-90.53396929,255.2198274,97.08197458,32.75028763,93.50767413,-87.44416787,174.0990388,-70.44676433,-255.6260797,91.22589559,250.7304113,113.1042758,-31.28010914,-123.4283413,-22.12795782,123.5090982,61.83098914,-65.21074558,-167.7581151,-54.69202157,-58.99131443,148.8665336,57.75350952,-2.635703822,-53.10176884,-111.8431949,31.14150398,-127.9283508,-57.88324491,-81.60379206,152.9564989,-44.3408446,63.49564406,10.08608859,-16.52479944,30.98823946,-250.0164326,-69.27169208,-24.82643342,159.0940785,42.87912838,119.2500502,145.0219306,-98.66818613,53.47900498,79.63351433,90.78749874,78.24093974,-75.97504573,149.3487001,57.30029857,67.78399367,-141.2219217,92.24161739,-17.81406729,-72.86542514,-126.1649258,-80.29641931,104.9727032,38.12399353,-70.0289803,8.038709543,71.27256199,120.6566907,-134.8323865,3.899237434
0.243,475.2776774,-398.6113237,-18.18524782,-20.17732486,-463.5494692,106.0039972,-45.01449275,49.65215113,-341.8514796,126.1075256,299.3427333,-401.3193598,-94.11436305,-2.405458001,-29.85026736,-90.07212077,455.8879618,-355.187094,-217.6014619,173.3259414,-380.7497328,-46.08488428,24.11647001,-247.9721904,-69.65188826,18.37893112,-372.9591627,-138.480999,-108.6729577,49.79326916,-263.2516178,-34.67952361,-232.2209503,-141.3188021,-170.1956342,177.3274764,227.8592778,-266.444522,-125.8826659,133.6375407,-351.3375548,176.9448549,-7.39107324,-193.5514941,-87.67671454,36.31330585,242.1367152,9.397616845,-21.70982636,108.1631734,164.3786458,-104.6852407,65.44543706,-126.4145915,124.8097828,303.5681278,-130.5586236,-140.1084465,-305.6218457,-74.69764572,140.0087127,-189.4168753,146.6953331,-241.0431626,232.446869,-96.09274178,-144.2319863,-151.9484464,-262.6713667,-49.60440964,-217.0090955,89.55756446,-5.515778568,41.65336118,10.26622451,34.21432175,-5.601987711,106.0155251,-38.88593086,-41.01378407,-213.024719,-28.62273865,31.13653993,109.8751706,4.308377362,81.21140714,4.541786494,-168.6879353,-29.53809963,-71.59303203,-24.40073584,-7.996908438,-65.58449865,133.2089169,82.53883259,-180.1521513,86.26867572,-10.35161475,20.63548795,40.27067685
0.235,-1194.752997,139.7854082,-290.1528713,952.7314297,377.3574432,203.8778832,-621.5480429,132.5138625,233.2464848,672.4895389,40.83827122,129.769932,156.2801904,107.3039342,-113.4688778,159.0698106,796.8438551,45.57398313,19.80443312,227.8341628,-100.8364667,60.35156562,-229.2704094,-163.8418247,52.99086496,348.6633944,-91.56745709,-104.9986846,-6.80674087,-99.02303435,148.6345093,28.27209028,-162.8673515,64.23923553,427.3855895,-114.7152575,-309.8561383,143.6288999,34.01617855,-224.269241,137.7842861,-179.6278473,-119.2374927,162.0768385,-33.58744423,-83.51854651,-46.73361398,157.6039997,159.3694653,63.65127236,124.8559406,-132.3489974,311.5432815,29.18333339,-185.2889624,17.86278284,-28.27187915,-67.62735363,-12.38804818,133.316147,35.17165541,-110.9410249,18.25898212,68.28695695,-9.311610001,-83.32622413,-188.4059334,-93.31506561,-209.425844,-0.205736966,-42.52486733,86.1439706,76.71060678,-65.52829579,174.0554535,-35.35497349,180.1464495,-107.9813603,-2.78419494,53.77273016,-27.29678857,90.81809987,193.3232108,-137.5885261,-56.69161435,-8.583650824,102.8884138,-117.1660881,98.0928809,0.710158214,112.2702106,-25.43160401,32.50382569,45.69402901,-182.5959024,56.33382399,-70.47174643,-40.41606041,-4.166371884,-76.10509139
0.214,-71.5879748,-941.7202967,252.3101167,-185.5956375,196.2781992,-100.3148888,39.02815796,-152.4097727,-102.5151385,21.03655202,906.3278263,306.5198382,-149.4492108,45.44321204,21.08959353,-204.1359786,-234.4340868,-24.45261067,286.1063741,402.039246,-84.96148791,-136.2322127,-236.5470363,-62.00183089,-298.2608242,68.62236412,-178.7038973,79.31839373,103.4897952,-117.5535168,94.66552972,47.8723057,150.3031194,139.6401965,-79.15272577,149.0097679,124.2575227,87.1887555,44.63956621,-362.6801559,-133.2535099,106.4766006,122.9038203,-22.37604357,298.9408077,28.77640609,-103.7133183,-142.8469506,-140.849675,-39.23121399,-150.1454916,-71.10021038,-167.9041944,-196.3406542,-70.96265741,172.2220169,54.14725172,167.7219532,-40.70904453,-216.6922015,3.160989635,14.77229161,15.72947466,19.71022498,-90.09880493,58.18570421,-46.24924176,165.824325,-125.2780038,0.431469703,-38.13358903,47.43947584,-106.5089967,119.1153998,-67.03525321,9.129356634,41.3247195,-44.81706904,29.45613637,13.44522088,65.95616247,41.42340538,81.21021389,-75.50660857,-3.584524781,-12.08506173,96.09817606,-24.94788352,-26.20595337,32.99732961,43.13215094,-78.34346628,125.8301568,24.49376392,-60.46137641,-81.55262583,-72.68995236,32.08496276,-14.46304479,61.74079921
